"";"nace2_code";"nace2_descr";"RCA_US";"RCA_CN";"RCA_KR";"RCA_JP";"RCA_AI";"US_Com";"CN_Com";"KR_Com";"JP_Com";"Period";"RCA_field";"Category";"Category2"
"132";"26.6";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";2,05971709260772;2,16993844200061;0,411257460574622;0,65000610181672;0,929363623967642;59;54;0;0;"Period 2 (1989-2003)";93,877023581543;"Other";4
"133";"26.7";"Manufacture of Optical Instruments and Photographic Equipment";0,825135977880598;0,433686727564914;0,46764038203005;1,30873738428449;0,28499752185562;0;0;0;58;"Period 2 (1989-2003)";78,5303725642229;"Surrounding codes";3
"134";"26.8";"Manufacture of Magnetic and Optical Media";0,663262190002847;0,223877979347093;0,0647701448059103;1,44154229100333;0;0;0;0;61;"Period 2 (1989-2003)";91,4035232572561;"Other";4
"135";"27.1";"Manufacture of Electric Motors, Generators, Transformers and Electricity Distribution and Control Apparatus";0,506951126122356;1,03780438467141;0,828082588406595;1,18351548699523;0,337763575371519;0;0;0;55;"Period 2 (1989-2003)";90,577798662627;"Other";4
"136";"27.12";"Manufacture of Electricity Distribution and Control Apparatus";0,77793895073947;0,736253012840691;0,788752400233347;1,07699606430968;1,34583291793633;0;0;0;57;"Period 2 (1989-2003)";82,3355167213387;"AI-related codes";2
"137";"27.2";"Manufacture of Batteries and Accumulators";0,618743306996077;0,801254058985595;0,818673550115135;1,32511253065107;0,0670196816648451;0;0;58;59;"Period 2 (1989-2003)";77,7455932132923;"Other";4
"138";"27.3";"Manufacture of Wiring and Wiring Devices";0,513119291838631;0,691477468290702;0,457324090064297;1,32366776681959;0,0474301624961764;0;0;0;57;"Period 2 (1989-2003)";75,043771774087;"Other";4
"139";"27.33";"Manufacture of Wiring Devices";1,07433221599538;0,473974023199194;0,455320259079827;0,964583474741249;0,0649164945190865;54;0;0;0;"Period 2 (1989-2003)";85,7625863464829;"Surrounding codes";3
"140";"27.4";"Manufacture of Electric Lighting Equipment";1,14539409677685;0,627875233740016;0,459534367035984;0,910452478465316;0;57;0;0;0;"Period 2 (1989-2003)";86,3098034564552;"Surrounding codes";3
"141";"27.5";"Manufacture of Domestic Appliances";0,792320203232075;0,95257409487617;1,9170889541025;0,920824286485909;0,378131959500995;0;0;59;55;"Period 2 (1989-2003)";80,150287124388;"Surrounding codes";3
"142";"27.9";"Manufacture of Other Electrical Equipment";0,777285179173857;0,703574861153894;0,856415782720783;1,10748071760509;1,22709201538556;0;0;0;59;"Period 2 (1989-2003)";83,6761507075546;"AI-related codes";2
"143";"28.1";"Manufacture of General-Purpose Machinery";0,814912448626554;0,746294650021746;0,866806352435508;0,932483770340282;0,495309291733136;0;0;0;0;"Period 2 (1989-2003)";86,2693914547985;"Other";4
"144";"28.11";"Manufacture of Engines and Turbines, Except Aircraft, Vehicle and Cycle Engines";0,911743045079923;0,390162965818204;1,11720316288526;0,911754595476332;0,343991352910136;0;0;0;0;"Period 2 (1989-2003)";88,6907372920903;"Other";4
"145";"28.14";"Manufacture of Other Taps and Valves";0,938556175679104;0,645097910024105;0,5201436811782;1,05365983813933;0,172413508231353;0;0;0;58;"Period 2 (1989-2003)";93,8507234252471;"Other";4
"146";"28.21";"Manufacture of Ovens, Furnaces and Furnace Burners";0,450697085937223;1,10428592542697;1,21655197542268;1,08095931320792;0,754072690914697;0;0;0;64;"Period 2 (1989-2003)";98,9419799439526;"Other";4
"147";"28.22";"Manufacture of Lifting and Handling Equipment";0,488689843852543;0,391336930598091;0,785622290492299;1,12970858661466;0,705768948828104;0;0;0;55;"Period 2 (1989-2003)";91,0300988254722;"Other";4
"148";"28.23";"Manufacture of Office Machinery and Equipment (Except Computers and Peripheral Equipment)";0,626528677781276;0,278275582251756;0,919296846787952;1,3836997014492;1,41516153007318;0;0;0;56;"Period 2 (1989-2003)";0;"AI-related codes";2
"149";"28.25";"Manufacture of Non-Domestic Cooling and Ventilation Equipment";0,415008397360202;1,05751004945015;1,72563599666283;1,15121737858286;1,19611925999146;0;0;57;54;"Period 2 (1989-2003)";79,3610281970538;"AI-related codes";2
"150";"28.29";"Manufacture of Other General-Purpose Machinery N.E.C.";0,862182522898727;0,81634295867182;0,686803977124043;0,976365397329212;0,294228893647871;0;0;0;59;"Period 2 (1989-2003)";83,1437718909963;"Other";4
"151";"28.3";"Manufacture of Agricultural and Forestry Machinery";1,04239410414124;1,01668226134586;0,59536339246489;0,865825000461343;0,18683469467613;0;55;0;0;"Period 2 (1989-2003)";93,7988860548389;"Other";4
"152";"28.4";"Manufacture of Metal Forming Machinery and Machine Tools";0,857355192365937;0,638121845750288;0,665436697154388;0,989007328151218;0,393546014747031;0;0;0;50;"Period 2 (1989-2003)";86,7679766434191;"Other";4
"153";"28.9";"Manufacture of Other Special-Purpose Machinery";0,830837945501125;0,725930949997654;0,547224094330267;1,00349458038923;0,31926680173726;0;0;0;58;"Period 2 (1989-2003)";82,1928036542487;"Other";4
"154";"28.92";"Manufacture of Machinery for Mining, Quarrying and Construction";0,630367221601399;0,729198053718742;1,55990978562044;0,774492811249796;0;0;0;61;0;"Period 2 (1989-2003)";95,040672672417;"Other";4
"155";"28.94";"Manufacture of Machinery for Textile, Apparel and Leather Production";0,487516736520205;1,06615383087294;0,888833132441999;0,953218953008998;0,261009226637612;0;62;55;0;"Period 2 (1989-2003)";95,2974061243251;"Other";4
"156";"28.95";"Manufacture of Machinery for Paper and Paperboard Production";1,20513515722615;0,493348385737048;0,19594261400098;0,373567818285991;0,401506968271762;56;0;0;0;"Period 2 (1989-2003)";94,2038256602913;"Other";4
"157";"28.99";"Manufacture of Other Special-Purpose Machinery N.E.C.";1,08763846503745;1,05088865155326;0,449552234476325;0,680687805844107;0,0778461702618631;53;0;0;0;"Period 2 (1989-2003)";96,6642216191777;"Other";4
"158";"29.1";"Manufacture of Motor Vehicles";0,768298451100085;0,391004548455493;1,41148106246353;0,9052089732643;0,448559150908494;0;0;0;0;"Period 2 (1989-2003)";67,7901688396752;"Other";4
"159";"29.3";"Manufacture of Parts and Accessories for Motor Vehicles";0,408662553264367;0,0709931834310134;0,355049679252305;1,37054765299835;3,61773772832215;0;0;0;58;"Period 2 (1989-2003)";85,4795566965666;"AI-related codes";2
"160";"30";"Manufacture of Other Transport Equipment";1,3158663100387;0,98508274792566;0,403683148890242;0,604764621222068;0,38113624555368;63;0;0;0;"Period 2 (1989-2003)";87,5124320809168;"Other";4
"161";"31";"Manufacture of Furniture";1,48937321276372;0,427092361962113;0,596957381446193;0,699149190424181;0,0193976614741895;54;0;0;0;"Period 2 (1989-2003)";88,34311288906;"Other";4
"162";"32";"Other Manufacturing";1,33109143584764;0,616064127702782;0,483327575765647;0,910161831963392;0,141035803242223;62;0;0;0;"Period 2 (1989-2003)";84,5824671912688;"Other";4
"163";"32.5";"Manufacture of medical and dental instruments and supplies";2,15253429632962;0,888335753645351;0,392052171112139;0,608650346043534;0,78262978420349;57;56;0;0;"Period 2 (1989-2003)";82,6217208309667;"Other";4
"164";"32.9";"Manufacturing N.E.C.";1,07599784906281;0,615380037785228;0,564640774100769;1,01716921214268;0,287161886322644;0;0;0;59;"Period 2 (1989-2003)";83,7360632068012;"Surrounding codes";3
"165";"42.2";"Construction of Utility Projects";0,650734736064059;0,886449438048797;0,542020269222498;1,03600971281155;0,326518135011845;0;0;0;61;"Period 2 (1989-2003)";95,8900507504839;"Other";4
"166";"42.91";"Construction of Water Projects";0,537001730343882;0,93829954275001;1,27183009784984;1,02038310530157;0,165229083477593;0;0;64;56;"Period 2 (1989-2003)";92,3250351781384;"Other";4
"167";"43";"Specialised Construction Activities";0,571440553721255;0,910758434979446;0,467597531089324;1,07438595253671;0,0413232334163364;0;0;0;59;"Period 2 (1989-2003)";87,7521598974369;"Other";4
"168";"62";"Computer Programming, Consultancy and Related Activities";1,75101957537688;0,0696481288383314;1,16473768199777;1,06825428388771;3,25908239011434;58;0;0;55;"Period 2 (1989-2003)";77,3922434752739;"AI-core codes";1
"169";"10";"Manufacture of Food Products";0,299066095648689;1,59248983589285;0,828228534991174;0,29628182742971;0,0154733935652765;0;57;0;0;"Period 3 (2004-2018)";77,5401958154268;"Other";4
"170";"10.5";"Manufacture of Dairy Products";1,02046317243283;0,181914700208242;0,228458399264456;0,342994886054704;0,586946921217035;58;0;0;0;"Period 3 (2004-2018)";92,0780289494498;"Other";4
"171";"11";"Manufacture of Beverages";0,169173973959182;1,47491232295189;0,76876332171224;0,309463757806802;0,0628125396318125;0;70;0;0;"Period 3 (2004-2018)";85,4037735878145;"Other";4
"172";"12";"Manufacture of Tobacco Products";0,730826460866204;1,39756053436981;0,373310111193348;0,135574823346792;0,0472523312183347;0;58;0;0;"Period 3 (2004-2018)";83,8541508716439;"Other";4
"173";"13";"Manufacture of Textiles";0,293656386217918;1,53904453085677;0,867731564807551;0,659934356388036;0,0190979528237481;0;64;0;0;"Period 3 (2004-2018)";78,0938598295415;"Other";4
"174";"14";"Manufacture of Wearing Apparel";1,60046365566376;1,06624281822073;0,954395638468485;0,680011595531345;0,0110963714593827;62;0;0;0;"Period 3 (2004-2018)";82,6687169045425;"Other";4
"175";"15";"Manufacture of Leather and Related Products";1,78764601411097;0,796633020209455;1,71941769745223;0,444449340641719;0;65;0;60;0;"Period 3 (2004-2018)";84,0360158157378;"Other";4
"176";"16";"Manufacture of Wood and of Products of Wood and Cork, Except Furniture; Manufacture of Articles of Straw and Plaiting Materials";0,217981084259126;1,44117852973734;0,563732859245309;0,608296079003283;0;0;59;0;0;"Period 3 (2004-2018)";96,4280518232453;"Other";4
"177";"17";"Manufacture of Paper and Paper Products";0,579055033874587;1,1851231884994;0,723654599833517;0,959260512204659;0;0;57;0;0;"Period 3 (2004-2018)";91,1251964630979;"Other";4
"178";"18.1";"Printing and Service Activities Related to Printing";0,694997003834986;0,42008261731442;1,00194958568632;2,25826518672779;0,0317386112954397;0;0;0;58;"Period 3 (2004-2018)";83,4805892665483;"Other";4
"179";"19";"Manufacture of Coke and Refined Petroleum Products";0,849099364520798;1,42813064853789;0,484449026740094;0,379414959015359;0,0706995241486956;0;61;0;0;"Period 3 (2004-2018)";86,9002723104591;"Other";4
"180";"20.1";"Manufacture of Basic Chemicals, Fertilisers and Nitrogen Compounds, Plastics and Synthetic Rubber in Primary Forms";0,443154269285035;1,42807618693979;0,70792188339606;0,759142097639769;0,0396141763075009;0;60;0;0;"Period 3 (2004-2018)";61,231104508414;"Other";4
"181";"20.2";"Manufacture of pesticides and other agrochemical products";0,786599883064804;1,62073223186439;0,360383472947701;0,322376529794317;0,0140978217796506;0;60;0;0;"Period 3 (2004-2018)";76,9125341102273;"Other";4
"182";"20.3";"Manufacture of Paints, Varnishes and Similar Coatings, Printing Ink and Mastics";0,270193601006646;1,62022156342614;0,624367888899189;0,669012427819393;0;0;62;0;62;"Period 3 (2004-2018)";81,123066051532;"Other";4
"183";"20.4";"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations";0,698780331172067;1,08531807946369;1,19828081061404;0,757205857024289;0;0;0;58;0;"Period 3 (2004-2018)";75,2027261097666;"Other";4
"184";"20.42";"Manufacture of Perfumes and Toilet Preparations";0,501727811147908;1,0106813822633;1,40115855360858;0,911914936560062;0;0;0;57;0;"Period 3 (2004-2018)";73,158406705295;"Other";4
"185";"20.5";"Manufacture of Other Chemical Products";0,547206198761812;1,40312130605434;0,575012519340803;0,830180686811105;0,0525124548522731;0;56;0;0;"Period 3 (2004-2018)";87,6685313591024;"Other";4
"186";"20.51";"Manufacture of Explosives";1,48720317985883;0,902050430307602;0,623432956464859;0,196945240755786;0,0574253277779201;0;59;0;0;"Period 3 (2004-2018)";91,3379713807602;"Other";4
"187";"20.6";"Manufacture of Man-Made Fibres";0,262424105479472;1,34206570395294;1,08845644467284;1,06713453889354;0;0;59;58;0;"Period 3 (2004-2018)";84,8019112090773;"Other";4
"188";"21";"Manufacture of Basic Pharmaceutical Products and Pharmaceutical Preparations";1,10529560308678;1,45184305910017;0,582879364838898;0,270410504481825;0,0523644325593146;60;64;0;0;"Period 3 (2004-2018)";64,5655044166194;"Other";4
"189";"22";"Manufacture of Rubber and Plastic Products";0,751180370104844;0,888494417064114;0,941576880148827;1,26413040701683;0,0737154842990857;0;0;0;57;"Period 3 (2004-2018)";66,7940759418048;"Other";4
"190";"22.1";"Manufacture of Rubber Products";0,69968044078629;0,740826439345044;0,52667641830207;1,56250840881986;0;0;0;0;62;"Period 3 (2004-2018)";93,3624141591029;"Other";4
"191";"22.2";"Manufacture of Plastics Products";0,279278453219797;1,47629474494288;0,727193052627176;0,660703673955001;0,0633024481548961;0;58;0;0;"Period 3 (2004-2018)";92,1189875642828;"Other";4
"192";"23";"Manufacture of Other Non-Metallic Mineral Products";1,32914675373905;0,873245258901747;0,787970546279333;1,33898677433499;0,0110168735957664;55;0;0;63;"Period 3 (2004-2018)";73,7541039372207;"Other";4
"193";"23.1";"Manufacture of Glass and Glass Products";0,455731716581977;1,23375634188963;0,618192647753002;0,979757678654477;0,0228567870680769;0;58;0;65;"Period 3 (2004-2018)";93,3038090581239;"Other";4
"194";"23.3";"Manufacture of Clay Building Materials";0,433528381700971;1,58453438522503;0,622001942528317;0,438728256500639;0,0565627303469012;0;61;0;0;"Period 3 (2004-2018)";96,8790400573036;"Other";4
"195";"23.42";"Manufacture of Ceramic Sanitary Fixtures";0,729435162658817;0,835826279058908;1,29451013842915;1,29731239269082;0;0;0;64;62;"Period 3 (2004-2018)";96,7277657292676;"Other";4
"196";"23.5";"Manufacture of Cement, Lime and Plaster";0,171091067311702;1,63461389487705;0,698959955621108;0,436368484940563;0,0250850262693592;0;58;0;0;"Period 3 (2004-2018)";89,2214152786769;"Other";4
"197";"24";"Manufacture of Basic Metals";0,203167945481508;1,44378811464998;0,826075216843369;0,746498493428052;0,172746241585079;0;57;0;0;"Period 3 (2004-2018)";84,4275657481053;"Other";4
"198";"24.46";"Processing of Nuclear Fuel";1,53323492057735;1,03201833457893;0,917117173488432;0,417587254432942;0;58;0;59;0;"Period 3 (2004-2018)";82,8874975354013;"Other";4
"199";"25.1";"Manufacture of Structural Metal Products";0,988415254623644;1,10584011740704;0,838453173135561;0,898614623811272;0,102025798280647;0;70;0;61;"Period 3 (2004-2018)";85,6874053361774;"Other";4
"200";"25.2";"Manufacture of Tanks, Reservoirs and Containers of Metal";0,492496679304421;1,23612213728285;0,825770851057636;0,53678344416086;0,217735590907987;0;58;0;0;"Period 3 (2004-2018)";92,2583774645686;"Other";4
"201";"25.3";"Manufacture of Steam Generators, Except Central Heating Hot Water Boilers";0,883554206949514;0,643343966725971;1,5436550372198;1,34779478439743;0,241932143738429;0;0;61;60;"Period 3 (2004-2018)";89,0336245521287;"AI-related codes";2
"202";"25.4";"Manufacture of Weapons and Ammunition";3,0878236639049;0,477888449449554;0,821009543598414;0,178647034210716;0,127836820542405;62;0;60;0;"Period 3 (2004-2018)";85,601366117826;"Other";4
"203";"25.5";"Forging, Pressing, Stamping and Roll-Forming of Metal; Powder Metallurgy";0,408320595604218;1,34400733307443;0,698091776129402;0,851784937359135;0,0407116159399913;0;60;0;0;"Period 3 (2004-2018)";98,5803874557732;"Other";4
"204";"25.6";"Treatment and Coating of Metals; Machining";0,500389754220251;1,26022081670975;0,923384692729782;0,935677499090563;0,0420163474693362;0;59;0;65;"Period 3 (2004-2018)";81,6387779412798;"Other";4
"205";"25.7";"Manufacture of Cutlery, Tools and General Hardware";0,684021862797661;0,771115979661394;1,25955699967572;0,960091529022915;0,0309020703997691;0;0;58;72;"Period 3 (2004-2018)";78,8545286579121;"Other";4
"206";"25.9";"Manufacture of Other Fabricated Metal Products";1,03724899924191;0,723262985313563;0,808397869681454;0,922637731251035;0,0126640615239616;60;0;0;58;"Period 3 (2004-2018)";88,4943351756253;"Other";4
"207";"25.94";"Manufacture of Fasteners and Screw Machine Products";1,4234901532953;0,601467039907639;1,00089118731705;0,8641813070956;0;59;0;0;0;"Period 3 (2004-2018)";92,2689234715336;"Other";4
"208";"26.1";"Manufacture of Electronic Components and Boards";1,01536211143475;0,5423070974263;1,96941593869938;1,5960903977523;0,0595476312416287;66;0;59;59;"Period 3 (2004-2018)";20,6935640609452;"Surrounding codes";3
"209";"26.11";"Manufacture of Electronic Components";0,716648811239126;1,08577726291631;1,3165016188519;0,583426145678188;0,0879626198769378;0;60;59;0;"Period 3 (2004-2018)";80,6428959296615;"Other";4
"210";"26.2";"Manufacture of computers and peripheral equipment";2,0561691343742;0,839417170526134;1,0086725178914;0,94293527743762;6,16626865038554;62;0;64;0;"Period 3 (2004-2018)";0;"AI-core codes";1
"211";"26.3";"Manufacture of Communication Equipment";1,46053451872453;0,865092569577862;1,28192005033591;1,01770154549711;0,778958237448316;72;0;58;0;"Period 3 (2004-2018)";14,0524456359572;"Surrounding codes";3
"212";"26.4";"Manufacture of Consumer Electronics";1,93886713022313;0,614367709061012;0,801581615460817;1,15439214039146;0,208197180060301;63;0;0;64;"Period 3 (2004-2018)";66,1141832467144;"AI-related codes";2
"213";"26.5";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation; Watches and Clocks";0,822795813574116;1,19487939332136;0,660740838660073;0,832511797130233;1,35850943885211;0;56;0;0;"Period 3 (2004-2018)";47,3495710989741;"AI-core codes";1
"214";"26.51";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation";1,01477659783675;1,27790248601623;0,442051534615803;0,674585296660328;3,65795767609663;59;59;0;0;"Period 3 (2004-2018)";56,4382309552402;"AI-core codes";1
"215";"26.52";"Manufacture of Watches and Clocks";0,649967967604424;0,594142467330158;0,551135121176734;1,25815545469284;0,0974939759506197;0;0;0;59;"Period 3 (2004-2018)";85,0230755269251;"Other";4
"216";"26.6";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";2,81653222458305;0,537585617009928;0,972193070098798;0,71855853468226;0,549642423017235;60;0;0;0;"Period 3 (2004-2018)";81,2656473303699;"Other";4
"217";"26.7";"Manufacture of Optical Instruments and Photographic Equipment";0,918474930903354;0,544401226939543;0,903238297864293;2,10779784028534;0,0418796844987948;0;0;66;57;"Period 3 (2004-2018)";56,8244787809635;"Surrounding codes";3
"218";"26.8";"Manufacture of Magnetic and Optical Media";2,2541323984539;0,131449097553738;0,206510524361958;2,55621214531449;0;58;0;0;62;"Period 3 (2004-2018)";71,0161112361607;"Other";4
"219";"27.1";"Manufacture of Electric Motors, Generators, Transformers and Electricity Distribution and Control Apparatus";0,501754211160923;0,926455898003702;0,866835371259697;1,39091206050811;0,611712139606983;0;0;0;72;"Period 3 (2004-2018)";69,9103791816643;"Other";4
"220";"27.12";"Manufacture of Electricity Distribution and Control Apparatus";0,641094024560424;1,30812627724116;0,883646417016072;0,794700299175723;0,924857298763135;0;63;0;0;"Period 3 (2004-2018)";52,0666359744791;"AI-related codes";2
"221";"27.2";"Manufacture of Batteries and Accumulators";0,472430269930505;0,757272061518476;1,41714283056937;1,7941255024129;0,0641364677380535;0;0;70;65;"Period 3 (2004-2018)";55,4186851314884;"Other";4
"222";"27.3";"Manufacture of Wiring and Wiring Devices";0,44669919470925;1,22778994190253;0,982918773766719;1,15525749545822;0;0;61;58;59;"Period 3 (2004-2018)";76,9724402411134;"Other";4
"223";"27.33";"Manufacture of Wiring Devices";0,869730751250256;0,922347465028713;0,986059608066902;1,14541635265775;0,0195137638602574;0;0;0;62;"Period 3 (2004-2018)";65,6969815980077;"Surrounding codes";3
"224";"27.4";"Manufacture of Electric Lighting Equipment";0,761168791315527;1,02860962098975;1,28653772416977;0,96601071790288;0,00742409037941686;0;0;59;60;"Period 3 (2004-2018)";76,8487320819798;"Surrounding codes";3
"225";"27.5";"Manufacture of Domestic Appliances";0,707603581479534;0,932714862275941;1,71621090312541;0,896177987137084;0,0925749142175711;0;0;60;56;"Period 3 (2004-2018)";73,5827241641765;"Surrounding codes";3
"226";"27.9";"Manufacture of Other Electrical Equipment";0,710935136215815;0,932147784628348;0,778205334576755;1,32284005567632;0,982601107728074;0;0;0;58;"Period 3 (2004-2018)";68,5892326601234;"AI-related codes";2
"227";"28.1";"Manufacture of General-Purpose Machinery";0,813986085631358;0,882889855951833;0,758191973538452;1,05818941282877;0,378039951897394;0;0;0;61;"Period 3 (2004-2018)";73,6172878367825;"Other";4
"228";"28.11";"Manufacture of Engines and Turbines, Except Aircraft, Vehicle and Cycle Engines";1,28210742482619;0,499494986747965;0,817656254552718;1,21427026183985;0,132391112348159;59;0;0;55;"Period 3 (2004-2018)";78,585865621106;"Other";4
"229";"28.14";"Manufacture of Other Taps and Valves";1,07449539406177;0,805396029902516;1,19055571928204;1,2338154906334;0;60;0;61;60;"Period 3 (2004-2018)";85,6233648046314;"Other";4
"230";"28.21";"Manufacture of Ovens, Furnaces and Furnace Burners";0,256920632837205;1,28669897838488;1,28527637942581;0,70079228123654;0,29728360225216;0;59;60;0;"Period 3 (2004-2018)";99,0932338303017;"Other";4
"231";"28.22";"Manufacture of Lifting and Handling Equipment";0,430505710713215;1,04019849574098;0,723588803241039;1,21481300556681;0,20656004283435;0;60;0;56;"Period 3 (2004-2018)";92,1852597031493;"Other";4
"232";"28.23";"Manufacture of Office Machinery and Equipment (Except Computers and Peripheral Equipment)";1,06950002627509;0,566924945165969;0,85370204650402;2,15185963105596;5,54228761087904;64;0;0;65;"Period 3 (2004-2018)";35,3022655573843;"AI-related codes";2
"233";"28.25";"Manufacture of Non-Domestic Cooling and Ventilation Equipment";0,3484719780216;1,07859719418495;1,33978285415016;1,22665432745157;0,325652568131381;0;57;58;72;"Period 3 (2004-2018)";82,1564537216779;"AI-related codes";2
"234";"28.29";"Manufacture of Other General-Purpose Machinery N.E.C.";0,633307602098447;1,21069241928626;0,94426981734814;0,783204343004892;0,110511747250077;0;59;0;0;"Period 3 (2004-2018)";76,5948314287997;"Other";4
"235";"28.3";"Manufacture of Agricultural and Forestry Machinery";0,627471025960344;1,39543438374282;0,752649700400969;0,571981022896804;0,126473250659049;0;61;0;0;"Period 3 (2004-2018)";82,9980669244024;"Other";4
"236";"28.4";"Manufacture of Metal Forming Machinery and Machine Tools";0,567761082785348;1,38285939117697;0,704682590727113;0,681918155407865;0,228338911984433;0;60;0;0;"Period 3 (2004-2018)";70,5934896186578;"Other";4
"237";"28.9";"Manufacture of Other Special-Purpose Machinery";0,734185586679924;1,2073297135958;0,798393549512392;0,819047777972829;0,118712318923427;0;60;0;0;"Period 3 (2004-2018)";67,7796576725746;"Other";4
"238";"28.92";"Manufacture of Machinery for Mining, Quarrying and Construction";0,287710233790791;1,13558010580259;2,16888312484369;0,592996426505568;0,0406370252182251;0;62;64;0;"Period 3 (2004-2018)";91,6339142357673;"Other";4
"239";"28.94";"Manufacture of Machinery for Textile, Apparel and Leather Production";0,288661653876518;1,55141633670131;0,754684277344566;0,566997143751726;0,0627972363547951;0;58;0;0;"Period 3 (2004-2018)";84,1439938300628;"Other";4
"240";"28.95";"Manufacture of Machinery for Paper and Paperboard Production";0,562629516206518;0,839131534700028;0,315871570682957;0,502921887833426;0,0968595104268966;0;0;0;0;"Period 3 (2004-2018)";94,8477726368639;"Other";4
"241";"28.99";"Manufacture of Other Special-Purpose Machinery N.E.C.";0,577852004291455;1,45031360941118;0,685483301092808;0,455581110847487;0,0426448851118736;0;56;0;0;"Period 3 (2004-2018)";92,1690659338354;"Other";4
"242";"29.1";"Manufacture of Motor Vehicles";0,777546293809996;0,508691700244511;1,10144974590231;1,49732620028124;0,171734835300425;0;0;0;60;"Period 3 (2004-2018)";69,5071659716069;"Other";4
"243";"29.3";"Manufacture of Parts and Accessories for Motor Vehicles";0,83896089858607;0,33999273031087;1,71405912920352;1,40484999993547;1,63841846258614;62;0;58;59;"Period 3 (2004-2018)";65,3809371316692;"AI-related codes";2
"244";"30";"Manufacture of Other Transport Equipment";0,986141413383673;0,909390724421408;1,25660858351454;0,582078011137003;0,151603195872764;0;0;61;0;"Period 3 (2004-2018)";79,4617907874311;"Other";4
"245";"31";"Manufacture of Furniture";1,34293550283517;0,927760928507328;1,16023359925063;0,776544093300402;0,00948737135254243;56;0;66;57;"Period 3 (2004-2018)";82,8051211288453;"Other";4
"246";"32";"Other Manufacturing";1,250553355298;0,569343468965284;0,806254675260749;1,85800716301412;0,104731782582555;58;0;0;62;"Period 3 (2004-2018)";71,7114576559003;"Other";4
"247";"32.5";"Manufacture of medical and dental instruments and supplies";2,02480717601735;0,741688369379081;0,78593941196436;0,833268961478497;0,725040916489789;61;0;0;0;"Period 3 (2004-2018)";68,4685164126986;"Other";4
"248";"32.9";"Manufacturing N.E.C.";1,14318879505229;0,72311465028091;1,11565274640279;1,33892676430914;0,265366344036312;55;0;61;63;"Period 3 (2004-2018)";70,4045916665088;"Surrounding codes";3
"249";"42.2";"Construction of Utility Projects";0,560510916139412;0,896806179764923;1,46046577380591;1,04602898122295;0;0;0;70;65;"Period 3 (2004-2018)";92,8511391659464;"Other";4
"250";"42.91";"Construction of Water Projects";0,370476900923613;1,00732444498001;2,13815657948456;0,69891971336094;0,055131404577995;0;61;58;0;"Period 3 (2004-2018)";100;"Other";4
"251";"43";"Specialised Construction Activities";0,614190250283621;0,951973884134975;1,32171264450551;0,960116108012425;0,00609647364813451;0;66;64;0;"Period 3 (2004-2018)";81,1425076664327;"Other";4
"252";"62";"Computer Programming, Consultancy and Related Activities";2,13942123962693;0,732425490219019;1,91367350402083;0,762000712931176;3,55250731562184;65;0;59;0;"Period 3 (2004-2018)";35,3193015820209;"AI-core codes";1
