"nace2_code";"nace2_descr";"RCA_US";"RCA_CN";"RCA_KR";"RCA_JP";"RCA_AI";"US_Com";"CN_Com";"KR_Com";"JP_Com"
"26.4";"Manufacture of Consumer Electronics";1,63461490361588;0,441444054836947;1,243095177355;0,944165992028738;0,468926631423511;56;0;62;0
"26.5";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation; Watches and Clocks";1,1893926711405;0,758362033943216;0,530977699053893;0,984973585304184;1,73052855634743;58;0;0;0
"26.51";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation";1,09944570410404;0,686484049433364;0,533428044333736;1,00109760261711;8,19667069592603;58;0;0;57
"26.52";"Manufacture of Watches and Clocks";0,705694722298832;0,871359349152524;0,427458984068568;1,02434757325776;0;0;0;0;65
"26.6";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";2,05971709260772;2,16993844200061;0,411257460574622;0,65000610181672;0,929363623967642;59;54;0;0
"26.7";"Manufacture of Optical Instruments and Photographic Equipment";0,825135977880598;0,433686727564914;0,46764038203005;1,30873738428449;0,28499752185562;0;0;0;58
"26.8";"Manufacture of Magnetic and Optical Media";0,663262190002847;0,223877979347093;0,0647701448059103;1,44154229100333;0;0;0;0;61
"27.1";"Manufacture of Electric Motors, Generators, Transformers and Electricity Distribution and Control Apparatus";0,506951126122356;1,03780438467141;0,828082588406595;1,18351548699523;0,337763575371519;0;0;0;55
"27.12";"Manufacture of Electricity Distribution and Control Apparatus";0,77793895073947;0,736253012840691;0,788752400233347;1,07699606430968;1,34583291793633;0;0;0;57
"27.2";"Manufacture of Batteries and Accumulators";0,618743306996077;0,801254058985595;0,818673550115135;1,32511253065107;0,0670196816648451;0;0;58;59
"27.3";"Manufacture of Wiring and Wiring Devices";0,513119291838631;0,691477468290702;0,457324090064297;1,32366776681959;0,0474301624961764;0;0;0;57
"27.33";"Manufacture of Wiring Devices";1,07433221599538;0,473974023199194;0,455320259079827;0,964583474741249;0,0649164945190865;54;0;0;0
"27.4";"Manufacture of Electric Lighting Equipment";1,14539409677685;0,627875233740016;0,459534367035984;0,910452478465316;0;57;0;0;0
"27.5";"Manufacture of Domestic Appliances";0,792320203232075;0,95257409487617;1,9170889541025;0,920824286485909;0,378131959500995;0;0;59;55
"27.9";"Manufacture of Other Electrical Equipment";0,777285179173857;0,703574861153894;0,856415782720783;1,10748071760509;1,22709201538556;0;0;0;59
"28.1";"Manufacture of General-Purpose Machinery";0,814912448626554;0,746294650021746;0,866806352435508;0,932483770340282;0,495309291733136;0;0;0;0
"28.11";"Manufacture of Engines and Turbines, Except Aircraft, Vehicle and Cycle Engines";0,911743045079923;0,390162965818204;1,11720316288526;0,911754595476332;0,343991352910136;0;0;0;0
"28.14";"Manufacture of Other Taps and Valves";0,938556175679104;0,645097910024105;0,5201436811782;1,05365983813933;0,172413508231353;0;0;0;58
"28.21";"Manufacture of Ovens, Furnaces and Furnace Burners";0,450697085937223;1,10428592542697;1,21655197542268;1,08095931320792;0,754072690914697;0;0;0;64
"28.22";"Manufacture of Lifting and Handling Equipment";0,488689843852543;0,391336930598091;0,785622290492299;1,12970858661466;0,705768948828104;0;0;0;55
"28.23";"Manufacture of Office Machinery and Equipment (Except Computers and Peripheral Equipment)";0,626528677781276;0,278275582251756;0,919296846787952;1,3836997014492;1,41516153007318;0;0;0;56
"28.25";"Manufacture of Non-Domestic Cooling and Ventilation Equipment";0,415008397360202;1,05751004945015;1,72563599666283;1,15121737858286;1,19611925999146;0;0;57;54
"28.29";"Manufacture of Other General-Purpose Machinery N.E.C.";0,862182522898727;0,81634295867182;0,686803977124043;0,976365397329212;0,294228893647871;0;0;0;59
"28.3";"Manufacture of Agricultural and Forestry Machinery";1,04239410414124;1,01668226134586;0,59536339246489;0,865825000461343;0,18683469467613;0;55;0;0
"28.4";"Manufacture of Metal Forming Machinery and Machine Tools";0,857355192365937;0,638121845750288;0,665436697154388;0,989007328151218;0,393546014747031;0;0;0;50
"28.9";"Manufacture of Other Special-Purpose Machinery";0,830837945501125;0,725930949997654;0,547224094330267;1,00349458038923;0,31926680173726;0;0;0;58
"28.92";"Manufacture of Machinery for Mining, Quarrying and Construction";0,630367221601399;0,729198053718742;1,55990978562044;0,774492811249796;0;0;0;61;0
"28.94";"Manufacture of Machinery for Textile, Apparel and Leather Production";0,487516736520205;1,06615383087294;0,888833132441999;0,953218953008998;0,261009226637612;0;62;55;0
"28.95";"Manufacture of Machinery for Paper and Paperboard Production";1,20513515722615;0,493348385737048;0,19594261400098;0,373567818285991;0,401506968271762;56;0;0;0
"28.99";"Manufacture of Other Special-Purpose Machinery N.E.C.";1,08763846503745;1,05088865155326;0,449552234476325;0,680687805844107;0,0778461702618631;53;0;0;0
"29.1";"Manufacture of Motor Vehicles";0,768298451100085;0,391004548455493;1,41148106246353;0,9052089732643;0,448559150908494;0;0;0;0
"29.3";"Manufacture of Parts and Accessories for Motor Vehicles";0,408662553264367;0,0709931834310134;0,355049679252305;1,37054765299835;3,61773772832215;0;0;0;58
"30";"Manufacture of Other Transport Equipment";1,3158663100387;0,98508274792566;0,403683148890242;0,604764621222068;0,38113624555368;63;0;0;0
"31";"Manufacture of Furniture";1,48937321276372;0,427092361962113;0,596957381446193;0,699149190424181;0,0193976614741895;54;0;0;0
"32";"Other Manufacturing";1,33109143584764;0,616064127702782;0,483327575765647;0,910161831963392;0,141035803242223;62;0;0;0
"32.5";"Manufacture of medical and dental instruments and supplies";2,15253429632962;0,888335753645351;0,392052171112139;0,608650346043534;0,78262978420349;57;56;0;0
"32.9";"Manufacturing N.E.C.";1,07599784906281;0,615380037785228;0,564640774100769;1,01716921214268;0,287161886322644;0;0;0;59
"42.2";"Construction of Utility Projects";0,650734736064059;0,886449438048797;0,542020269222498;1,03600971281155;0,326518135011845;0;0;0;61
"42.91";"Construction of Water Projects";0,537001730343882;0,93829954275001;1,27183009784984;1,02038310530157;0,165229083477593;0;0;64;56
"43";"Specialised Construction Activities";0,571440553721255;0,910758434979446;0,467597531089324;1,07438595253671;0,0413232334163364;0;0;0;59
"62";"Computer Programming, Consultancy and Related Activities";1,75101957537688;0,0696481288383314;1,16473768199777;1,06825428388771;3,25908239011434;58;0;0;55
