"";"10";"10.5";"11";"12";"13";"14";"15";"16";"17";"18.1";"19";"20.1";"20.2";"20.3";"20.4";"20.42";"20.5";"20.51";"20.6";"21";"22";"22.1";"22.2";"23";"23.1";"23.3";"23.42";"23.5";"24";"24.46";"25.1";"25.2";"25.3";"25.4";"25.5";"25.6";"25.7";"25.9";"25.94";"26.1";"26.11";"26.2";"26.3";"26.4";"26.5";"26.51";"26.52";"26.6";"26.7";"26.8";"27.1";"27.12";"27.2";"27.3";"27.33";"27.4";"27.5";"27.9";"28.1";"28.11";"28.14";"28.21";"28.22";"28.23";"28.25";"28.29";"28.3";"28.4";"28.9";"28.92";"28.94";"28.95";"28.99";"29.1";"29.3";"30";"31";"32";"32.5";"32.9";"42.2";"42.91";"43";"62";"Step"
"AD";0;0;0;0;98,3741880973221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,2679097097265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,1645172937919;0;0;0;0;0;82,0621844227067;0;0;0;0;0;0;0;92,3259634187864;0;0;0;0;80,0583395132228;0;94,2057489607551;0;0;0;0;0;0;"NoStep"
"AE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,4389287163506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,3494491115254;0;0;0;0;0;0;0;0;0;0;0;0;88,8775753181123;0;0;0;0;82,0621844227067;0;0;0;0;95,5197476212002;0;0;0;0;0;0;0;0;0;0;0;0;92,6177691752582;0;0;"NoStep"
"AG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87,0456611150439;0;0;0;0;96,5447092623606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,6680344759551;0;0;0;0;0;0;0;0;"NoStep"
"AI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,4389287163506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,6287840779718;0;"NoStep"
"AI_pat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,2679097097265;0;0;0;0;0;0;0;0;97,63649757372;0;82,6122829192413;83,1157562389064;77,0925671751885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,6287840779718;"NoStep"
"AL";0;0;0;0;0;0;0;0;0;0;0;91,3929861218622;0;0;0;0;0;0;0;89,1587811492275;0;0;0;0;0;0;0;0;0;0;96,5623972771222;0;0;94,2679097097265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,7060239169392;0;0;0;0;86,1645172937919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,2057489607551;0;"NoStep"
"AM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,7060239169392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"AN";0;0;0;0;0;0;0;0;0;0;0;98,3741880973221;0;0;0;0;0;0;0;96,1817977242961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98,8654134086053;0;0;0;0;0;0;0;0;0;92,8303808312518;0;0;0;0;0;0;0;0;"NoStep"
"AR";96,2414375539461;94,2057489607551;98,093988383979;0;0;94,3061992244476;94,5619881420291;98,8607879683916;0;0;0;0;0;0;0;0;97,7900400096836;91,780202377765;0;90,5199330094365;96,1817977242961;0;0;96,7614573970891;0;0;92,8970652304589;0;0;0;96,8062193319626;96,6223470854784;0;96,5623972771222;89,896022091294;0;94,2679097097265;99,492326611572;0;0;0;0;0;0;0;97,63649757372;0;82,6122829192413;0;0;0;0;0;0;98,6118461273021;0;91,0816547827304;87,0456611150439;87,4953263255184;94,7060239169392;57,8699632965533;96,4215005910553;96,5447092623606;0;0;88,8775753181123;98,8654134086053;0;94,5282328639222;0;82,0621844227067;0;0;83,9921344836676;0;95,5197476212002;92,8303808312518;91,3937673662442;92,3259634187864;84,8671951675538;88,7927170803531;83,6680344759551;95,874758663809;0;"NoStep"
