"ctry_code";"Subclass";"RCA_Gen";"RCA_AI";"Period"
"AE";"B44C";0;NA;"1974-1978"
"AE";"B44D";0;NA;"1974-1978"
"AE";"B44F";0;NA;"1974-1978"
"AE";"B60B";0;NA;"1974-1978"
"AE";"B60C";0;NA;"1974-1978"
"AE";"B60D";0;NA;"1974-1978"
"AE";"B60F";0;NA;"1974-1978"
"AE";"B60G";0;NA;"1974-1978"
"AE";"B60H";0;NA;"1974-1978"
"AE";"B60J";0;NA;"1974-1978"
"AE";"B60K";0;NA;"1974-1978"
"AE";"B60L";0;NA;"1974-1978"
"AE";"B60M";0;NA;"1974-1978"
"AE";"B60N";0;NA;"1974-1978"
"AE";"B60P";0;NA;"1974-1978"
"AE";"B60Q";0;NA;"1974-1978"
"AE";"B60R";0;NA;"1974-1978"
"AE";"B60S";0;NA;"1974-1978"
"AE";"B60T";0;NA;"1974-1978"
"AE";"B60V";0;NA;"1974-1978"
"AE";"B60W";0;NA;"1974-1978"
"AE";"B61B";0;NA;"1974-1978"
"AE";"B61C";0;NA;"1974-1978"
"AE";"B61D";0;NA;"1974-1978"
"AE";"B61F";0;NA;"1974-1978"
"AE";"B61G";0;NA;"1974-1978"
"AE";"B61H";0;NA;"1974-1978"
"AE";"B61J";0;NA;"1974-1978"
"AE";"B61K";0;NA;"1974-1978"
"AE";"B61L";0;NA;"1974-1978"
"AE";"B62B";0;NA;"1974-1978"
"AE";"B62C";0;NA;"1974-1978"
"AE";"B62D";0;NA;"1974-1978"
"AE";"B62H";0;NA;"1974-1978"
"AE";"B62J";0;NA;"1974-1978"
"AE";"B62K";0;NA;"1974-1978"
"AE";"B62L";0;NA;"1974-1978"
"AE";"B62M";0;NA;"1974-1978"
"AE";"B63B";0;NA;"1974-1978"
"AE";"B63C";0;NA;"1974-1978"
"AE";"B63G";0;NA;"1974-1978"
"AE";"B63H";0;NA;"1974-1978"
"AE";"B63J";0;NA;"1974-1978"
"AE";"B64B";0;NA;"1974-1978"
"AE";"B64C";0;NA;"1974-1978"
"AE";"B64D";0;NA;"1974-1978"
"AE";"B64F";0;NA;"1974-1978"
"AE";"B64G";0;NA;"1974-1978"
"AE";"B65B";0;NA;"1974-1978"
"AE";"B65C";0;NA;"1974-1978"
"AE";"B65D";0;NA;"1974-1978"
"AE";"B65F";0;NA;"1974-1978"
"AE";"B65G";0;NA;"1974-1978"
"AE";"B65H";0;NA;"1974-1978"
"AE";"B66B";0;NA;"1974-1978"
"AE";"B66C";0;NA;"1974-1978"
"AE";"B66D";0;NA;"1974-1978"
"AE";"B66F";0;NA;"1974-1978"
"AE";"B67B";0;NA;"1974-1978"
"AE";"B67C";0;NA;"1974-1978"
"AE";"B67D";0;NA;"1974-1978"
"AE";"B68B";0;NA;"1974-1978"
"AE";"B68C";0;NA;"1974-1978"
"AE";"B68F";0;NA;"1974-1978"
"AE";"B68G";0;NA;"1974-1978"
"AE";"B81B";0;NA;"1974-1978"
"AE";"B81C";0;NA;"1974-1978"
"AE";"B82B";0;NA;"1974-1978"
"AE";"B82Y";0;NA;"1974-1978"
"AE";"C01B";0;NA;"1974-1978"
"AE";"C01C";0;NA;"1974-1978"
"AE";"C01D";0;NA;"1974-1978"
"AE";"C01F";0;NA;"1974-1978"
"AE";"C01G";0;NA;"1974-1978"
"AE";"C02F";0;NA;"1974-1978"
"AE";"C03B";0;NA;"1974-1978"
"AE";"C03C";0;NA;"1974-1978"
"AE";"C04B";0;NA;"1974-1978"
"AE";"C05B";0;NA;"1974-1978"
"AE";"C05C";0;NA;"1974-1978"
"AE";"C05D";0;NA;"1974-1978"
"AE";"C05F";0;NA;"1974-1978"
"AE";"C05G";0;NA;"1974-1978"
"AE";"C06B";0;NA;"1974-1978"
"AE";"C06C";0;NA;"1974-1978"
"AE";"C06D";0;NA;"1974-1978"
"AE";"C06F";0;NA;"1974-1978"
"AE";"C07B";0;NA;"1974-1978"
"AE";"C07C";0;NA;"1974-1978"
"AE";"C07D";0;NA;"1974-1978"
"AE";"C07F";0;NA;"1974-1978"
"AE";"C07G";0;NA;"1974-1978"
"AE";"C07H";0;NA;"1974-1978"
"AE";"C07J";0;NA;"1974-1978"
"AE";"C07K";0;NA;"1974-1978"
"AE";"C08B";0;NA;"1974-1978"
"AE";"C08C";0;NA;"1974-1978"
"AE";"C08F";0;NA;"1974-1978"
"AE";"C08G";0;NA;"1974-1978"
"AE";"C08H";0;NA;"1974-1978"
"AE";"C08J";0;NA;"1974-1978"
"AE";"C08K";0;NA;"1974-1978"
"AE";"C08L";0;NA;"1974-1978"
"AE";"C09B";0;NA;"1974-1978"
"AE";"C09C";0;NA;"1974-1978"
"AE";"C09D";0;NA;"1974-1978"
"AE";"C09F";0;NA;"1974-1978"
"AE";"C09G";0;NA;"1974-1978"
"AE";"C09H";0;NA;"1974-1978"
"AE";"C09J";0;NA;"1974-1978"
"AE";"C09K";0;NA;"1974-1978"
"AE";"C10B";0;NA;"1974-1978"
"AE";"C10C";0;NA;"1974-1978"
"AE";"C10F";0;NA;"1974-1978"
"AE";"C10G";0;NA;"1974-1978"
"AE";"C10H";0;NA;"1974-1978"
"AE";"C10J";0;NA;"1974-1978"
"AE";"C10K";0;NA;"1974-1978"
"AE";"C10L";0;NA;"1974-1978"
"AE";"C10M";0;NA;"1974-1978"
"AE";"C10N";0;NA;"1974-1978"
"AE";"C11B";0;NA;"1974-1978"
"AE";"C11C";0;NA;"1974-1978"
"AE";"C11D";0;NA;"1974-1978"
"AE";"C12C";0;NA;"1974-1978"
"AE";"C12F";0;NA;"1974-1978"
"AE";"C12G";0;NA;"1974-1978"
"AE";"C12H";0;NA;"1974-1978"
"AE";"C12J";0;NA;"1974-1978"
"AE";"C12L";0;NA;"1974-1978"
"AE";"C12M";0;NA;"1974-1978"
"AE";"C12N";0;NA;"1974-1978"
"AE";"C12P";0;NA;"1974-1978"
"AE";"C12Q";0;NA;"1974-1978"
"AE";"C12R";0;NA;"1974-1978"
"AE";"C13B";0;NA;"1974-1978"
"AE";"C13C";0;NA;"1974-1978"
"AE";"C13D";0;NA;"1974-1978"
"AE";"C13F";0;NA;"1974-1978"
"AE";"C13J";0;NA;"1974-1978"
"AE";"C13K";0;NA;"1974-1978"
"AE";"C14B";0;NA;"1974-1978"
"AE";"C14C";0;NA;"1974-1978"
"AE";"C21B";0;NA;"1974-1978"
"AE";"C21C";0;NA;"1974-1978"
"AE";"C21D";0;NA;"1974-1978"
"AE";"C22B";0;NA;"1974-1978"
"AE";"C22C";0;NA;"1974-1978"
"AE";"C22F";0;NA;"1974-1978"
"AE";"C23C";0;NA;"1974-1978"
"AE";"C23D";0;NA;"1974-1978"
"AE";"C23F";0;NA;"1974-1978"
"AE";"C23G";0;NA;"1974-1978"
"AE";"C25B";0;NA;"1974-1978"
"AE";"C25C";0;NA;"1974-1978"
"AE";"C25D";0;NA;"1974-1978"
"AE";"C25F";0;NA;"1974-1978"
"AE";"C30B";0;NA;"1974-1978"
"AE";"C40B";0;NA;"1974-1978"
"AE";"D01B";0;NA;"1974-1978"
"AE";"D01C";0;NA;"1974-1978"
"AE";"D01D";0;NA;"1974-1978"
"AE";"D01F";0;NA;"1974-1978"
"AE";"D01G";0;NA;"1974-1978"
"AE";"D01H";0;NA;"1974-1978"
"AE";"D02G";0;NA;"1974-1978"
"AE";"D02H";0;NA;"1974-1978"
"AE";"D02J";0;NA;"1974-1978"
"AE";"D03C";0;NA;"1974-1978"
"AE";"D03D";0;NA;"1974-1978"
"AE";"D03J";0;NA;"1974-1978"
"AE";"D04B";0;NA;"1974-1978"
"AE";"D04C";0;NA;"1974-1978"
"AE";"D04D";0;NA;"1974-1978"
"AE";"D04G";0;NA;"1974-1978"
"AE";"D04H";0;NA;"1974-1978"
"AE";"D05B";0;NA;"1974-1978"
"AE";"D05C";0;NA;"1974-1978"
"AE";"D06B";0;NA;"1974-1978"
"AE";"D06C";0;NA;"1974-1978"
"AE";"D06F";0;NA;"1974-1978"
"AE";"D06G";0;NA;"1974-1978"
"AE";"D06H";0;NA;"1974-1978"
"AE";"D06J";0;NA;"1974-1978"
"AE";"D06L";0;NA;"1974-1978"
"AE";"D06M";0;NA;"1974-1978"
"AE";"D06N";0;NA;"1974-1978"
"AE";"D06P";0;NA;"1974-1978"
"AE";"D06Q";0;NA;"1974-1978"
"AE";"D07B";0;NA;"1974-1978"
"AE";"D21B";0;NA;"1974-1978"
"AE";"D21C";0;NA;"1974-1978"
"AE";"D21D";0;NA;"1974-1978"
"AE";"D21F";0;NA;"1974-1978"
"AE";"D21G";0;NA;"1974-1978"
"AE";"D21H";0;NA;"1974-1978"
"AE";"D21J";0;NA;"1974-1978"
"AE";"E01B";0;NA;"1974-1978"
"AE";"E01C";0;NA;"1974-1978"
"AE";"E01D";0;NA;"1974-1978"
"AE";"E01F";0;NA;"1974-1978"
"AE";"E01H";0;NA;"1974-1978"
"AE";"E02B";0;NA;"1974-1978"
"AE";"E02C";0;NA;"1974-1978"
"AE";"E02D";0;NA;"1974-1978"
"AE";"E02F";0;NA;"1974-1978"
"AE";"E03B";0;NA;"1974-1978"
"AE";"E03C";0;NA;"1974-1978"
"AE";"E03D";0;NA;"1974-1978"
"AE";"E03F";0;NA;"1974-1978"
"AE";"E04B";0;NA;"1974-1978"
"AE";"E04C";0;NA;"1974-1978"
"AE";"E04D";0;NA;"1974-1978"
"AE";"E04F";0;NA;"1974-1978"
"AE";"E04G";0;NA;"1974-1978"
"AE";"E04H";0;NA;"1974-1978"
"AE";"E05B";0;NA;"1974-1978"
"AE";"E05C";0;NA;"1974-1978"
"AE";"E05D";0;NA;"1974-1978"
"AE";"E05F";0;NA;"1974-1978"
"AE";"E05G";0;NA;"1974-1978"
"AE";"E06B";0;NA;"1974-1978"
"AE";"E06C";0;NA;"1974-1978"
"AE";"E21B";254,022171945701;NA;"1974-1978"
"AE";"E21C";0;NA;"1974-1978"
"AE";"E21D";0;NA;"1974-1978"
"AE";"E21F";0;NA;"1974-1978"
"AE";"F01B";0;NA;"1974-1978"
"AE";"F01C";0;NA;"1974-1978"
"AE";"F01D";0;NA;"1974-1978"
"AE";"F01K";0;NA;"1974-1978"
"AE";"F01L";0;NA;"1974-1978"
"AE";"F01M";0;NA;"1974-1978"
"AE";"F01N";0;NA;"1974-1978"
"AE";"F01P";0;NA;"1974-1978"
"AE";"F02B";0;NA;"1974-1978"
"AE";"F02C";0;NA;"1974-1978"
"AE";"F02D";0;NA;"1974-1978"
"AE";"F02F";0;NA;"1974-1978"
"AE";"F02G";0;NA;"1974-1978"
"AE";"F02K";0;NA;"1974-1978"
"AE";"F02M";0;NA;"1974-1978"
"AE";"F02N";0;NA;"1974-1978"
"AE";"F02P";0;NA;"1974-1978"
"AE";"F03B";0;NA;"1974-1978"
"AE";"F03C";0;NA;"1974-1978"
"AE";"F03D";0;NA;"1974-1978"
"AE";"F03G";0;NA;"1974-1978"
"AE";"F03H";0;NA;"1974-1978"
"AE";"F04B";0;NA;"1974-1978"
"AE";"F04C";0;NA;"1974-1978"
"AE";"F04D";0;NA;"1974-1978"
"AE";"F04F";0;NA;"1974-1978"
"AE";"F15B";0;NA;"1974-1978"
"AE";"F15C";0;NA;"1974-1978"
"AE";"F15D";0;NA;"1974-1978"
"AE";"F16B";0;NA;"1974-1978"
"AE";"F16C";0;NA;"1974-1978"
"AE";"F16D";0;NA;"1974-1978"
"AE";"F16F";0;NA;"1974-1978"
"AE";"F16G";0;NA;"1974-1978"
"AE";"F16H";0;NA;"1974-1978"
"AE";"F16J";0;NA;"1974-1978"
"AE";"F16K";0;NA;"1974-1978"
"AE";"F16L";0;NA;"1974-1978"
"AE";"F16M";0;NA;"1974-1978"
"AE";"F16N";0;NA;"1974-1978"
"AE";"F16P";0;NA;"1974-1978"
"AE";"F16S";0;NA;"1974-1978"
"AE";"F16T";0;NA;"1974-1978"
"AE";"F17B";0;NA;"1974-1978"
"AE";"F17C";0;NA;"1974-1978"
"AE";"F17D";0;NA;"1974-1978"
"AE";"F21H";0;NA;"1974-1978"
"AE";"F21K";0;NA;"1974-1978"
"AE";"F21L";0;NA;"1974-1978"
"AE";"F21S";0;NA;"1974-1978"
"AE";"F21V";0;NA;"1974-1978"
"AE";"F21W";0;NA;"1974-1978"
"AE";"F21Y";0;NA;"1974-1978"
"AE";"F22B";0;NA;"1974-1978"
"AE";"F22D";0;NA;"1974-1978"
"AE";"F22G";0;NA;"1974-1978"
"AE";"F23B";0;NA;"1974-1978"
"AE";"F23C";0;NA;"1974-1978"
"AE";"F23D";0;NA;"1974-1978"
"AE";"F23G";0;NA;"1974-1978"
"AE";"F23H";0;NA;"1974-1978"
"AE";"F23J";0;NA;"1974-1978"
"AE";"F23K";0;NA;"1974-1978"
"AE";"F23L";0;NA;"1974-1978"
"AE";"F23M";0;NA;"1974-1978"
"AE";"F23N";0;NA;"1974-1978"
"AE";"F23Q";0;NA;"1974-1978"
"AE";"F23R";0;NA;"1974-1978"
"AE";"F24B";0;NA;"1974-1978"
"AE";"F24C";0;NA;"1974-1978"
"AE";"F24D";0;NA;"1974-1978"
"AE";"F24F";0;NA;"1974-1978"
"AE";"F24H";0;NA;"1974-1978"
"AE";"F24J";0;NA;"1974-1978"
"AE";"F24S";0;NA;"1974-1978"
"AE";"F24V";0;NA;"1974-1978"
"AE";"F25B";0;NA;"1974-1978"
"AE";"F25C";0;NA;"1974-1978"
"AE";"F25D";0;NA;"1974-1978"
"AE";"F25J";0;NA;"1974-1978"
"AE";"F26B";0;NA;"1974-1978"
"AE";"F27B";0;NA;"1974-1978"
"AE";"F27D";0;NA;"1974-1978"
"AE";"F28B";0;NA;"1974-1978"
"AE";"F28C";0;NA;"1974-1978"
"AE";"F28D";0;NA;"1974-1978"
"AE";"F28F";0;NA;"1974-1978"
"AE";"F28G";0;NA;"1974-1978"
"AE";"F41A";0;NA;"1974-1978"
"AE";"F41B";0;NA;"1974-1978"
"AE";"F41C";0;NA;"1974-1978"
"AE";"F41F";0;NA;"1974-1978"
"AE";"F41G";0;NA;"1974-1978"
"AE";"F41H";0;NA;"1974-1978"
"AE";"F41J";0;NA;"1974-1978"
"AE";"F42B";0;NA;"1974-1978"
"AE";"F42C";0;NA;"1974-1978"
"AE";"F42D";0;NA;"1974-1978"
"AE";"G01B";0;NA;"1974-1978"
"AE";"G01C";0;NA;"1974-1978"
"AE";"G01D";0;NA;"1974-1978"
"AE";"G01F";0;NA;"1974-1978"
"AE";"G01G";0;NA;"1974-1978"
"AE";"G01H";0;NA;"1974-1978"
"AE";"G01J";0;NA;"1974-1978"
"AE";"G01K";0;NA;"1974-1978"
"AE";"G01L";0;NA;"1974-1978"
"AE";"G01M";0;NA;"1974-1978"
"AE";"G01N";0;NA;"1974-1978"
"AE";"G01P";0;NA;"1974-1978"
"AE";"G01Q";0;NA;"1974-1978"
"AE";"G01R";0;NA;"1974-1978"
"AE";"G01S";0;NA;"1974-1978"
"AE";"G01T";0;NA;"1974-1978"
"AE";"G01V";0;NA;"1974-1978"
"AE";"G01W";0;NA;"1974-1978"
"AE";"G02B";0;NA;"1974-1978"
"AE";"G02C";0;NA;"1974-1978"
"AE";"G02F";0;NA;"1974-1978"
"AE";"G03B";0;NA;"1974-1978"
"AE";"G03C";0;NA;"1974-1978"
"AE";"G03D";0;NA;"1974-1978"
"AE";"G03F";0;NA;"1974-1978"
"AE";"G03G";0;NA;"1974-1978"
"AE";"G03H";0;NA;"1974-1978"
"AE";"G04B";0;NA;"1974-1978"
"AE";"G04C";0;NA;"1974-1978"
"AE";"G04D";0;NA;"1974-1978"
"AE";"G04F";0;NA;"1974-1978"
"AE";"G04G";0;NA;"1974-1978"
"AE";"G04R";0;NA;"1974-1978"
"AE";"G05B";0;NA;"1974-1978"
"AE";"G05D";0;NA;"1974-1978"
"AE";"G05F";0;NA;"1974-1978"
"AE";"G05G";0;NA;"1974-1978"
"AE";"G06C";0;NA;"1974-1978"
"AE";"G06D";0;NA;"1974-1978"
"AE";"G06E";0;NA;"1974-1978"
"AE";"G06F";0;NA;"1974-1978"
"AE";"G06G";0;NA;"1974-1978"
"AE";"G06J";0;NA;"1974-1978"
"AE";"G06K";0;NA;"1974-1978"
"AE";"G06M";0;NA;"1974-1978"
"AE";"G06N";0;NA;"1974-1978"
"AE";"G06Q";0;NA;"1974-1978"
"AE";"G06T";0;NA;"1974-1978"
"AE";"G07B";0;NA;"1974-1978"
"AE";"G07C";0;NA;"1974-1978"
"AE";"G07D";0;NA;"1974-1978"
"AE";"G07F";0;NA;"1974-1978"
"AE";"G07G";0;NA;"1974-1978"
"AE";"G08B";0;NA;"1974-1978"
"AE";"G08C";0;NA;"1974-1978"
"AE";"G08G";0;NA;"1974-1978"
"AE";"G09B";0;NA;"1974-1978"
"AE";"G09C";0;NA;"1974-1978"
"AE";"G09D";0;NA;"1974-1978"
"AE";"G09F";0;NA;"1974-1978"
"AE";"G09G";0;NA;"1974-1978"
"AE";"G10B";0;NA;"1974-1978"
"AE";"G10C";0;NA;"1974-1978"
"AE";"G10D";0;NA;"1974-1978"
"AE";"G10F";0;NA;"1974-1978"
"AE";"G10G";0;NA;"1974-1978"
"AE";"G10H";0;NA;"1974-1978"
"AE";"G10K";0;NA;"1974-1978"
"AE";"G10L";0;NA;"1974-1978"
"AE";"G11B";0;NA;"1974-1978"
"AE";"G11C";0;NA;"1974-1978"
"AE";"G12B";0;NA;"1974-1978"
"AE";"G21B";0;NA;"1974-1978"
"AE";"G21C";0;NA;"1974-1978"
"AE";"G21D";0;NA;"1974-1978"
"AE";"G21F";0;NA;"1974-1978"
"AE";"G21G";0;NA;"1974-1978"
"AE";"G21H";0;NA;"1974-1978"
"AE";"G21J";0;NA;"1974-1978"
"AE";"G21K";0;NA;"1974-1978"
"AE";"H01B";0;NA;"1974-1978"
"AE";"H01C";0;NA;"1974-1978"
"AE";"H01F";0;NA;"1974-1978"
"AE";"H01G";0;NA;"1974-1978"
"AE";"H01H";0;NA;"1974-1978"
"AE";"H01J";0;NA;"1974-1978"
"AE";"H01K";0;NA;"1974-1978"
"AE";"H01L";0;NA;"1974-1978"
"AE";"H01M";0;NA;"1974-1978"
"AE";"H01P";0;NA;"1974-1978"
"AE";"H01Q";0;NA;"1974-1978"
"AE";"H01R";0;NA;"1974-1978"
"AE";"H01S";0;NA;"1974-1978"
"AE";"H01T";0;NA;"1974-1978"
"AE";"H02B";0;NA;"1974-1978"
"AE";"H02G";0;NA;"1974-1978"
"AE";"H02H";0;NA;"1974-1978"
"AE";"H02J";0;NA;"1974-1978"
"AE";"H02K";0;NA;"1974-1978"
"AE";"H02M";0;NA;"1974-1978"
"AE";"H02N";0;NA;"1974-1978"
"AE";"H02P";0;NA;"1974-1978"
"AE";"H02S";0;NA;"1974-1978"
"AE";"H03B";0;NA;"1974-1978"
"AE";"H03C";0;NA;"1974-1978"
"AE";"H03D";0;NA;"1974-1978"
"AE";"H03F";0;NA;"1974-1978"
"AE";"H03G";0;NA;"1974-1978"
"AE";"H03H";0;NA;"1974-1978"
"AE";"H03J";0;NA;"1974-1978"
"AE";"H03K";0;NA;"1974-1978"
"AE";"H03L";0;NA;"1974-1978"
"AE";"H03M";0;NA;"1974-1978"
"AE";"H04B";0;NA;"1974-1978"
"AE";"H04H";0;NA;"1974-1978"
"AE";"H04J";0;NA;"1974-1978"
"AE";"H04K";0;NA;"1974-1978"
"AE";"H04L";0;NA;"1974-1978"
"AE";"H04M";0;NA;"1974-1978"
"AE";"H04N";0;NA;"1974-1978"
"AE";"H04Q";0;NA;"1974-1978"
"AE";"H04R";0;NA;"1974-1978"
"AE";"H04S";0;NA;"1974-1978"
"AE";"H04W";0;NA;"1974-1978"
"AE";"H05B";0;NA;"1974-1978"
"AE";"H05C";0;NA;"1974-1978"
