"ctry_code";"Subclass";"RCA"
"AI_pat";"G05F";0,665944189708285
"AI_pat";"G05G";0
"AI_pat";"G06C";0
"AI_pat";"G06D";0
"AI_pat";"G06E";94,1825069163652
"AI_pat";"G06F";4,95914592681082
"AI_pat";"G06G";148,073309986741
"AI_pat";"G06J";14,0514224028448
"AI_pat";"G06K";7,3984354095553
"AI_pat";"G06M";0
"AI_pat";"G06N";370,087614691442
"AI_pat";"G06Q";3,09809776272623
"AI_pat";"G06T";6,63055096195528
"AI_pat";"G07B";0,159042698390999
"AI_pat";"G07C";2,18535655734389
"AI_pat";"G07D";1,60407635217472
"AI_pat";"G07F";0,229308023382886
"AI_pat";"G07G";0
"AI_pat";"G08B";2,21614170670162
"AI_pat";"G08C";0,232495096634454
"AI_pat";"G08G";3,7913981792072
"AI_pat";"G09B";2,69068045311057
"AI_pat";"G09C";0,371976767778817
"AI_pat";"G09D";0
"AI_pat";"G09F";0,0590364892719702
"AI_pat";"G09G";0,386492622392156
"AI_pat";"G10B";0
"AI_pat";"G10C";0
"AI_pat";"G10D";0
"AI_pat";"G10F";2,05130254056129
"AI_pat";"G10G";1,8382891123918
"AI_pat";"G10H";1,3320198979689
"AI_pat";"G10K";1,23910250466004
"AI_pat";"G10L";14,3037431048105
"AI_pat";"G11B";0,186754883887859
"AI_pat";"G11C";0,690299135510935
"AI_pat";"G12B";0,706101628283659
"AI_pat";"G16B";0
"AI_pat";"G16H";0
"AI_pat";"G21B";0
"AI_pat";"G21C";1,60103338370216
"AI_pat";"G21D";4,98656308339233
"AI_pat";"G21F";0
"AI_pat";"G21G";0
"AI_pat";"G21H";0
"AI_pat";"G21J";0
"AI_pat";"G21K";0
"AI_pat";"G99Z";0
"AI_pat";"H01B";0,0502644335641023
"AI_pat";"H01C";0
"AI_pat";"H01F";0,0647475040882173
"AI_pat";"H01G";0
"AI_pat";"H01H";0,0541637174630232
"AI_pat";"H01J";0,160848105345929
"AI_pat";"H01K";0
"AI_pat";"H01L";0,143150456543207
"AI_pat";"H01M";0,0681797599531514
"AI_pat";"H01P";0,0867706516578606
"AI_pat";"H01Q";0
"AI_pat";"H01R";0,0202371647834732
"AI_pat";"H01S";0,204999323831054
"AI_pat";"H01T";0
"AI_pat";"H02B";0,282618175292919
"AI_pat";"H02G";0,144295981202463
"AI_pat";"H02H";1,50400869414992
"AI_pat";"H02J";1,59812834497287
"AI_pat";"H02K";0,0484114466936944
"AI_pat";"H02M";0,161371488978981
"AI_pat";"H02N";0,161093979969559
"AI_pat";"H02P";1,01294326850875
"AI_pat";"H02S";0
"AI_pat";"H03B";0
"AI_pat";"H03C";0
"AI_pat";"H03D";0
"AI_pat";"H03F";0,588717383330323
"AI_pat";"H03G";0,37050553468279
"AI_pat";"H03H";1,07817169819878
"AI_pat";"H03J";0
"AI_pat";"H03K";0,449728543699101
"AI_pat";"H03L";0,132310945412851
"AI_pat";"H03M";1,13967280354555
"AI_pat";"H04B";0,47864645359518
"AI_pat";"H04H";0,969063613989297
"AI_pat";"H04J";0,503691628644599
"AI_pat";"H04K";1,61976050753254
"AI_pat";"H04L";0,880359777134566
"AI_pat";"H04M";0,567638676432041
"AI_pat";"H04N";0,873744411465875
"AI_pat";"H04Q";0,819449351926071
"AI_pat";"H04R";0,485893145548988
"AI_pat";"H04S";0,513763159153375
"AI_pat";"H04W";0,655894534650759
"AI_pat";"H05B";0,238918978156766
"AI_pat";"H05C";0
"AI_pat";"H05F";0
"AI_pat";"H05G";0,695614970437862
"AI_pat";"H05H";0,187040564430546
"AI_pat";"H05K";0,0498525990233421
