"ctry_code";"nace2_code";"n_tech_reg"
"CN";43;462
"CN";62;19,8059523809524
"CO";10;1,2
"CO";20,1;4,27777777777778
"CO";20,2;1,36666666666667
"CO";20,4;0,0277777777777778
"CO";20,42;0,0277777777777778
"CO";21;3,67063492063492
"CO";23,42;1
"CO";24;0,5
"CO";25,7;1
"CO";26,7;0,5
"CO";27,1;2
"CO";28,22;1
"CO";28,23;0,5
"CO";28,92;1,83333333333333
"CO";28,94;2
"CO";30;0,5
"CO";32;0,5
"CO";32,5;5
"CO";32,9;2
"CR";20,2;1
"CR";26,1;1
"CR";26,2;2,61111111111111
"CR";26,3;0,611111111111111
"CR";26,4;0,333333333333333
"CR";26,5;0,833333333333333
"CR";26,6;1
"CR";27,5;1
"CR";28,1;2
"CR";28,23;0,611111111111111
"CR";28,3;0,25
"CR";28,9;2,5
"CR";30;0,25
"CR";31;0,5
"CR";32;1
"CR";32,5;2,5
"CS";11;2
"CS";13;1,25
"CS";14;0,5
"CS";16;1
"CS";17;1
"CS";18,1;1
"CS";20,1;16,7261904761905
"CS";20,2;1
"CS";20,3;0,5
"CS";20,4;2,16666666666667
"CS";20,42;0,166666666666667
"CS";21;6,16666666666667
"CS";22;2,5
"CS";22,2;0,5
"CS";23;0,861111111111111
"CS";23,1;0,111111111111111
"CS";23,3;1
"CS";23,5;2,11111111111111
"CS";24;1
"CS";26,1;0,333333333333333
"CS";26,2;2
"CS";26,3;3
"CS";26,5;11,1666666666667
"CS";26,51;5
"CS";26,7;7,08333333333333
"CS";27,1;0,333333333333333
"CS";27,12;2,5
"CS";27,2;1
"CS";27,33;3,5
"CS";27,5;2
"CS";28,1;8,33333333333333
"CS";28,11;1,5
"CS";28,22;0,333333333333333
"CS";28,23;2
"CS";28,25;0,333333333333333
"CS";28,29;11,5833333333333
"CS";28,3;3
"CS";28,4;7
"CS";28,9;10,7777777777778
"CS";28,94;5
"CS";28,95;0,25
"CS";28,99;2,5
"CS";29,1;3,5
"CS";30;1
"CS";32;1
"CS";32,5;3,22619047619048
"CS";32,9;1
"CS";43;3,75
"CU";17;1,5
"CU";20,1;0,111111111111111
"CU";20,2;0,611111111111111
"CU";20,4;0,333333333333333
"CU";20,42;0,333333333333333
"CU";21;4,94444444444444
"CU";25,9;1
"CU";26,5;3
"CU";28,9;0,5
"CU";32,5;0,2
"CY";10;1
"CY";19;0,25
"CY";20,1;1,75
"CY";21;2,07142857142857
"CY";26,2;0,7
