"ctry_code";"nace2_code";"n_tech_reg"
"AU";25,9;333,733333333333
"AU";25,94;122,111111111111
"AU";26,1;332,758333333333
"AU";26,11;17,7761904761905
"AU";26,2;1318,60569384319
"AU";26,3;1967,11331770082
"AU";26,4;67,9678571428571
"AU";26,5;1215,72721075221
"AU";26,51;243,551984126984
"AU";26,52;22,0011904761905
"AU";26,6;167,975
"AU";26,7;331,676921470343
"AU";26,8;11,4166666666667
"AU";27,1;115,492857142857
"AU";27,12;90,3150793650794
"AU";27,2;58,15
"AU";27,3;39,0388888888889
"AU";27,33;466,065079365079
"AU";27,4;156,967857142857
"AU";27,5;1249,52392857143
"AU";27,9;207,417857142857
"AU";28,1;1146,78968253968
"AU";28,11;65,4833333333333
"AU";28,14;165,894444444444
"AU";28,21;38,0083333333333
"AU";28,22;283,530952380952
"AU";28,23;1440,67235449735
"AU";28,25;354,509523809524
"AU";28,29;1274,30559371184
"AU";28,3;1722,95444444444
"AU";28,4;991,638888888889
"AU";28,9;2416,71893866611
"AU";28,92;189,227380952381
"AU";28,94;92,2333333333333
"AU";28,95;9,84166666666667
"AU";28,99;250,855634920635
"AU";29,1;1661,34047619048
"AU";29,3;2,63888888888889
"AU";30;849,667857142857
"AU";31;681,222023809524
"AU";32;2149,02557720058
"AU";32,5;2531,48311916154
"AU";32,9;1671,16884920635
"AU";42,2;185,44375
"AU";42,91;79,8761904761905
"AU";43;2328,10166666667
"AU";62;179,080194805195
"AW";24;2
"AW";26,3;0,333333333333333
"AW";27,5;1
"AW";28,1;0,125
"AW";28,11;0,125
"AW";28,23;1,5
"AW";30;1,5
"AW";32;1,5
"AZ";10;16,6666666666667
"AZ";11;7,5
"AZ";16;17,3333333333333
"AZ";17;1,5
"AZ";19;2
"AZ";20,1;34,5702380952381
"AZ";20,3;2,61904761904762
"AZ";20,5;3,95
"AZ";21;11,1047619047619
"AZ";22;5,5
"AZ";22,2;0,5
"AZ";23;1,16666666666667
"AZ";23,1;1,33333333333333
"AZ";23,3;1
"AZ";23,5;8,33333333333333
"AZ";24;18,4404761904762
"AZ";24,46;1,25
"AZ";25,1;2
"AZ";25,2;2,5
"AZ";25,3;8,5
"AZ";25,5;2
"AZ";25,7;2
"AZ";26,1;15,8333333333333
"AZ";26,2;1
"AZ";26,3;8
"AZ";26,4;4
"AZ";26,5;36,0666666666667
"AZ";26,51;5,16666666666667
"AZ";26,6;6,58333333333333
"AZ";26,7;2
