"ctry_code";"nace2_code";"n_tech_reg"
"BO";20,2;0,666666666666667
"BO";20,51;1
"BO";21;1,58333333333333
"BO";23,5;0,333333333333333
"BO";24;0,833333333333333
"BO";25,4;1
"BO";27,5;1
"BO";28,21;0,5
"BO";28,3;1
"BO";29,1;1
"BO";32;2
"BO";32,5;1
"BO";32,9;1
"BR";10;553,052777777778
"BR";10,5;11,8333333333333
"BR";11;94,0833333333333
"BR";12;115,666666666667
"BR";13;134,166666666667
"BR";14;163,083333333333
"BR";15;226
"BR";16;55,75
"BR";17;233,861111111111
"BR";18,1;310,5
"BR";19;184
"BR";20,1;1747,975
"BR";20,2;138,078571428571
"BR";20,3;101,069444444444
"BR";20,4;108,549801587302
"BR";20,42;13,3206349206349
"BR";20,5;212,759523809524
"BR";20,51;72,3333333333333
"BR";20,6;15,1777777777778
"BR";21;804,149206349206
"BR";22;591,358333333333
"BR";22,1;10,5
"BR";22,2;36,5
"BR";23;143,741666666667
"BR";23,1;89,2416666666667
"BR";23,3;219,833333333333
"BR";23,42;187
"BR";23,5;233,777777777778
"BR";24;606,258333333333
"BR";24,46;2
"BR";25,1;230,375
"BR";25,2;66,3333333333333
"BR";25,3;14,3333333333333
"BR";25,4;96,1666666666667
"BR";25,5;14,6666666666667
"BR";25,6;48,5
"BR";25,7;786,15873015873
"BR";25,9;279,416666666667
"BR";25,94;79,0833333333333
"BR";26,1;319,775
"BR";26,11;1,07142857142857
"BR";26,2;351,781746031746
"BR";26,3;1526,29365079365
"BR";26,4;88,5
"BR";26,5;996,630952380952
"BR";26,51;295,416666666667
"BR";26,52;66,1666666666667
"BR";26,6;104,75
"BR";26,7;263,5
"BR";26,8;27,5
"BR";27,1;327,583333333333
"BR";27,12;122,75
"BR";27,2;80,6583333333333
"BR";27,3;103,513888888889
"BR";27,33;774,516666666667
"BR";27,4;143,283333333333
"BR";27,5;2145,92916666667
"BR";27,9;377,416666666667
"BR";28,1;2255,22976190476
"BR";28,11;160,95
"BR";28,14;317,72619047619
"BR";28,21;92,7083333333333
"BR";28,22;389,216666666667
"BR";28,23;874,616666666667
"BR";28,25;276,916666666667
"BR";28,29;1406,28611111111
"BR";28,3;1773,16666666667
"BR";28,4;1451,375
"BR";28,9;2960,41587301587
"BR";28,92;92,3333333333333
"BR";28,94;337,6
"BR";28,95;48,7
"BR";28,99;267,783333333333
"BR";29,1;2820,575
"BR";29,3;2,57142857142857
"BR";30;936,867857142857
"BR";31;950,142857142857
"BR";32;2768,33035714286
"BR";32,5;1882,36369047619
"BR";32,9;2295,85952380952
"BR";42,2;211
"BR";42,91;123,916666666667
"BR";43;1842,00714285714
"BR";62;57,5833333333333
"BS";11;1
"BS";17;0,666666666666667
"BS";18,1;0,166666666666667
"BS";19;2,5
"BS";20,1;8,5
"BS";20,2;0,5
"BS";21;1,83333333333333
"BS";23;0,416666666666667
"BS";23,42;1
"BS";23,5;1,35
"BS";24;7,6
"BS";25,7;3
"BS";25,94;1
"BS";26,3;1
"BS";26,51;1
"BS";27,2;0,5
"BS";27,5;1,5
"BS";28,1;6
"BS";28,21;1
"BS";28,23;3,75
"BS";28,29;2,33333333333333
"BS";28,4;2
"BS";28,9;5,25
"BS";28,99;0,5
"BS";29,1;0,5
"BS";30;7,5
"BS";31;0,5
"BS";32;2,5
"BS";32,5;1,23333333333333
"BS";32,9;3
"BS";43;2
"BS";62;2
"BU";12;1
"BU";20,1;0,375
"BU";20,5;0,2
"BU";20,51;0,5
"BU";21;1,375
"BU";25,4;0,5
"BU";28,3;0,6
"BU";28,4;0,25
"BU";28,9;0,5
"BU";28,95;1
"BY";10;15,2333333333333
"BY";10,5;1
"BY";13;9,33333333333333
"BY";14;3
"BY";15;1
"BY";16;0,5
"BY";17;1
"BY";18,1;1
"BY";19;10,9
"BY";20,1;58,4210317460317
"BY";20,3;5
"BY";20,4;2,7
"BY";20,5;15,3722222222222
"BY";21;8,54772727272727
"BY";22;16,3083333333333
"BY";22,2;2,625
"BY";23;0,333333333333333
"BY";23,1;2,875
"BY";23,3;0,5
"BY";23,5;8,16666666666667
"BY";24;10,630303030303
"BY";25,1;0,40530303030303
"BY";25,2;1
"BY";25,3;0,25
"BY";25,4;2
"BY";25,5;3,66666666666667
"BY";25,6;1
"BY";25,94;1
"BY";26,1;8,19761904761905
"BY";26,2;8,85
"BY";26,3;10,15
"BY";26,4;2,5
"BY";26,5;39,4535714285714
"BY";26,51;1,5
"BY";26,6;4
"BY";26,7;5,83333333333333
"BY";27,1;4,9
"BY";27,12;0,25
"BY";27,2;1,33333333333333
"BY";27,3;1,5
"BY";27,33;0,5
"BY";27,4;1,33333333333333
"BY";27,5;3
"BY";27,9;2,25
"BY";28,1;18,0777777777778
"BY";28,11;7
"BY";28,14;1
"BY";28,21;1,03030303030303
"BY";28,23;5
"BY";28,25;1,125
"BY";28,29;10,6416666666667
"BY";28,3;16,6
"BY";28,4;17,375
"BY";28,9;36,4519536019536
"BY";28,92;0,744047619047619
"BY";28,94;13,5
"BY";28,99;1,5
"BY";29,1;13,9166666666667
"BY";30;6
"BY";32;2,95833333333333
"BY";32,5;15,8468253968254
"BY";32,9;3
"BY";42,91;3
"BY";43;3,13333333333333
"BZ";21;0,0714285714285714
"BZ";26,5;0,0714285714285714
"BZ";26,51;0,5
"BZ";28,23;1
"CA";10;593,456150793651
"CA";10,5;19,1666666666667
"CA";11;42,2666666666667
"CA";12;88,9166666666667
"CA";13;171,952380952381
"CA";14;238,47619047619
"CA";15;211,42619047619
"CA";16;87,2611111111111
"CA";17;322,217857142857
"CA";18,1;157,538888888889
"CA";19;448,351587301587
"CA";20,1;3616,21075396825
"CA";20,2;269,53253968254
"CA";20,3;167,985317460317
"CA";20,4;165,838095238095
"CA";20,42;36,9190476190476
"CA";20,5;286,296164021164
"CA";20,51;182,833333333333
"CA";20,6;33,7632275132275
"CA";21;2569,99350926851
"CA";22;964,219047619048
"CA";22,1;20,7388888888889
"CA";22,2;49,8301587301587
"CA";23;277,11746031746
"CA";23,1;166,875
"CA";23,3;135,4
"CA";23,42;134,333333333333
"CA";23,5;210,484722222222
"CA";24;1009,24682539683
"CA";24,46;2,86666666666667
"CA";25,1;160,619444444444
