"ctry_code";"nace2_code";"n_tech_reg"
"CL";20,1;4,41666666666667
"CL";20,3;0,5
"CL";20,5;6,16666666666667
"CL";20,51;1,5
"CL";21;2,5968137254902
"CL";22;5
"CL";24;11,1666666666667
"CL";25,1;1,5
"CL";25,4;0,5
"CL";26,2;0,583333333333333
"CL";26,3;2,25
"CL";26,5;1,0625
"CL";26,7;1
"CL";27,5;0,833333333333333
"CL";28,1;7,08333333333333
"CL";28,11;0,5
"CL";28,21;1,5
"CL";28,23;0,333333333333333
"CL";28,25;0,333333333333333
"CL";28,29;1,08333333333333
"CL";28,9;7,5
"CL";28,94;4
"CL";28,99;2,5
"CL";29,1;8,5
"CL";32;6,33333333333333
"CL";43;2,5
"CM";19;0,1
"CM";20,1;1
"CM";20,5;0,1
"CM";26,5;0,25
"CM";28,25;0,5
"CM";28,29;0,5
"CN";10;447,583333333333
"CN";11;150,666666666667
"CN";12;57,8333333333333
"CN";13;109,416666666667
"CN";14;26,3333333333333
"CN";15;54,6666666666667
"CN";16;41,5
"CN";17;47,8333333333333
"CN";18,1;32,75
"CN";19;126,79974025974
"CN";20,1;1765,25575529733
"CN";20,2;157,416666666667
"CN";20,3;144,529564821144
"CN";20,4;67,7066666666667
"CN";20,42;1,33333333333333
"CN";20,5;249,34974025974
"CN";20,51;80
"CN";20,6;25,1666666666667
"CN";21;482,6
"CN";22;124,191866408445
"CN";22,1;6,16666666666667
"CN";22,2;10,5
"CN";23;46,7807552973342
"CN";23,1;124,041666666667
"CN";23,3;70,4
"CN";23,42;13,8333333333333
"CN";23,5;334,516666666667
"CN";24;687,784326725906
"CN";24,46;0,5
"CN";25,1;32,5
"CN";25,2;45,5333333333333
"CN";25,3;35,4
"CN";25,4;40,5
"CN";25,5;42,4521212121212
"CN";25,6;92,5666666666667
"CN";25,7;58,8333333333333
"CN";25,9;24
"CN";25,94;3,5
"CN";26,1;391,799009265588
"CN";26,2;293,625
"CN";26,3;388,416666666667
"CN";26,4;55,1666666666667
"CN";26,5;817,866666666667
"CN";26,51;211,5
"CN";26,52;35,5833333333333
"CN";26,6;73,5
"CN";26,7;163,041666666667
"CN";26,8;40,1666666666667
"CN";27,1;230,104564821144
"CN";27,12;49,9462314878104
"CN";27,2;53,6128981544771
"CN";27,3;56,9261904761905
"CN";27,33;120,616666666667
"CN";27,4;25,5
"CN";27,5;318,208333333333
"CN";27,9;180,44623148781
"CN";28,1;767,605755297334
"CN";28,11;49,8333333333333
"CN";28,14;18,3333333333333
"CN";28,21;59,8333333333333
"CN";28,22;53,3628981544771
"CN";28,23;148,625
"CN";28,25;53,4583333333333
"CN";28,29;508,372421964001
"CN";28,3;266,666666666667
"CN";28,4;549,134326725906
"CN";28,9;953,282342598922
"CN";28,92;36,25
