"ctry_code";"nace2_code";"n_tech_reg"
"AT";32;2979,3332984608
"AT";32,5;2178,01271672772
"AT";32,9;1126,73908730159
"AT";42,2;79,6444444444444
"AT";42,91;129,866666666667
"AT";43;2173,86765873016
"AT";62;200,26617965368
"AU";10;1989,24096019721
"AU";10,5;96,95
"AU";11;241,959523809524
"AU";12;164,194444444444
"AU";13;342,757936507936
"AU";14;727,693452380952
"AU";15;460,533333333333
"AU";16;140,094444444444
"AU";17;341,891666666667
"AU";18,1;524,870238095238
"AU";19;511,745634920635
"AU";20,1;5593,03757091349
"AU";20,2;1175,82876984127
"AU";20,3;402,802248677249
"AU";20,4;488,577182539683
"AU";20,42;190,111309523809
"AU";20,5;527,316785714286
"AU";20,51;360,347023809524
"AU";20,6;48,5373015873016
"AU";21;12994,0847176054
"AU";22;1652,79817618182
"AU";22,1;9,25
"AU";22,2;77,0861111111111
"AU";23;613,456660052911
"AU";23,1;274,553018278018
"AU";23,3;431,03501984127
"AU";23,42;328
"AU";23,5;463,514195526695
"AU";24;1674,28568783069
"AU";24,46;4,125
"AU";25,1;430,982936507937
"AU";25,2;352,333333333333
"AU";25,3;31,1666666666667
"AU";25,4;351,949107142858
"AU";25,5;62,7261904761904
"AU";25,6;81,2416666666667
"AU";25,7;3190,79633838384
"AU";25,9;1157,59166666667
"AU";25,94;327,727777777778
"AU";26,1;1437,91868686869
"AU";26,11;103,214404761905
"AU";26,2;6315,44255693138
"AU";26,3;7319,35452019959
"AU";26,4;273,750396825397
"AU";26,5;4761,49991171596
"AU";26,51;1073,10337301587
"AU";26,52;86,7303571428571
"AU";26,6;755,424145299144
"AU";26,7;1198,8574770259
"AU";26,8;78,5134920634921
"AU";27,1;765,677976190476
"AU";27,12;419,798412698413
"AU";27,2;252,096428571429
"AU";27,3;184,094841269841
"AU";27,33;1735,40198412699
"AU";27,4;836,471266233766
"AU";27,5;4622,57817099567
"AU";27,9;865,921825396825
"AU";28,1;4573,4876082251
"AU";28,11;347,931944444445
"AU";28,14;564,195670995671
"AU";28,21;161,362301587302
"AU";28,22;997,932236227826
"AU";28,23;5770,17745929995
"AU";28,25;1073,07162698413
"AU";28,29;4831,51789529914
"AU";28,3;5730,63166305916
"AU";28,4;3892,16061507937
"AU";28,9;8600,93034551463
"AU";28,92;682,31626984127
"AU";28,94;447,232539682539
"AU";28,95;50,3527777777778
"AU";28,99;934,772619047618
"AU";29,1;6297,27976190476
"AU";29,3;37,3444444444444
"AU";30;3073,75916305917
"AU";31;2426,13237734488
"AU";32;8698,85287212787
"AU";32,5;9443,45801439915
"AU";32,9;5485,49978354979
"AU";42,2;648,489781746032
"AU";42,91;327,624801587302
"AU";43;7748,13840909091
"AU";62;3895,64684986067
"AW";20,1;1
"AW";22;3,5
"AW";24;2
"AW";25,7;2
"AW";26,2;0,833333333333333
"AW";26,3;0,333333333333333
"AW";27,5;1,5
"AW";28,1;0,125
"AW";28,11;0,125
"AW";28,23;2,5
"AW";28,29;1
"AW";28,92;0,142857142857143
"AW";30;1,5
"AW";32;3,33333333333333
"AW";62;0,333333333333333
"AZ";10;18,6666666666666
"AZ";10,5;1
"AZ";11;8,5
"AZ";16;17,3333333333333
"AZ";17;1,5
"AZ";19;6,53571428571429
"AZ";20,1;53,5416666666666
"AZ";20,3;3,49404761904762
"AZ";20,5;4,78333333333333
"AZ";21;13,7047619047619
"AZ";22;6,5
"AZ";22,2;0,5
"AZ";23;1,16666666666667
"AZ";23,1;1,33333333333333
"AZ";23,3;1
"AZ";23,5;10,5
"AZ";24;18,4404761904762
"AZ";24,46;1,25
"AZ";25,1;2
"AZ";25,2;3
"AZ";25,3;8,5
"AZ";25,5;2
"AZ";25,7;2
"AZ";26,1;20,5333333333333
"AZ";26,11;0,541666666666666
"AZ";26,2;4,19444444444444
"AZ";26,3;12,1666666666667
"AZ";26,4;4,11111111111111
"AZ";26,5;37,7214285714285
"AZ";26,51;8,52678571428572
"AZ";26,6;7,28333333333333
"AZ";26,7;2
"AZ";27,1;6,83333333333333
"AZ";27,12;0,25
"AZ";27,2;2,75
"AZ";27,33;4
"AZ";27,4;0,666666666666666
"AZ";27,5;4,83333333333333
"AZ";27,9;8
"AZ";28,1;28,7946428571428
"AZ";28,11;4,5
"AZ";28,21;1,25
"AZ";28,23;0,333333333333333
"AZ";28,25;1,5
"AZ";28,29;25,2
"AZ";28,3;40,2031746031746
"AZ";28,4;21
"AZ";28,9;61,988924963925
"AZ";28,92;0,875
"AZ";28,99;2,33333333333333
"AZ";29,1;28,8444444444444
"AZ";30;16,2333333333333
"AZ";31;1
"AZ";32;4,65277777777778
"AZ";32,5;50,1968614718615
"AZ";32,9;4,65
"AZ";42,2;1,20833333333333
"AZ";42,91;21,7134920634921
"AZ";43;25,6431818181818
"AZ";62;2
"BA";10;0,111111111111111
"BA";18,1;0,333333333333333
"BA";20,1;11,3333333333333
"BA";20,42;0,333333333333333
"BA";20,51;0,25
"BA";21;3,58333333333333
"BA";22;0,166666666666667
"BA";22,2;0,333333333333334
"BA";23,5;1
"BA";24;0,333333333333333
"BA";25,2;1,08333333333333
"BA";25,4;0,25
"BA";25,7;1
"BA";26,1;1
"BA";26,2;1,29166666666667
"BA";26,3;3,425
"BA";26,5;2,225
"BA";26,51;2,625
"BA";26,7;1
"BA";27,1;1
"BA";27,12;3,5
"BA";27,2;0,333333333333333
"BA";27,5;2
"BA";27,9;0,1
"BA";28,1;17,0833333333333
"BA";28,22;0,333333333333333
"BA";28,23;0,833333333333333
"BA";28,25;0,5
"BA";28,29;2
"BA";28,3;1,25
"BA";28,4;2,0952380952381
"BA";28,9;0,819444444444444
"BA";28,92;1
"BA";29,1;6,83333333333333
"BA";30;0,0833333333333333
"BA";32;5,03571428571429
"BA";32,5;3,28571428571428
"BA";32,9;0,625
"BA";42,91;3
"BA";43;0,5
"BA";62;1,83333333333333
"BB";10;0,166666666666667
"BB";11;1
"BB";13;0,333333333333334
"BB";14;0,5
"BB";15;0,5
"BB";16;1
"BB";17;0,125
"BB";18,1;2
"BB";19;2,5
"BB";20,1;2,5
"BB";20,2;0,5
"BB";20,4;0,625
"BB";20,42;0,166666666666667
"BB";20,5;0,125
"BB";21;6,15833333333333
"BB";22;1,33333333333333
"BB";23,5;0,333333333333333
"BB";24;2,33333333333333
"BB";25,1;0,833333333333333
"BB";25,2;1
"BB";25,4;0,25
"BB";25,7;0,5
"BB";26,1;2,89583333333333
"BB";26,2;13,8625
"BB";26,3;6,67916666666667
"BB";26,4;1,5
"BB";26,5;1
"BB";26,51;0,5
"BB";26,52;1,66666666666667
"BB";26,7;1,43333333333333
"BB";27,1;0,5
"BB";27,33;0,833333333333333
"BB";27,5;2
"BB";27,9;1,83333333333333
"BB";28,1;2,75
"BB";28,14;0,5
"BB";28,21;0,333333333333333
"BB";28,23;0,995833333333334
"BB";28,29;0,125
"BB";28,3;2,25
"BB";28,4;1,5
"BB";28,9;10,7083333333333
"BB";28,94;0,666666666666667
"BB";30;0,5
"BB";31;2
"BB";32;6,33333333333333
"BB";32,5;9,91666666666667
"BB";32,9;6,08333333333333
"BB";43;1,16666666666667
"BB";62;4,33333333333334
"BC";26,2;0,2
"BC";32,5;0,333333333333333
"BD";10;2,36805555555556
"BD";13;0,25
"BD";18,1;0,125
"BD";19;0,114285714285714
"BD";20,1;13,6523809523809
"BD";20,2;1,02638888888889
"BD";20,3;0,222222222222222
"BD";20,4;1,70615079365079
"BD";20,42;0,664484126984127
"BD";20,5;0,0666666666666667
"BD";21;23,7907106782107
"BD";22;0,1
"BD";22,2;0,1
"BD";23,1;0,5
"BD";23,3;0,333333333333333
"BD";23,5;0,85
"BD";24;0,233333333333334
"BD";26,1;5,18690476190476
"BD";26,11;1,34642857142857
"BD";26,2;17,7374458874459
"BD";26,3;30,5442279942279
"BD";26,4;1,45833333333333
"BD";26,5;13,5072871572872
"BD";26,51;0,527777777777778
"BD";26,6;0,1
"BD";26,7;3,4047619047619
"BD";27,1;0,666666666666667
"BD";27,12;2,33333333333333
"BD";27,2;1,28928571428572
"BD";27,3;0,216666666666666
"BD";27,5;0,666666666666666
"BD";28,1;2,66666666666667
"BD";28,23;1,68055555555556
"BD";28,29;2,02142857142857
"BD";28,3;1,33333333333333
"BD";28,4;0,68452380952381
"BD";28,9;1,425
"BD";28,92;0,342857142857143
"BD";28,94;0,25
"BD";28,99;0,25
