"ctry_code";"nace2_code";"n_tech_reg"
"AD";10;1,5
"AD";11;0,166666666666667
"AD";20,1;0,166666666666667
"AD";23,3;0,5
"AD";23,5;1
"AD";26,3;0,5
"AD";26,51;1
"AD";27,5;0,5
"AD";28,23;0,333333333333333
"AD";28,3;0,666666666666667
"AD";28,9;1,5
"AD";29,1;0,333333333333333
"AD";32,5;1
"AD";32,9;0,5
"AD";43;1,5
"AD";62;0,833333333333333
"AE";10;3,5
"AE";11;0,25
"AE";12;0,333333333333333
"AE";13;0,5
"AE";14;1
"AE";16;0,5
"AE";17;0,5
"AE";18,1;1,05
"AE";19;1,70238095238095
"AE";20,1;25,1492063492063
"AE";20,2;1,25
"AE";20,4;0,575
"AE";20,5;1,06904761904762
"AE";20,6;0,666666666666667
"AE";21;7,79444444444444
"AE";22;2,48611111111111
"AE";22,2;0,25
"AE";23;1,375
"AE";23,1;1,33333333333333
"AE";23,5;0,946428571428571
"AE";24;6,54166666666667
"AE";25,2;2,25
"AE";25,4;3,5
"AE";25,5;0,125
"AE";25,7;1,66666666666667
"AE";25,9;1,16666666666667
"AE";26,1;7,13333333333333
"AE";26,11;0,958333333333333
"AE";26,2;34,1947542653425
"AE";26,3;41,2815656565657
"AE";26,4;0,75
"AE";26,5;16,8547619047619
"AE";26,51;7,65833333333333
"AE";26,52;2
"AE";26,6;1,81111111111111
"AE";26,7;2,96111111111111
"AE";27,1;5,5
"AE";27,12;4,75
"AE";27,2;1
"AE";27,3;0,666666666666667
"AE";27,33;2,36666666666667
"AE";27,5;7,65833333333333
"AE";27,9;5,48333333333333
"AE";28,1;6,79960317460317
"AE";28,11;1,16071428571429
"AE";28,22;0,833333333333333
"AE";28,23;11,6083333333333
"AE";28,25;2,45833333333333
"AE";28,29;12,325
"AE";28,3;1,33333333333333
"AE";28,4;0,972222222222222
"AE";28,9;20,7333333333333
"AE";28,92;1
"AE";28,94;0,761904761904762
"AE";28,99;1,53333333333333
"AE";29,1;5,23888888888889
"AE";30;7,82857142857143
"AE";31;1,5
"AE";32;10,6444444444444
"AE";32,5;15,75
"AE";32,9;10
"AE";42,2;0,666666666666667
"AE";42,91;0,333333333333333
"AE";43;6,75
"AE";62;17,8007936507937
"AF";20,1;0,5
"AF";32,5;1
"AG";21;1
"AG";26,2;1,2
"AG";26,5;0,125
"AG";26,51;1,125
"AG";27,33;0,5
"AI";26,6;1
"AL";21;1
"AL";27,5;1
"AL";27,9;0,2
"AL";28,25;0,5
"AL";28,29;0,5
"AL";28,3;1
"AL";29,1;1
"AM";10;5,04545454545454
"AM";11;2,11111111111111
"AM";20,1;1,65833333333333
"AM";20,51;0,5
"AM";21;4,00021645021645
