"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"AW";0;0;0;0;0;123,191443079911;72,9000218946092;0;0;0;0;176,394846001759;0;0;0;0;0;0;0;0;0;0;231,480041395535;301,54300029152;148,282118256728;0;0;0;0;0;0;0;516,976855921282;81,6125740160324;300;"NoStep"
"AX";100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,2424812721068;0;0;0;"NoStep"
"AZ";1224,18861024049;100;137,716630426321;342,539054076318;161,460986534186;528,986159389078;197,948487649417;739,148658479464;0;228,939103264195;0;60,3768879800412;2467,43187481269;1455,25747951451;223,157513974649;358,642983666361;571,461496467173;83,9920310220102;3904,37413484334;1252,89002213995;0;96,746103426961;633,73174613365;932,463406076783;578,700103488836;0;704,340061719457;0;8245,50801282602;1307,6435005635;3319,61213519833;709,663870702498;156,484962544214;0;37566,9848636131;"NoStep"
"BA";689,302474561709;81,6125740160324;100;482,008206492122;0;322,921973068372;453,416708047781;0;184,787164619866;364,500109473046;0;0;19,4068568507275;46,5553183926923;0;223,157513974649;0;30,0769208666933;11,9988615745729;91,8676267021962;0;0;19,3492206853922;74,5566760157235;372,985362430713;115,740020697767;1281,55775123896;0;279,25181584663;233,363434325265;54,4851458568127;308,801128855658;315,406164756666;78,2424812721068;351,713358754377;"NoStep"
"BB";131,892509532891;603,139665241495;81,6125740160324;800;68,8583152131603;2654,67766909146;565,11345286965;75,5694513412968;247,435609561772;246,382886159821;0;305,252137685594;0;2,15631742785861;46,5553183926923;308,690980503078;0;119,54766122212;240,615366933546;11,9988615745729;0;0;0;0;521,896732110065;93,2463406076783;115,740020697767;150,77150014576;37,070529564182;0;155,57562288351;54,4851458568127;540,401975497402;709,663870702498;547,697368904748;"NoStep"
"BC";0;0;0;0;0;68,8583152131603;0;0;0;0;0;0;76,3130344213984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"BD";2602,10085924249;625,939850176855;1143,06841595172;6548,37350833624;652,900592128259;7700;1652,59956511585;2140,86908797699;645,843946136743;3249,48640767576;1929,99775458182;615,957215399554;510,300153262264;3586,71261780573;0;129,379045671517;1117,32764142462;705,579384007035;585,788474183455;956,381289776961;180,46152520016;95,9908925965831;1102,41152042635;589,595304536447;198,924493091463;58,0476620561766;223,670028047171;93,2463406076783;810,180144884371;0;37,070529564182;119,679349648556;77,7878114417549;54,4851458568127;154,400564427829;"NoStep"
"BE";176093,843729939;138936,415575311;126205,122291908;135761,356479189;45752,4517490334;299028,471194743;98700;192803,282596849;142239,342205191;176234,666802064;68390,3534638736;39292,7747984093;143148,456858856;198579,659640915;191393,090328867;0;5116,94125630849;45205,2141593042;162503,75187912;41730,4551132594;116738,2911834;6857,53795760607;26781,4590344467;50067,8565526969;111359,813144321;38641,0827830166;23664,0968982347;62813,9995432471;133668,629261107;42071,4975236384;99358,4185960557;105836,36190574;39613,8647336719;74053,9964925507;105156,331503648;"NoStep"
"BF";0;0;0;0;0;172,325618640427;163,225148032065;0;0;0;0;0;98,9742438247087;0;218,700065683828;228,939103264195;0;0;0;0;0;0;0;0;45,9338133510981;0;0;0;0;0;0;75,3857500728799;222,423177385092;0;0;"NoStep"
"BG";28236,975553357;5666,45516910852;10344,8378166646;25863,3055100466;4068,60902614955;45502,9157888475;9305,58340658307;9793,50888192389;10500;22723,2440203429;2226,50385149607;10414,233631455;12166,6816659488;3563,07277768951;7083,50797709487;18954,0056925984;4426,15599644111;0;368,730280163823;13966,5955178077;5512,33893755496;1115,78756987325;8786,75309982583;4240,84584220375;1907,81899035709;5787,66048223836;15771,67439635;2784,94290328048;5572,57555739295;2385,81363250315;4429,20117886472;7928,19141779706;7161,64625692359;3336,34766077638;8257,87512575033;"NoStep"
"BH";0;0;217,940583427251;617,602257711317;0;547,697368904748;351,713358754377;0;81,6125740160324;700;0;342,539054076318;403,652466335465;151,138902682594;0;0;72,9000218946092;76,3130344213984;0;10,7815871392931;232,776591963461;0;223,157513974649;59,7738306110601;60,1538417333866;11,9988615745729;275,602880106589;294,797652268223;497,311232728656;38,6984413707844;37,2783380078618;186,492681215357;231,480041395535;150,77150014576;370,70529564182;"NoStep"
"BI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656,100197051483;0;0;0;0;0;0;0;0;11,9988615745729;0;73,6994130670558;0;0;0;0;0;150,77150014576;"NoStep"
"BJ";226,15725021864;0;39,8931165495185;0;0;77,2002822139146;551,960788324165;0;0;258,488427960641;0;100;0;0;0;75,5694513412968;0;0;218,700065683828;228,939103264195;0;0;0;0;55,7893784936624;0;60,1538417333866;0;0;221,098239201168;0;0;0;46,6231703038392;0;"NoStep"
"BL";0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,4622465457313;0;0;0;"NoStep"
