"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"BG";0;0;0;0;0;0;0;0;0;79,1763465899818;0;0;79,5151620585042;87,6705836550824;92,4373757217774;88,3553280439808;79,1763465899818;3,43255262932399;23,1286298792241;79,5151620585042;0;0;88,3553280439808;79,1763465899818;0;23,1286298792241;0;0;92,4373757217774;88,3553280439808;0;0;0;0;87,6705836550824;"NoStep"
"BH";0;0;92,7379822272674;26,4390859782514;21,3252163908047;81,474752311014;93,6646941276818;0;0;0;0;21,3252163908047;81,474752311014;0;92,3799122074327;91,001717968966;0;0;0;0;93,6646941276818;0;91,001717968966;92,7379822272674;0;0;0;0;0;91,001717968966;0;26,4390859782514;0;0;93,6646941276818;"NoStep"
"BI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,5147678599607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"BJ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,1373017507015;0;79,1135373503847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"BM";0;0;84,3301323044371;0;0;19,264793507968;79,6105552510968;0;0;0;0;0;19,264793507968;79,6105552510968;91,9272739240228;63,571214522677;0;0;0;0;0;0;0;0;0;0;0;0;0;63,571214522677;0;0;53,798464750803;19,264793507968;79,6105552510968;"NoStep"
"BN";0;0;0;0;0;0;0;0;0;0;0;3,43255262932399;0;0;0;92,4373757217774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,5151620585042;"NoStep"
"BO";0;0;0;0;0;0;0;0;0;91,001717968966;0;0;21,3252163908047;81,474752311014;93,6646941276818;92,3799122074327;0;92,7379822272674;26,4390859782514;21,3252163908047;81,474752311014;0;0;0;0;26,4390859782514;21,3252163908047;0;93,6646941276818;0;91,001717968966;0;26,4390859782514;21,3252163908047;81,474752311014;"NoStep"
"BR";0;0;0;0;0;0;0;0;0;0;0;73,5147678599607;29,2951462428454;0;86,8689058348527;85,0468902985186;0;80,1762291852407;0;0;0;0;85,0468902985186;0;80,1762291852407;73,5147678599607;29,2951462428454;0;86,8689058348527;85,0468902985186;90,3840665119337;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;"NoStep"
"BS";0;0;0;0;0;0;60,7217501555409;0;0;0;0;79,1135373503847;0;0;0;90,6518071907085;0;84,9772735540135;0;0;60,7217501555409;0;0;0;0;0;0;0;0;0;0;84,9772735540135;79,1135373503847;0;60,7217501555409;"NoStep"
"BT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,8535446658961;0;0;0;0;0;0;0;0;0;"NoStep"
"BU";0;0;0;0;0;0;0;0;0;0;0;0;0;23,1286298792241;79,5151620585042;87,6705836550824;0;0;0;3,43255262932399;0;0;0;0;0;79,1763465899818;3,43255262932399;0;79,5151620585042;0;0;0;0;0;0;"NoStep"
"BW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92,3799122074327;0;0;0;0;0;93,6646941276818;0;0;0;0;0;"NoStep"
"BY";0;0;0;0;0;0;0;0;0;85,0468902985186;90,3840665119337;0;0;29,2951462428454;0;0;85,0468902985186;90,3840665119337;80,1762291852407;73,5147678599607;29,2951462428454;0;86,8689058348527;0;0;80,1762291852407;0;29,2951462428454;91,0988318735671;0;85,0468902985186;90,3840665119337;0;0;29,2951462428454;"NoStep"
"BZ";0;100;0;0;0;79,1135373503847;0;0;0;90,6518071907085;0;84,9772735540135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CA";0;0;91,9272739240228;63,571214522677;0;67,8535446658961;53,798464750803;0;0;0;63,571214522677;0;67,8535446658961;0;19,264793507968;79,6105552510968;0;0;0;0;0;0;79,6105552510968;91,9272739240228;63,571214522677;0;0;0;19,264793507968;0;0;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;"NoStep"
"CC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92,4373757217774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CF";0;0;0;0;0;0;0;0;0;0;0;0;92,7379822272674;0;21,3252163908047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CG";29,2951462428454;91,0988318735671;0;0;0;0;0;0;0;0;0;0;0;73,5147678599607;0;91,0988318735671;0;0;90,3840665119337;80,1762291852407;0;0;91,0988318735671;0;85,0468902985186;0;0;73,5147678599607;0;0;86,8689058348527;0;0;80,1762291852407;0;"NoStep"
"CH";0;0;0;0;0;0;0;0;0;100;90,6518071907085;0;84,9772735540135;79,1135373503847;0;60,7217501555409;0;90,6518071907085;83,1373017507015;0;0;0;60,7217501555409;0;90,6518071907085;83,1373017507015;84,9772735540135;79,1135373503847;0;60,7217501555409;100;0;83,1373017507015;84,9772735540135;79,1135373503847;"NoStep"
"CI";0;0;0;0;0;0;0;0;0;0;0;0;84,3301323044371;67,8535446658961;0;19,264793507968;0;91,9272739240228;63,571214522677;0;0;0;0;0;0;0;0;0;53,798464750803;19,264793507968;79,6105552510968;0;63,571214522677;84,3301323044371;67,8535446658961;"NoStep"
"CK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,3553280439808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CL";0;0;0;0;0;0;0;0;0;0;93,6646941276818;0;0;92,7379822272674;26,4390859782514;21,3252163908047;0;93,6646941276818;92,3799122074327;91,001717968966;92,7379822272674;0;21,3252163908047;0;0;0;0;0;26,4390859782514;21,3252163908047;81,474752311014;0;92,3799122074327;0;92,7379822272674;"NoStep"
"CM";0;0;0;0;0;90,3840665119337;0;0;0;0;86,8689058348527;85,0468902985186;0;80,1762291852407;73,5147678599607;29,2951462428454;0;0;85,0468902985186;0;80,1762291852407;0;29,2951462428454;0;0;0;0;0;0;0;0;86,8689058348527;0;0;80,1762291852407;"NoStep"
"CN";0;0;0;100;0;0;0;0;0;0;100;0;83,1373017507015;84,9772735540135;79,1135373503847;0;0;100;90,6518071907085;83,1373017507015;0;79,1135373503847;0;60,7217501555409;0;0;0;0;0;0;0;0;0;83,1373017507015;0;"NoStep"
"CO";0;0;0;0;0;0;0;0;0;0;0;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;0;79,6105552510968;91,9272739240228;63,571214522677;0;0;0;0;0;0;0;84,3301323044371;0;0;0;0;0;63,571214522677;84,3301323044371;"NoStep"
"CR";0;0;0;0;0;0;0;0;0;0;0;0;92,4373757217774;0;79,1763465899818;0;0;79,5151620585042;0;92,4373757217774;0;0;0;0;79,5151620585042;87,6705836550824;0;0;79,1763465899818;0;23,1286298792241;79,5151620585042;87,6705836550824;92,4373757217774;88,3553280439808;"NoStep"
"CS";92,7379822272674;0;0;0;0;0;0;0;0;21,3252163908047;81,474752311014;0;92,3799122074327;91,001717968966;92,7379822272674;26,4390859782514;21,3252163908047;81,474752311014;93,6646941276818;92,3799122074327;0;0;26,4390859782514;21,3252163908047;0;0;0;91,001717968966;92,7379822272674;26,4390859782514;0;0;0;0;91,001717968966;"NoStep"
"CU";0;0;0;0;0;0;0;0;0;0;91,0988318735671;0;85,0468902985186;90,3840665119337;80,1762291852407;73,5147678599607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CV";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90,6518071907085;0;"NoStep"
"CY";0;0;0;0;79,6105552510968;0;63,571214522677;0;0;0;0;0;91,9272739240228;0;84,3301323044371;67,8535446658961;0;19,264793507968;79,6105552510968;0;0;0;67,8535446658961;53,798464750803;0;0;91,9272739240228;0;84,3301323044371;67,8535446658961;0;0;79,6105552510968;0;0;"NoStep"
"CZ";0;0;0;0;0;0;0;0;0;0;23,1286298792241;0;0;92,4373757217774;88,3553280439808;79,1763465899818;0;23,1286298792241;79,5151620585042;87,6705836550824;0;0;79,1763465899818;3,43255262932399;23,1286298792241;79,5151620585042;87,6705836550824;92,4373757217774;88,3553280439808;79,1763465899818;3,43255262932399;23,1286298792241;0;87,6705836550824;92,4373757217774;"NoStep"
"DD";0;0;0;0;0;0;0;0;0;0;21,3252163908047;0;93,6646941276818;92,3799122074327;91,001717968966;92,7379822272674;0;21,3252163908047;81,474752311014;0;92,3799122074327;0;92,7379822272674;26,4390859782514;0;81,474752311014;0;0;91,001717968966;0;26,4390859782514;21,3252163908047;0;0;92,3799122074327;"NoStep"
"DE";0;0;0;0;0;0;0;0;0;73,5147678599607;29,2951462428454;0;0;85,0468902985186;90,3840665119337;80,1762291852407;73,5147678599607;0;91,0988318735671;0;0;90,3840665119337;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;86,8689058348527;0;90,3840665119337;0;73,5147678599607;29,2951462428454;0;0;0;"NoStep"
"DJ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,1135373503847;0;60,7217501555409;0;0;"NoStep"
"DK";0;0;0;0;0;0;0;0;0;0;53,798464750803;0;79,6105552510968;91,9272739240228;63,571214522677;84,3301323044371;0;53,798464750803;19,264793507968;0;0;0;84,3301323044371;0;53,798464750803;0;79,6105552510968;0;63,571214522677;84,3301323044371;67,8535446658961;0;19,264793507968;0;91,9272739240228;"NoStep"
"DM";0;0;0;0;0;0;0;0;0;0;0;0;0;87,6705836550824;92,4373757217774;0;0;0;23,1286298792241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"DO";0;0;0;0;0;0;93,6646941276818;0;0;0;0;0;81,474752311014;93,6646941276818;0;91,001717968966;92,7379822272674;26,4390859782514;21,3252163908047;81,474752311014;93,6646941276818;0;0;92,7379822272674;0;0;0;0;0;91,001717968966;0;0;21,3252163908047;81,474752311014;0;"NoStep"
"DZ";85,0468902985186;0;0;0;0;0;0;0;0;80,1762291852407;73,5147678599607;0;91,0988318735671;0;0;0;80,1762291852407;0;0;0;0;0;90,3840665119337;80,1762291852407;73,5147678599607;0;91,0988318735671;0;0;0;0;73,5147678599607;0;91,0988318735671;86,8689058348527;"NoStep"
"EC";0;0;0;0;0;0;100;0;0;0;0;0;60,7217501555409;0;90,6518071907085;83,1373017507015;0;79,1135373503847;0;0;0;0;0;0;0;0;0;0;90,6518071907085;83,1373017507015;84,9772735540135;0;0;60,7217501555409;100;"NoStep"
"EE";0;0;0;0;0;0;0;0;0;84,3301323044371;0;0;19,264793507968;79,6105552510968;0;0;84,3301323044371;67,8535446658961;53,798464750803;19,264793507968;79,6105552510968;91,9272739240228;63,571214522677;84,3301323044371;0;53,798464750803;19,264793507968;0;91,9272739240228;0;0;67,8535446658961;0;0;79,6105552510968;"NoStep"
"EG";0;0;88,3553280439808;79,1763465899818;3,43255262932399;23,1286298792241;0;0;0;88,3553280439808;0;0;23,1286298792241;79,5151620585042;87,6705836550824;92,4373757217774;0;79,1763465899818;3,43255262932399;0;0;87,6705836550824;92,4373757217774;88,3553280439808;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"EP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,6646941276818;92,3799122074327;0;0;0;0;0;0;92,3799122074327;0;0;0;0;0;93,6646941276818;0;0;0;26,4390859782514;0;0;"NoStep"
"ES";0;0;0;0;0;0;0;0;0;0;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;86,8689058348527;85,0468902985186;0;80,1762291852407;73,5147678599607;0;0;0;85,0468902985186;90,3840665119337;80,1762291852407;0;0;91,0988318735671;86,8689058348527;0;0;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;"NoStep"
"ET";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,1373017507015;84,9772735540135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"FI";0;0;63,571214522677;84,3301323044371;67,8535446658961;0;0;0;0;0;84,3301323044371;0;53,798464750803;0;79,6105552510968;0;0;84,3301323044371;0;0;0;0;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;0;19,264793507968;79,6105552510968;91,9272739240228;0;0;0;0;19,264793507968;"NoStep"
"FJ";0;87,6705836550824;92,4373757217774;0;0;0;0;0;0;0;0;0;0;0;79,5151620585042;87,6705836550824;0;88,3553280439808;0;0;0;0;0;0;0;0;3,43255262932399;0;79,5151620585042;0;0;0;0;0;0;"NoStep"
"FO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81,474752311014;0;0;91,001717968966;92,7379822272674;0;21,3252163908047;"NoStep"
"FR";0;0;0;90,3840665119337;0;0;0;0;0;0;90,3840665119337;0;73,5147678599607;29,2951462428454;91,0988318735671;86,8689058348527;0;90,3840665119337;80,1762291852407;0;0;0;86,8689058348527;0;90,3840665119337;0;73,5147678599607;0;91,0988318735671;0;85,0468902985186;90,3840665119337;80,1762291852407;73,5147678599607;29,2951462428454;"NoStep"
"GA";60,7217501555409;0;0;0;0;0;0;0;0;0;0;84,9772735540135;0;0;0;100;0;0;84,9772735540135;0;0;0;100;90,6518071907085;0;0;0;0;60,7217501555409;0;90,6518071907085;0;0;0;0;"NoStep"
"GB";0;0;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;0;0;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;19,264793507968;79,6105552510968;0;0;84,3301323044371;0;0;0;0;0;63,571214522677;0;0;0;0;0;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;"NoStep"
"GC";0;0;0;0;0;0;0;23,1286298792241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"GD";21,3252163908047;0;0;0;0;0;0;0;0;0;0;0;0;26,4390859782514;0;81,474752311014;0;0;0;92,7379822272674;0;0;0;93,6646941276818;0;0;0;0;0;0;0;0;0;92,7379822272674;26,4390859782514;"NoStep"
"GE";29,2951462428454;0;0;0;0;0;0;29,2951462428454;0;86,8689058348527;85,0468902985186;0;80,1762291852407;0;29,2951462428454;91,0988318735671;86,8689058348527;85,0468902985186;90,3840665119337;80,1762291852407;0;0;91,0988318735671;86,8689058348527;0;90,3840665119337;0;0;29,2951462428454;91,0988318735671;0;0;0;0;0;"NoStep"
"GF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,1135373503847;"NoStep"
"GH";0;0;0;0;0;0;0;0;0;0;0;0;0;67,8535446658961;53,798464750803;19,264793507968;0;91,9272739240228;0;0;0;0;0;0;91,9272739240228;0;84,3301323044371;0;53,798464750803;0;0;0;0;0;0;"NoStep"
"GI";0;0;0;0;0;0;0;0;0;0;0;0;88,3553280439808;0;0;23,1286298792241;0;0;92,4373757217774;0;79,1763465899818;0;0;0;87,6705836550824;0;0;0;3,43255262932399;0;79,5151620585042;87,6705836550824;92,4373757217774;0;79,1763465899818;"NoStep"
"GL";0;21,3252163908047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,6646941276818;0;0;0;"NoStep"
"GM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,5147678599607;29,2951462428454;0;86,8689058348527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85,0468902985186;0;0;"NoStep"
"GN";0;0;0;0;0;0;0;0;0;0;0;0;83,1373017507015;0;0;0;0;0;0;0;0;0;0;60,7217501555409;0;0;0;0;79,1135373503847;0;60,7217501555409;0;0;0;84,9772735540135;"NoStep"
"GP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,798464750803;0;79,6105552510968;0;0;0;67,8535446658961;53,798464750803;0;0;91,9272739240228;63,571214522677;0;"NoStep"
"GQ";0;0;23,1286298792241;79,5151620585042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"GR";0;0;0;0;0;0;0;0;0;0;81,474752311014;93,6646941276818;92,3799122074327;91,001717968966;92,7379822272674;26,4390859782514;0;81,474752311014;93,6646941276818;0;0;92,7379822272674;26,4390859782514;21,3252163908047;81,474752311014;0;92,3799122074327;0;92,7379822272674;26,4390859782514;0;81,474752311014;93,6646941276818;92,3799122074327;91,001717968966;"NoStep"
"GT";0;0;0;0;0;0;90,3840665119337;0;0;0;91,0988318735671;0;85,0468902985186;90,3840665119337;80,1762291852407;0;29,2951462428454;91,0988318735671;86,8689058348527;0;0;0;0;0;0;86,8689058348527;0;90,3840665119337;0;0;29,2951462428454;91,0988318735671;0;85,0468902985186;0;"NoStep"
"GU";84,9772735540135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;90,6518071907085;0;0;0;0;0;100;90,6518071907085;0;"NoStep"
"GY";0;0;0;0;0;0;0;0;0;53,798464750803;0;0;91,9272739240228;0;0;0;0;0;0;0;0;0;0;0;19,264793507968;0;0;0;84,3301323044371;0;53,798464750803;0;0;0;0;"NoStep"
"HK";88,3553280439808;79,1763465899818;3,43255262932399;0;79,5151620585042;0;0;0;0;0;23,1286298792241;0;87,6705836550824;0;88,3553280439808;79,1763465899818;0;23,1286298792241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,5151620585042;87,6705836550824;0;"NoStep"
"HN";0;0;0;21,3252163908047;0;0;0;0;0;0;0;0;0;0;0;92,7379822272674;0;21,3252163908047;81,474752311014;0;0;0;0;0;21,3252163908047;0;0;0;91,001717968966;0;0;0;81,474752311014;0;0;"NoStep"
"HR";0;0;0;0;0;0;0;0;0;0;0;0;86,8689058348527;85,0468902985186;0;80,1762291852407;0;29,2951462428454;91,0988318735671;0;0;0;0;73,5147678599607;0;0;86,8689058348527;0;90,3840665119337;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;86,8689058348527;85,0468902985186;"NoStep"
"HT";0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"HU";0;0;0;0;0;0;0;0;0;0;0;0;0;91,9272739240228;63,571214522677;84,3301323044371;0;53,798464750803;19,264793507968;0;0;0;84,3301323044371;67,8535446658961;0;0;0;0;63,571214522677;0;0;0;0;0;91,9272739240228;"NoStep"
"IB";92,4373757217774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"ID";0;0;0;0;0;0;93,6646941276818;0;0;0;0;21,3252163908047;0;93,6646941276818;0;91,001717968966;0;26,4390859782514;21,3252163908047;0;0;0;91,001717968966;92,7379822272674;0;0;0;93,6646941276818;0;0;0;0;21,3252163908047;81,474752311014;93,6646941276818;"NoStep"
"IE";0;0;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;86,8689058348527;0;0;0;73,5147678599607;29,2951462428454;91,0988318735671;0;85,0468902985186;90,3840665119337;0;73,5147678599607;0;0;0;0;0;0;73,5147678599607;0;0;0;85,0468902985186;0;0;0;0;0;86,8689058348527;"NoStep"
"IL";0;0;84,9772735540135;79,1135373503847;0;60,7217501555409;100;0;0;84,9772735540135;79,1135373503847;0;60,7217501555409;100;90,6518071907085;83,1373017507015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"IN";0;0;0;67,8535446658961;0;0;79,6105552510968;0;0;0;0;0;0;79,6105552510968;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;19,264793507968;0;0;63,571214522677;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"IO";0;0;0;79,1763465899818;0;23,1286298792241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"IQ";0;0;0;0;0;0;0;0;0;0;0;0;0;81,474752311014;93,6646941276818;92,3799122074327;91,001717968966;0;26,4390859782514;0;0;0;0;0;0;0;0;0;93,6646941276818;0;0;0;0;0;0;"NoStep"
"IR";0;0;90,3840665119337;80,1762291852407;73,5147678599607;29,2951462428454;91,0988318735671;0;0;0;0;0;29,2951462428454;91,0988318735671;86,8689058348527;85,0468902985186;90,3840665119337;80,1762291852407;0;0;0;0;85,0468902985186;0;80,1762291852407;0;0;0;0;85,0468902985186;0;80,1762291852407;0;29,2951462428454;0;"NoStep"
"IS";0;0;83,1373017507015;84,9772735540135;0;0;0;0;0;83,1373017507015;84,9772735540135;0;0;0;100;90,6518071907085;0;84,9772735540135;79,1135373503847;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;"NoStep"
"IT";0;0;0;0;67,8535446658961;0;0;0;0;0;0;0;53,798464750803;19,264793507968;79,6105552510968;91,9272739240228;63,571214522677;84,3301323044371;0;0;0;79,6105552510968;91,9272739240228;0;84,3301323044371;67,8535446658961;0;19,264793507968;79,6105552510968;91,9272739240228;63,571214522677;84,3301323044371;67,8535446658961;53,798464750803;19,264793507968;"NoStep"
