"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"CC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,0407833873069;0;"NoStep"
"CD";0;0;0;0;0;0;0;0;0;0;44,2859692539984;0;0;0;35,5779890671678;45,3652498779085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NoStep"
"CH";0;58134,4341357522;33842,4764089197;25638,9508227036;47092,4454842234;38545,4960836365;1292,22266048003;41428,1405372417;166987,495540903;121058,299702467;13728,3055561086;41517,1371586846;264971,553321776;256414,534121261;75231,7737340756;93361,6348979208;119177,605491208;147097,343737182;200349,870893747;177029,90085033;20454,5490823563;441,149111591314;117428,398604808;66867,3501506976;53805,2515863762;441600;16890,4569112955;266308,753224955;111583,617467734;32375,0742699895;270526,048757432;113725,670387098;124222,143757466;20625,3901101991;392777,127899879;"NoStep"
"CI";0;0;0;0;0;0;0;0;0;28,2891829932084;0;0;0;0;0;0;0;479,9397671628;294,16883183419;44,2859692539984;0;0;0;0;0;0;0;0;64,6111330240014;0;0;0;0;0;98,2467754252043;"NoStep"
"CL";10,7514047812193;58,8397598817841;30,6716925419828;16,950300664916;0;117,667532733676;0;0;89,166203836522;0;35,5779890671678;90,730499755817;0;212,128132811817;129,564692718106;258,444532096005;240,163133549227;547,243665162135;96,6533330957822;1123,77722472571;127,666473427689;0;356,007683611608;103,69644897874;69,4913545946563;110,503111257495;1395,61047188978;292,855649031605;647,933756670586;122,01737522013;514,6739635232;113,156731972834;98,2620869224065;24,5854473778278;500;"NoStep"
"CM";0;0;0;0;0;0;0;0;0;29,667306967634;51,8482244893698;0;0;0;36,6069561289506;0;0;0;28,2891829932084;0;0;0;0;0;61,3433850839657;0;0;0;0;8,01297207078443;0;0;0;0;0;"NoStep"
"CN";172590,495023702;16912,4137315752;21525,7992493895;532,439455506021;15734,3183134235;15672,2073782375;0;4314,74601480878;66200;22427,4303736234;7178,45070557766;14875,7708828617;15356,9724024139;97187,802850467;28299,0416224491;22762,9881965552;8718,11361301346;108693,60247672;0;145051,461426843;55164,1438515367;0;136398,389397998;49947,1890428298;35277,6786311047;90481,4605646714;84353,7021014205;22326,9199451257;48109,8141612303;20477,7023378014;96380,0866921254;25484,2166851976;31005,2382446432;34259,2378151656;68898,6898690482;"NoStep"
"CO";959,8795343256;176,501299100514;44,2859692539984;0;0;0;0;45,3652498779085;0;141,418755207878;64,782346359053;387,666798144008;1320,89723452075;938,131997420802;72,4899998218366;182,234144550115;102,133178742152;294,740326275613;563,678832385046;362,937571425589;173,728386486641;0;837,366283133866;219,641736773704;1727,82335112156;33,2774659691263;294,099407727543;113,156731972834;245,655217306016;12,2927236889139;800;107,514047812193;176,519279645352;153,358462709914;135,602405319328;"NoStep"
"CR";0;0;0;0;392,987101700817;29,667306967634;0;138,982709189313;0;837,366283133866;73,2139122579012;71,9926396300651;44,3699546255018;0;0;98,2620869224065;0;300;10,7514047812193;0;0;0;559,9297283566;0;88,5719385079968;0;267,498611509566;0;320,20190160451;0;275,687643254877;70,709377603939;64,782346359053;258,444532096005;240,163133549227;"NoStep"
"CS";6176,0875622784;198,024280952459;196,524173844813;0;300;0;0;0;288,155111303572;5919,2571283412;764,838962768894;398,573723285986;344,557799043731;11056,6092757287;0;2668,34918003759;5080,90798632575;5054,27345967275;3818,3063906127;7514,75217765014;2390,61192188805;0;10710,3403038875;459,103332204965;1154,14958215073;2374,59640575502;3438,63713988215;2521,72109224889;5910,69759178816;1633,04683297442;3259,84178209611;2326,01745314963;109,820868386852;2303,76446816208;476,977012224144;"NoStep"
"CU";0;0;0;0;0;0;0;0;0;0;120,816666369728;30,3723574250191;153,199768113227;687,72742797643;267,005762708706;933,268040808657;0;331,509333772485;93,0406981259851;0;0;0;0;0;0;12,2927236889139;200;43,0056191248771;882,596398226762;92,0150776259485;16,950300664916;0;0;0;16,0259441415689;"NoStep"
"CY";98,2467754252043;0;0;0;0;93,0406981259851;0;0;0;73,5248519318857;0;0;12,2927236889139;0;10,7514047812193;0;0;0;0;58,833766366838;88,5719385079968;0;89,166203836522;0;71,1559781343357;0;275,687643254877;0;64,782346359053;64,6111330240014;120,081566774614;390,888332258668;24,1633332739455;30,3723574250191;25,5332946855379;"NoStep"
