"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AR";"1";0,514879294022449;NA;"1979-1983"
"AT";"1";0,715934224098392;NA;"1979-1983"
"AU";"1";0,478470274215447;NA;"1979-1983"
"BB";"1";0;NA;"1979-1983"
"BE";"1";0,501817459424829;NA;"1979-1983"
"BG";"1";0,776648208445404;NA;"1979-1983"
"BI";"1";12,1511513389298;NA;"1979-1983"
"BR";"1";0,695397215179717;NA;"1979-1983"
"BS";"1";1,21511513389298;NA;"1979-1983"
"CA";"1";0,737789273556142;NA;"1979-1983"
"CH";"1";0,68632597148889;NA;"1979-1983"
"CN";"1";0,810076755928653;NA;"1979-1983"
"CO";"1";1,70542474932348;NA;"1979-1983"
"CS";"1";0,408932977752445;NA;"1979-1983"
"DD";"1";0,867939381352128;NA;"1979-1983"
"DE";"1";0,835829026699494;NA;"1979-1983"
"DK";"1";0,503798969629863;NA;"1979-1983"
"DZ";"1";6,0755756694649;NA;"1979-1983"
"ES";"1";0,572431112326457;NA;"1979-1983"
"FI";"1";0,459363051931929;NA;"1979-1983"
"FR";"1";0,730252593159184;NA;"1979-1983"
"GB";"1";0,670018729864513;NA;"1979-1983"
"GR";"1";0,144656563558688;NA;"1979-1983"
"HK";"1";1,29859632629784;NA;"1979-1983"
"HU";"1";0,671375089157627;NA;"1979-1983"
"IE";"1";0,709556282565243;NA;"1979-1983"
"IL";"1";0,472037207402035;NA;"1979-1983"
"IN";"1";0,811916047946655;NA;"1979-1983"
"IR";"1";0;NA;"1979-1983"
"IS";"1";0,714773608172341;NA;"1979-1983"
"IT";"1";0,462561350689066;NA;"1979-1983"
"JP";"1";1,15539919962964;NA;"1979-1983"
"KR";"1";0,706806782863558;NA;"1979-1983"
"KY";"1";4,55668175209867;NA;"1979-1983"
"LI";"1";0,571818886537873;NA;"1979-1983"
"LU";"1";0,333561017147092;NA;"1979-1983"
"LY";"1";0;NA;"1979-1983"
"MA";"1";1,35012792654775;NA;"1979-1983"
"MC";"1";0,282584914858832;NA;"1979-1983"
"ML";"1";6,0755756694649;NA;"1979-1983"
"MO";"1";6,0755756694649;NA;"1979-1983"
"MX";"1";0,533191398244032;NA;"1979-1983"
"MY";"1";0,714773608172341;NA;"1979-1983"
"NL";"1";0,63975727063403;NA;"1979-1983"
"NO";"1";0,52540355632165;NA;"1979-1983"
"NZ";"1";0,38427215542375;NA;"1979-1983"
"PH";"1";1,05662185555911;NA;"1979-1983"
"PL";"1";0,833126926461467;NA;"1979-1983"
"PR";"1";4,05038377964326;NA;"1979-1983"
"PT";"1";0,311567983049482;NA;"1979-1983"
"RO";"1";0,813000843741725;NA;"1979-1983"
"RU";"1";2,02519188982163;NA;"1979-1983"
"SE";"1";0,629622648199169;NA;"1979-1983"
"SG";"1";0,592739089703892;NA;"1979-1983"
"ST";"1";0,687801019184705;NA;"1979-1983"
"SU";"1";1,20256312817799;NA;"1979-1983"
"TR";"1";1,51889391736622;NA;"1979-1983"
"TW";"1";0,932272989592793;NA;"1979-1983"
"US";"1";0,781406599938972;NA;"1979-1983"
"VN";"1";4,05038377964326;NA;"1979-1983"
"YU";"1";0,706462287147081;NA;"1979-1983"
"ZA";"1";0,568276687166884;NA;"1979-1983"
"CZ";"1";0;NA;"1979-1983"
"EC";"1";0;NA;"1979-1983"
"PE";"1";0;NA;"1979-1983"
"VE";"1";0;NA;"1979-1983"
"EG";"1";0;NA;"1979-1983"
"GL";"1";0;NA;"1979-1983"
"PA";"1";0;NA;"1979-1983"
"TH";"1";0;NA;"1979-1983"
"CL";"1";0;NA;"1979-1983"
"CR";"1";0;NA;"1979-1983"
"DO";"1";0;NA;"1979-1983"
"PC";"1";0;NA;"1979-1983"
"MG";"1";0;NA;"1979-1983"
"SA";"1";0;NA;"1979-1983"
"SN";"1";0;NA;"1979-1983"
"AE";"1";0;NA;"1979-1983"
"BU";"1";0;NA;"1979-1983"
"ID";"1";0;NA;"1979-1983"
"LB";"1";0;NA;"1979-1983"
"MU";"1";0;NA;"1979-1983"
"NG";"1";0;NA;"1979-1983"
"PK";"1";0;NA;"1979-1983"
"SV";"1";0;NA;"1979-1983"
"TN";"1";0;NA;"1979-1983"
"BM";"1";0;NA;"1979-1983"
"CU";"1";0;NA;"1979-1983"
"GT";"1";0;NA;"1979-1983"
"MN";"1";0;NA;"1979-1983"
"ZR";"1";0;NA;"1979-1983"
"IQ";"1";0;NA;"1979-1983"
"KE";"1";0;NA;"1979-1983"
"KP";"1";0;NA;"1979-1983"
"SD";"1";0;NA;"1979-1983"
"TZ";"1";0;NA;"1979-1983"
"BO";"1";0;NA;"1979-1983"
"KW";"1";0;NA;"1979-1983"
"CI";"1";0;NA;"1979-1983"
"BH";"1";0;NA;"1979-1983"
"LK";"1";0;NA;"1979-1983"
"TT";"1";0;NA;"1979-1983"
"SL";"1";0;NA;"1979-1983"
"LT";"1";0;NA;"1979-1983"
"SC";"1";0;NA;"1979-1983"
"SK";"1";0;NA;"1979-1983"
"SM";"1";0;NA;"1979-1983"
"ZW";"1";0;NA;"1979-1983"
"JM";"1";0;NA;"1979-1983"
"JO";"1";0;NA;"1979-1983"
"LR";"1";0;NA;"1979-1983"
"MR";"1";0;NA;"1979-1983"
"MT";"1";0;NA;"1979-1983"
"CY";"1";0;NA;"1979-1983"
"PY";"1";0;NA;"1979-1983"
"RH";"1";0;NA;"1979-1983"
"AD";"1";0;NA;"1979-1983"
"UY";"1";0;NA;"1979-1983"
"AS";"1";0;NA;"1979-1983"
"HT";"1";0;NA;"1979-1983"
"AI";"1";0;NA;"1979-1983"
"LA";"1";0;NA;"1979-1983"
"SZ";"1";0;NA;"1979-1983"
"VG";"1";0;NA;"1979-1983"
"AL";"1";0;NA;"1979-1983"
"BN";"1";0;NA;"1979-1983"
"AR";"2";0,517846209808137;NA;"1979-1983"
"AT";"2";0,439406503242441;NA;"1979-1983"
"AU";"2";0,315805473643453;NA;"1979-1983"
"BB";"2";0;NA;"1979-1983"
"BE";"2";0,317589064759422;NA;"1979-1983"
"BG";"2";0,464503069362496;NA;"1979-1983"
"BI";"2";0;NA;"1979-1983"
"BR";"2";0,416444901352339;NA;"1979-1983"
"BS";"2";0;NA;"1979-1983"
"CA";"2";0,461182269060824;NA;"1979-1983"
"CH";"2";0,39466387033132;NA;"1979-1983"
"CN";"2";0,452635946350816;NA;"1979-1983"
"CO";"2";0,357344168171697;NA;"1979-1983"
"CS";"2";0,293778138256539;NA;"1979-1983"
"DD";"2";0,107770463416861;NA;"1979-1983"
"DE";"2";0,450996521410162;NA;"1979-1983"
"DK";"2";0,417224891317941;NA;"1979-1983"
"DZ";"2";0;NA;"1979-1983"
"ES";"2";0,523390601776104;NA;"1979-1983"
"FI";"2";0,19083024365382;NA;"1979-1983"
"FR";"2";0,493861414886964;NA;"1979-1983"
"GB";"2";0,611571858511281;NA;"1979-1983"
"GR";"2";0;NA;"1979-1983"
"HK";"2";0,932913782555117;NA;"1979-1983"
"HU";"2";0,291863615679761;NA;"1979-1983"
"IE";"2";0,594704163088663;NA;"1979-1983"
"IL";"2";0,28077041784919;NA;"1979-1983"
"IN";"2";0,270876847556684;NA;"1979-1983"
"IR";"2";0;NA;"1979-1983"
"IS";"2";0;NA;"1979-1983"
"IT";"2";0,214143517635746;NA;"1979-1983"
"JP";"2";1,33192701936678;NA;"1979-1983"
"KR";"2";0,666893087099948;NA;"1979-1983"
"KY";"2";0;NA;"1979-1983"
"LI";"2";0;NA;"1979-1983"
"LU";"2";0,0798769317089675;NA;"1979-1983"
"LY";"2";0;NA;"1979-1983"
"MA";"2";0;NA;"1979-1983"
"MC";"2";0,473688781064807;NA;"1979-1983"
"ML";"2";0;NA;"1979-1983"
