"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AM";"1";13,1726573032506;NA;"1979-1988"
"AR";"1";0,463825961382062;NA;"1979-1988"
"AT";"1";0,779567661978834;0;"1979-1988"
"AU";"1";0,473696023132447;NA;"1979-1988"
"BB";"1";0;NA;"1979-1988"
"BE";"1";0,519430378274483;NA;"1979-1988"
"BG";"1";0,816344216339856;NA;"1979-1988"
"BI";"1";13,1726573032506;NA;"1979-1988"
"BM";"1";0,693297752802661;NA;"1979-1988"
"BO";"1";1,64658216290632;NA;"1979-1988"
"BR";"1";0,766771263765873;NA;"1979-1988"
"BS";"1";0,718508580177304;NA;"1979-1988"
"BU";"1";0;NA;"1979-1988"
"CA";"1";0,751154994442216;0;"1979-1988"
"CH";"1";0,683188588422366;NA;"1979-1988"
"CN";"1";0,803652945565287;NA;"1979-1988"
"CO";"1";1,31726573032506;NA;"1979-1988"
"CS";"1";0,642568648939052;NA;"1979-1988"
"CY";"1";0;NA;"1979-1988"
"CZ";"1";0,199585716715918;NA;"1979-1988"
"DD";"1";0,713320792594796;NA;"1979-1988"
"DE";"1";0,876516079295328;0;"1979-1988"
"DK";"1";0,559516635232186;NA;"1979-1988"
"DZ";"1";2,19544288387509;NA;"1979-1988"
"EC";"1";0;NA;"1979-1988"
"ES";"1";0,577002645880925;NA;"1979-1988"
"FI";"1";0,476110304265039;NA;"1979-1988"
"FR";"1";0,909146365084557;0;"1979-1988"
"GB";"1";0,688254714074273;0;"1979-1988"
"GR";"1";0,262927291482047;NA;"1979-1988"
"HK";"1";3,24384905304673;NA;"1979-1988"
"HU";"1";0,637766021161409;NA;"1979-1988"
"ID";"1";0,598757150147753;NA;"1979-1988"
"IE";"1";0,61746831108987;0;"1979-1988"
"IL";"1";0,348005623471395;0;"1979-1988"
"IN";"1";0,838592993840772;NA;"1979-1988"
"IR";"1";0;NA;"1979-1988"
"IS";"1";0,28026930432448;NA;"1979-1988"
"IT";"1";0,517703811274205;NA;"1979-1988"
"JP";"1";1,11732368464704;1,38235294117647;"1979-1988"
"KR";"1";0,955955621695125;NA;"1979-1988"
"KY";"1";3,59254290088652;NA;"1979-1988"
"LI";"1";0,39030095713335;NA;"1979-1988"
"LU";"1";0,434946231711104;NA;"1979-1988"
"LY";"1";0;NA;"1979-1988"
"MA";"1";1,19751430029551;NA;"1979-1988"
"MC";"1";0,239502860059101;NA;"1979-1988"
"ML";"1";6,58632865162528;NA;"1979-1988"
"MO";"1";3,29316432581264;NA;"1979-1988"
"MX";"1";0,537509213603852;NA;"1979-1988"
"MY";"1";0,487876196416688;NA;"1979-1988"
"NL";"1";0,759588358763493;NA;"1979-1988"
"NO";"1";0,554333232556146;NA;"1979-1988"
"NZ";"1";0,421329319439504;0;"1979-1988"
"PA";"1";0;NA;"1979-1988"
"PH";"1";0,859086345864167;NA;"1979-1988"
"PK";"1";0;NA;"1979-1988"
"PL";"1";0,872937856515476;NA;"1979-1988"
"PR";"1";2,19544288387509;NA;"1979-1988"
"PT";"1";0,241700134004598;NA;"1979-1988"
"RO";"1";0,904139389017818;NA;"1979-1988"
"RU";"1";1,38659550560532;NA;"1979-1988"
"SE";"1";0,635881741652097;NA;"1979-1988"
"SG";"1";1,04914969671907;NA;"1979-1988"
"ST";"1";0,791490138392738;NA;"1979-1988"
"SU";"1";0,979015778762584;NA;"1979-1988"
"SV";"1";0;NA;"1979-1988"
"SY";"1";4,39088576775019;NA;"1979-1988"
"TD";"1";13,1726573032506;NA;"1979-1988"
"TN";"1";2,19544288387509;NA;"1979-1988"
"TR";"1";1,43181057644028;NA;"1979-1988"
"TW";"1";1,10530688131915;NA;"1979-1988"
"UG";"1";13,1726573032506;NA;"1979-1988"
"US";"1";0,80492839613973;0;"1979-1988"
"VE";"1";0,466288754097365;NA;"1979-1988"
"VN";"1";3,29316432581264;NA;"1979-1988"
"YU";"1";1,27694126919266;NA;"1979-1988"
"ZA";"1";0,598842748024829;NA;"1979-1988"
"GT";"1";0;NA;"1979-1988"
"KP";"1";0;NA;"1979-1988"
"KW";"1";0;NA;"1979-1988"
"PE";"1";0;NA;"1979-1988"
"SM";"1";0;NA;"1979-1988"
"TH";"1";0;NA;"1979-1988"
"TP";"1";0;NA;"1979-1988"
"CL";"1";0;NA;"1979-1988"
"EG";"1";0;NA;"1979-1988"
"GL";"1";0;NA;"1979-1988"
"CR";"1";0;NA;"1979-1988"
"DO";"1";0;NA;"1979-1988"
"MN";"1";0;NA;"1979-1988"
"PC";"1";0;NA;"1979-1988"
"SK";"1";0;NA;"1979-1988"
"JM";"1";0;NA;"1979-1988"
"MG";"1";0;NA;"1979-1988"
"SA";"1";0;NA;"1979-1988"
"SN";"1";0;NA;"1979-1988"
"WS";"1";0;NA;"1979-1988"
"LR";"1";0;NA;"1979-1988"
"PY";"1";0;NA;"1979-1988"
"AE";"1";0;NA;"1979-1988"
"AZ";"1";0;NA;"1979-1988"
"CI";"1";0;NA;"1979-1988"
"CM";"1";0;NA;"1979-1988"
"LB";"1";0;NA;"1979-1988"
"MU";"1";0;NA;"1979-1988"
"NG";"1";0;NA;"1979-1988"
"BZ";"1";0;NA;"1979-1988"
"CD";"1";0;NA;"1979-1988"
"CU";"1";0;NA;"1979-1988"
"ZR";"1";0;NA;"1979-1988"
"HN";"1";0;NA;"1979-1988"
"IQ";"1";0;NA;"1979-1988"
"JO";"1";0;NA;"1979-1988"
"KE";"1";0;NA;"1979-1988"
"UY";"1";0;NA;"1979-1988"
"AI";"1";0;NA;"1979-1988"
"SD";"1";0;NA;"1979-1988"
"SI";"1";0;NA;"1979-1988"
"TZ";"1";0;NA;"1979-1988"
"AL";"1";0;NA;"1979-1988"
"GY";"1";0;NA;"1979-1988"
"HR";"1";0;NA;"1979-1988"
"KI";"1";0;NA;"1979-1988"
"AN";"1";0;NA;"1979-1988"
"GH";"1";0;NA;"1979-1988"
"TT";"1";0;NA;"1979-1988"
"YE";"1";0;NA;"1979-1988"
"BD";"1";0;NA;"1979-1988"
"BH";"1";0;NA;"1979-1988"
"BY";"1";0;NA;"1979-1988"
"GN";"1";0;NA;"1979-1988"
"LK";"1";0;NA;"1979-1988"
"ZW";"1";0;NA;"1979-1988"
"AD";"1";0;NA;"1979-1988"
"NC";"1";0;NA;"1979-1988"
"SL";"1";0;NA;"1979-1988"
