"ctry_code";"techn_field_nr";"n_tech_reg"
"US";15;9836,6446898291
"US";16;11216,9861342668
"GB";9;732,83492063492
"JP";1;122154,241629956
"JP";8;75896,0305880423
"JP";19;31245,6765299347
"FR";2;1485,08868326118
"FR";3;1476,63687932438
"FR";34;2066,06329365079
"DE";6;3388,16369047621
"BE";9;588,779047619048
"NL";26;287,424206349206
"JP";25;67801,5479115151
"DE";25;8619,93353174604
"BE";3;150,824488304094
"BE";4;98,7758771929825
"BE";10;120,347943722944
"CH";17;274,056562238931
"CH";19;373,556835016834
"CH";20;275,283003848004
"CH";23;530,848599086099
"CH";28;743,159682539683
"BE";28;381,409747474746
"BE";12;46,0840608465608
"US";6;34603,2030522865
"US";10;18130,5070095185
"US";23;9419,96987220651
"US";2;15823,4276801453
"DE";2;4427,9504118567
"US";8;12700,903023043
"CA";3;1017,59202741703
"CA";4;826,167063492062
"JP";32;66509,4707918278
"US";11;3119,46372316535
"CA";11;216,853688672439
"CA";15;658,402648601397
"CA";16;714,605281385282
"US";29;14636,7416900239
"CA";29;1594,91586284086
"JP";26;53438,3345117664
"DE";9;3468,49173719555
"BE";2;99,2212301587302
"BE";8;62,8351190476191
"FR";29;2853,25465608467
"FR";31;3120,32486772487
"DE";3;4191,02020128566
"BE";6;89,0345238095238
"DE";28;6442,50191378063
"BE";26;80,6027777777777
"BE";27;67,1825396825398
"JP";9;119664,139753742
"JP";10;74181,7830356927
"DE";10;10562,6929773935
"DE";14;6603,93670256273
"US";14;10202,9406805411
"DE";23;7237,23659635052
"DE";27;8927,55431677256
"FR";10;2527,08408785659
"BE";13;119,322207792208
"BE";29;245,66867063492
"GB";19;836,801208051207
"GB";23;644,037644300145
"GB";28;498,504581529581
"CH";35;836,095833333335
"US";35;13509,6768602179
"US";3;14447,4816440778
"US";5;6793,04281135534
"US";12;7156,92315990404
"US";34;10438,2905791434
"JP";34;36770,3324048109
"JP";14;19920,6586698001
"GB";20;263,799242424242
"BE";20;146,697739297739
"DE";29;8838,58684514339
"DE";35;11642,8805495433
"BE";25;254,222751322751
