"ctry_code";"techn_field_nr";"n_tech_reg"
"AI_pat";4;308,950000000001
"AI_pat";6;4132,41666666663
"AI_pat";12;356,533333333333
"AI_pat";1;106,533333333334
"AI_pat";10;409,916666666665
"AI_pat";7;443,166666666668
"AI_pat";31;12,3333333333333
"AI_pat";24;6,08333333333334
"AI_pat";13;184,166666666666
"AI_pat";32;53,25
"AI_pat";35;18,1666666666667
"AI_pat";25;42,0833333333334
"AI_pat";30;25
"AI_pat";27;18,1666666666667
"AI_pat";2;67,8333333333333
"AI_pat";8;11,1666666666667
"AI_pat";11;25,2833333333334
"AI_pat";14;2,5
"AI_pat";3;38,95
"AI_pat";23;4,83333333333333
"AI_pat";19;1,33333333333333
"AI_pat";29;22
"AI_pat";34;15,1666666666667
"AI_pat";26;14
"AI_pat";5;7,99999999999999
"AI_pat";9;9,83333333333333
"AI_pat";20;12,25
"AI_pat";21;7,00000000000001
"AI_pat";33;11,6666666666667
"AI_pat";15;8,33333333333333
"AI_pat";18;3,33333333333333
"AI_pat";17;0,5
"AI_pat";28;4,08333333333333
"AI_pat";16;1,16666666666667
