"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AG";"1";6,40972976426244;NA;"1974-1988"
"AM";"1";12,8194595285249;NA;"1974-1988"
"AR";"1";0,420937477056041;NA;"1974-1988"
"AT";"1";0,747933368428407;0;"1974-1988"
"AU";"1";0,479120427249538;NA;"1974-1988"
"BA";"1";0;NA;"1974-1988"
"BB";"1";0;NA;"1974-1988"
"BE";"1";0,479214972349613;NA;"1974-1988"
"BG";"1";0,782097407890325;NA;"1974-1988"
"BI";"1";12,8194595285249;NA;"1974-1988"
"BM";"1";0,569753756823328;NA;"1974-1988"
"BO";"1";1,11473561117608;NA;"1974-1988"
"BR";"1";0,700924102784348;NA;"1974-1988"
"BS";"1";0,743157074117385;NA;"1974-1988"
"BU";"1";0;NA;"1974-1988"
"CA";"1";0,755816848184636;0;"1974-1988"
"CH";"1";0,67773239049599;NA;"1974-1988"
"CL";"1";0;NA;"1974-1988"
"CN";"1";0,781285468778258;NA;"1974-1988"
"CO";"1";1,01540273493266;NA;"1974-1988"
"CS";"1";0,763376440096964;NA;"1974-1988"
"CY";"1";0;NA;"1974-1988"
"CZ";"1";0,294024301112956;NA;"1974-1988"
"DD";"1";0,690278589997494;NA;"1974-1988"
"DE";"1";0,895579696123538;0;"1974-1988"
"DK";"1";0,60195557095544;NA;"1974-1988"
"DZ";"1";2,13657658808748;NA;"1974-1988"
"EC";"1";0;NA;"1974-1988"
"ES";"1";0,599291485301133;NA;"1974-1988"
"FI";"1";0,467463442218114;NA;"1974-1988"
"FR";"1";0,865202813091078;0;"1974-1988"
"GB";"1";0,664672359745022;0;"1974-1988"
"GC";"1";4,27315317617496;NA;"1974-1988"
"GR";"1";0,299197439624459;NA;"1974-1988"
"HK";"1";2,92962903344746;NA;"1974-1988"
"HU";"1";0,64086444730731;NA;"1974-1988"
"ID";"1";0,427315317617496;NA;"1974-1988"
"IE";"1";0,684042306858047;0;"1974-1988"
"IL";"1";0,389664218065974;0;"1974-1988"
"IN";"1";0,83302407333292;NA;"1974-1988"
"IR";"1";0;NA;"1974-1988"
"IS";"1";0,253850683733166;NA;"1974-1988"
"IT";"1";0,512562943126371;NA;"1974-1988"
"JP";"1";1,12686875043645;1,40390879478827;"1974-1988"
"KR";"1";0,885855586798382;NA;"1974-1988"
"KY";"1";3,20486488213122;NA;"1974-1988"
"LI";"1";0,336931977595773;NA;"1974-1988"
"LU";"1";0,474320002555421;NA;"1974-1988"
"LY";"1";0;NA;"1974-1988"
"MA";"1";1,46508108897427;NA;"1974-1988"
"MC";"1";0,379835837882219;NA;"1974-1988"
"ML";"1";4,27315317617496;NA;"1974-1988"
"MO";"1";3,20486488213122;NA;"1974-1988"
"MX";"1";0,51581899839469;NA;"1974-1988"
"MY";"1";0,434557950119488;NA;"1974-1988"
"NL";"1";0,873435754763786;NA;"1974-1988"
"NO";"1";0,536272211352635;NA;"1974-1988"
"NZ";"1";0,402404559191364;0;"1974-1988"
"PA";"1";0,281746363264283;NA;"1974-1988"
"PH";"1";0,565564390964333;NA;"1974-1988"
"PK";"1";0;NA;"1974-1988"
"PL";"1";0,858637306943745;NA;"1974-1988"
"PR";"1";1,60243244106561;NA;"1974-1988"
"PT";"1";0,346471879149321;NA;"1974-1988"
"RO";"1";0,870995753598726;NA;"1974-1988"
"RU";"1";1,33018337183097;NA;"1974-1988"
"SC";"1";0,288077742214042;NA;"1974-1988"
"SE";"1";0,663629542550181;NA;"1974-1988"
"SG";"1";1,56334872299084;NA;"1974-1988"
"ST";"1";0,845728232784628;NA;"1974-1988"
"SU";"1";1,10490137342833;NA;"1974-1988"
"SV";"1";0;NA;"1974-1988"
"SY";"1";4,27315317617496;NA;"1974-1988"
"TD";"1";5,12778381140995;NA;"1974-1988"
"TN";"1";1,97222454284998;NA;"1974-1988"
"TR";"1";1,18698699338193;NA;"1974-1988"
"TT";"1";0;NA;"1974-1988"
"TW";"1";1,07024845605116;NA;"1974-1988"
"UG";"1";12,8194595285249;NA;"1974-1988"
"US";"1";0,806130462853085;0;"1974-1988"
"VE";"1";0,378434229624351;NA;"1974-1988"
"VN";"1";3,20486488213122;NA;"1974-1988"
"YU";"1";1,19503436282859;NA;"1974-1988"
"ZA";"1";0,605432646021287;NA;"1974-1988"
"GT";"1";0;NA;"1974-1988"
"KP";"1";0;NA;"1974-1988"
"KW";"1";0;NA;"1974-1988"
"PE";"1";0;NA;"1974-1988"
"SM";"1";0;NA;"1974-1988"
"TH";"1";0;NA;"1974-1988"
"TP";"1";0;NA;"1974-1988"
"EG";"1";0;NA;"1974-1988"
"GL";"1";0;NA;"1974-1988"
"SA";"1";0;NA;"1974-1988"
"UY";"1";0;NA;"1974-1988"
"BD";"1";0;NA;"1974-1988"
"CR";"1";0;NA;"1974-1988"
"DO";"1";0;NA;"1974-1988"
"MN";"1";0;NA;"1974-1988"
"PC";"1";0;NA;"1974-1988"
"SK";"1";0;NA;"1974-1988"
"ET";"1";0;NA;"1974-1988"
"JM";"1";0;NA;"1974-1988"
"LK";"1";0;NA;"1974-1988"
"MG";"1";0;NA;"1974-1988"
"SN";"1";0;NA;"1974-1988"
"WS";"1";0;NA;"1974-1988"
"GH";"1";0;NA;"1974-1988"
"LR";"1";0;NA;"1974-1988"
"MU";"1";0;NA;"1974-1988"
"PY";"1";0;NA;"1974-1988"
"AE";"1";0;NA;"1974-1988"
"AZ";"1";0;NA;"1974-1988"
"CI";"1";0;NA;"1974-1988"
"CM";"1";0;NA;"1974-1988"
"JA";"1";0;NA;"1974-1988"
"KE";"1";0;NA;"1974-1988"
"LB";"1";0;NA;"1974-1988"
"NG";"1";0;NA;"1974-1988"
"ZW";"1";0;NA;"1974-1988"
"BZ";"1";0;NA;"1974-1988"
"CD";"1";0;NA;"1974-1988"
"CU";"1";0;NA;"1974-1988"
"TZ";"1";0;NA;"1974-1988"
"ZR";"1";0;NA;"1974-1988"
"HN";"1";0;NA;"1974-1988"
"IQ";"1";0;NA;"1974-1988"
"JO";"1";0;NA;"1974-1988"
"KN";"1";0;NA;"1974-1988"
"UK";"1";0;NA;"1974-1988"
"AI";"1";0;NA;"1974-1988"
"SD";"1";0;NA;"1974-1988"
"SI";"1";0;NA;"1974-1988"
"AL";"1";0;NA;"1974-1988"
"GY";"1";0;NA;"1974-1988"
"HR";"1";0;NA;"1974-1988"
"KI";"1";0;NA;"1974-1988"
"AN";"1";0;NA;"1974-1988"
"YE";"1";0;NA;"1974-1988"
"BH";"1";0;NA;"1974-1988"
"BY";"1";0;NA;"1974-1988"
"GN";"1";0;NA;"1974-1988"
"MD";"1";0;NA;"1974-1988"
"AD";"1";0;NA;"1974-1988"
"BJ";"1";0;NA;"1974-1988"
"NC";"1";0;NA;"1974-1988"
"SL";"1";0;NA;"1974-1988"
"SR";"1";0;NA;"1974-1988"
"LT";"1";0;NA;"1974-1988"
"SZ";"1";0;NA;"1974-1988"
"VA";"1";0;NA;"1974-1988"
"VG";"1";0;NA;"1974-1988"
"GA";"1";0;NA;"1974-1988"
"LA";"1";0;NA;"1974-1988"
