"ctry_code";"techn_field_nr";"n_tech_reg"
"FR";6;3803,62706472774
"FR";7;756,478101990605
"FR";25;1778,27452380951
"FR";16;1074,24263555074
"FR";18;395,691772486772
"CH";2;347,442136844637
"SE";6;882,649278730532
"DE";6;6296,09197651479
"US";6;73376,6964520225
"SE";14;53,1567821067822
"SE";32;1185,20952380952
"SE";26;378,307936507936
"SE";35;577,592442279942
"SE";30;250,139321789322
"SE";33;413,796428571428
"SE";28;170,272023809524
"SE";29;363,174621212121
"SE";31;575,132539682539
"SE";23;290,66865079365
"SE";27;496,408333333333
"US";35;16340,986907411
"GB";24;459,411886724386
"GB";30;448,453571428571
"FI";26;138,200396825397
"FI";32;247,020454545454
"DE";26;6864,66940235691
"DE";29;6458,24232402954
"CA";13;1212,99166291225
"CA";23;478,299644582471
"CA";28;130,153065175565
"CA";33;1096,32103809203
"CA";34;736,266726791729
"KR";4;21727,5444129583
"KR";6;34539,4939134779
"TW";33;962,366107503611
"NL";1;848,629806998562
"DE";14;2200,30520068281
"DE";23;3374,99302248675
"CN";14;88650,0223651038
"GB";14;391,764571120743
"US";1;23682,3335017357
"HR";16;24,5492424242424
"CZ";16;128,216908369408
"IN";16;1067,16746165772
"CH";17;122,299603174603
"CH";26;450,623313492064
"NL";15;363,894161595248
"DE";1;16044,902800211
"JP";2;33684,9325691779
"JP";6;47979,5287521584
"DE";15;1327,57721953972
"FI";3;284,726051506972
"IN";14;954,438837055187
"GB";1;1721,88271335146
"DE";32;24880,4294614166
"HU";4;108,713095238095
"FI";4;1355,89517543859
"CN";16;167614,821432396
"BE";10;246,902142857143
"US";29;16185,5870788952
"CA";29;1061,19275974026
"CA";35;1907,6875371687
"IT";27;896,911850649357
"GB";27;1152,31297452548
"US";13;37557,7796761987
"TW";1;2966,61834415583
"TW";34;569,736616161616
"CH";10;2042,76800161982
"DE";28;2437,29729437229
"GB";15;394,026144226143
"US";15;10007,8273936511
"DK";35;352,323611111111
"FR";12;1029,10688131313
"FR";33;1320,15411255411
"AT";11;42,3623325647782
"ES";11;136,187109333903
"FR";23;1234,25178030303
"FR";29;2253,46219336217
"BE";23;131,220634920635
"DE";10;11493,5137779982
"TW";32;780,105952380953
"CH";1;1044,40386604137
"CH";18;167,318551587301
"CN";7;76150,9484168448
"GB";25;954,743280885779
"CZ";26;107,58869047619
"CZ";35;220,500595238095
"CH";12;306,148667304916
"DE";24;2629,30625962
"DE";30;3121,15994468492
"NL";6;738,108261183263
"NL";7;168,882763975155
"DE";25;6177,91795010543
"FR";4;2376,7648659211
"GB";2;825,475652279008
"GB";4;2416,29598950469
"DK";20;56,7289682539683
"DK";21;34,5706349206349
"DE";7;1087,87881794132
"US";7;19156,8322491785
"CH";7;187,103571428571
"FI";7;134,779563492064
"US";30;4479,2113328339
"CH";30;217,72968975469
"FI";30;183,545238095238
"IN";4;3480,75693273097
"IN";10;626,487584175084
"DK";2;319,098611111111
"AT";12;254,452777777777
"IT";12;423,399300699299
"IT";31;912,019024276383
"DE";27;11395,8863906011
"DK";31;199,438095238095
"DE";31;14592,0551448427
"ES";1;664,084099927851
"FR";1;4111,21717772968
"FR";13;2262,05389527139
"TR";30;341,201731601731
"SE";2;396,40037971288
"DE";16;1162,70637011527
"TR";7;232,337301587301
"TR";12;183,22095959596
"DK";19;93,3845779220781
"CH";33;580,894886363636
"FR";10;3191,32483256476
"AT";28;113,39626984127
"NL";10;725,173217498878
"DE";12;4354,7668029846
"BE";15;140,764921652421
"FI";27;157,816666666667
"MX";1;213,728174603174
"DE";17;1111,3994438432
"DE";20;2724,26547896545
"DE";34;3803,36992845122
"DK";12;78,713888888889
"DK";30;155,966666666667
"CH";35;647,999648962149
"DE";19;2237,65350615974
"CH";19;243,253589003588
"CH";21;185,879563492064
"BE";16;140,831166709107
"DE";11;627,782542427373
"SE";12;355,949710012208
"ES";7;159,99623015873
"IT";18;313,335353535354
"IT";3;221,166071428571
"SE";3;700,3467531007
"IL";15;195,797687400318
"NO";1;183,093683862434
