"ctry_code";"techn_field_nr";"n_tech_reg"
"KR";8;54086,5287935644
"KR";2;39119,5580044083
"KR";18;10272,1494658122
"KR";33;15471,8440476197
"KR";26;10607,2856920859
"KR";28;6315,01198412681
"KR";6;33726,6829661041
"KR";15;5032,49308061743
"KR";19;7451,74910714251
"KR";35;26860,3972222221
"KR";1;39948,2014700514
"KR";10;12234,7153920164
"KR";3;36916,5112734425
"KR";23;8134,10878408613
"KR";21;5371,72534992773
"IN";21;63,8296176046177
"KR";9;31068,6747077474
"KR";29;13105,8701298708
"KR";34;18205,876984128
"KR";30;14667,2924603186
"KR";32;28213,2218253965
"JP";32;76375,4249670888
"KR";25;9027,70793650797
"KR";16;4790,20329932718
"KR";17;4667,9746572871
"KR";5;3753,40247715249
"KR";4;23468,2278614897
"KR";13;9074,23694083676
"KR";24;10131,7486698217
"KR";20;8225,32602579864
"KR";31;9801,48571428578
"KR";12;6857,28488455984
"KR";22;1749,44543650793
"US";8;21535,7102989575
"KR";14;5669,4140268756
"KR";27;10155,54484127
"KR";7;14959,2805555568
"IN";1;237,80502044252
"KR";11;1214,0544973545
"IN";22;11,3875
"UA";2;35,2535714285714
"RU";2;1053,44646464647
"CN";6;33635,0018899564
"JP";19;25538,7339201455
"CN";29;17810,0004419205
"CA";26;929,123526765634
"CA";9;755,542254967256
"DE";32;27246,9391214567
"US";34;14729,241414142
"US";28;6082,77699034866
"US";29;16126,6830159859
"US";35;18545,700443888
"US";26;12394,2346929444
"US";10;27195,9891470518
"US";21;11890,1247236254
"US";33;24623,6464270394
"US";2;25475,4737916214
"CA";35;2688,43579376971
"US";23;11290,8238062957
"TW";35;1591,42876984127
"TW";23;713,805357142858
"US";1;27600,3373400639
"US";25;15891,0513008317
"US";30;5387,5667995431
"JP";21;31239,5374821336
"US";31;12327,3439786465
"TW";8;5499,88062049038
"TW";21;894,971825396833
"US";12;15220,0347095784
"CA";27;981,44517195768
"US";24;6107,10059921567
"TW";33;3229,91269841271
"TW";32;1778,77619047618
"FR";10;3442,19382154884
"US";20;4392,61649822405
"CA";31;868,847041847043
"JP";26;35873,5768904618
"JP";31;51681,0180555374
"DK";25;220,583333333334
