"ctry_code";"techn_field_nr";"n_tech_reg"
"KR";8;11232,5486111116
"KR";6;7559,69319985545
"KR";31;2056,23333333333
"KR";30;2914,45555555554
"KR";34;3223,44999999998
"KR";21;1034,03452380953
"KR";13;1714,8748015873
"KR";2;8433,99087301579
"KR";9;7822,89639249609
"KR";25;1728,6742063492
"KR";1;8878,58808922546
"JP";1;25562,0126984108
"KR";24;1954,67524509804
"US";20;862,49742063492
"US";12;3290,32030122656
"US";30;1119,52797979798
"US";32;4236,03998015878
"DE";25;1750,30297619047
"JP";10;14093,740882036
"US";34;2937,51338083212
"US";26;2441,72288059162
"US";3;6112,51148388654
"US";6;21794,9511979869
"US";27;2461,53373015873
"US";31;2325,53154206903
"TW";33;671,016666666666
"GB";2;264,303968253968
"US";10;5506,27375601256
"US";1;5542,67940115442
"US";8;4411,50139305137
"CA";4;587,75211038961
"IT";25;177,65
"IT";26;73,3345238095238
"DE";23;1067,58004901961
"DE";24;857,833888888889
"DE";33;850,084523809525
"DE";6;1926,71114215801
"DE";10;2972,39507575757
"IE";26;12,9791666666667
"IT";27;120,808333333333
"IT";31;129,51626984127
"SE";25;137,002777777778
"DE";1;3133,06214997964
"CN";12;2111,36078643577
"ES";10;106,555555555556
"ES";33;125,987103174603
"ES";34;91,9
"GB";6;728,821101692426
"SE";2;91,5083333333335
"SE";3;260,900198412698
"DE";28;1242,55793650794
"DE";34;908,967866161616
"BE";32;74,3480158730159
"CN";13;2195,9388944389
"FR";35;901,640811965815
"US";35;3708,9580912614
"DE";3;780,908730158731
"CH";33;125,15119047619
"US";33;5240,84756022961
"DE";4;1050,18115079366
"IT";4;122,291071428571
"SE";13;229,70404040404
"CH";15;60,5699765512267
"FR";15;184,256365152561
"CH";18;37,3303571428571
"FR";18;146,44733436853
"FR";1;806,370680708184
"BE";1;32,4638888888889
"BE";21;41,5781746031746
"FR";21;147,206060606061
"FR";10;696,645039682543
"DE";27;2555,36129981129
"DE";30;890,740873015874
"SE";1;150,485119047619
"GB";31;255,897222222222
"US";13;9823,94851504507
"US";15;2344,59113084949
