"ctry_code";"techn_field_nr";"n_tech_reg"
"AI_pat";11;15,8333333333333
"AI_pat";15;8,66666666666667
"AI_pat";6;2004,36666666664
"AI_pat";7;275,983333333331
"AI_pat";4;168,983333333334
"AI_pat";10;237,333333333333
"AI_pat";32;28,45
"AI_pat";29;16,5833333333333
"AI_pat";30;21,0833333333333
"AI_pat";12;234,033333333331
"AI_pat";31;6
"AI_pat";25;16,5
"AI_pat";3;25,4
"AI_pat";2;39,3666666666667
"AI_pat";13;77,9166666666666
"AI_pat";34;5,16666666666667
"AI_pat";16;2
"AI_pat";1;74,5833333333335
"AI_pat";28;3,83333333333334
"AI_pat";5;4,5
"AI_pat";35;8,16666666666666
"AI_pat";23;3,5
"AI_pat";19;0,5
"AI_pat";26;14,75
"AI_pat";21;4
"AI_pat";27;16,75
"AI_pat";8;2,5
"AI_pat";20;6
"AI_pat";18;3,5
"AI_pat";33;5
"AI_pat";9;2,16666666666667
"AI_pat";22;1,25
"AI_pat";24;7
"AI_pat";14;0,333333333333333
