"ctry_code";"techn_field_nr";"n_tech_reg"
"FR";25;2529,41237373738
"FR";35;2950,02222222223
"FR";13;1229,63611111112
"FR";31;2476,0845959596
"US";18;2337,50568783069
"FR";28;895,608207070706
"FR";34;1216,85952380952
"JP";13;19530,6746031753
"DE";13;5396,19246031746
"DE";23;7012,01575396848
"DE";24;3888,41190476192
"DE";30;4440,67321428571
"DE";1;11372,3537545791
"FR";27;1357,408008658
"FR";29;2528,05082611832
"FR";20;1255,43336580086
"FR";21;647,419476911978
"FR";2;1071,09563492064
"FR";6;729,576587301588
"FR";26;1438,67467532467
"CA";35;1634,075
"FR";32;2722,5984848485
"US";29;11740,3738455992
"CH";29;729,899801587301
"JP";1;111004,882539638
"US";33;9192,00674603177
"FR";9;815,594047619048
"US";30;3876,21266788768
"FR";19;954,050793650791
"FR";17;774,356904761904
"NL";10;156,319444444444
"FR";1;3128,10523088023
"FR";23;1591,65115079365
"FR";10;2384,25376984125
"DE";6;1785,13952020202
"DE";29;9880,96281746054
"US";26;8396,81967893225
"CH";16;294,575198412698
"CH";17;180,320873015873
"IT";21;333,444444444444
"IT";29;2057,38333333333
"US";8;4747,92153263409
"US";9;7028,87920634928
"DE";21;2630,37728632478
"DE";32;12365,6000000004
"US";14;10811,4506987461
"US";23;8539,3955423284
"US";13;12677,4507936513
"US";19;8774,99091269877
"DE";9;3683,4638756614
"DE";17;4572,5600661375
"FR";30;1111,25833333333
"DE";35;11445,8373015875
"US";2;7497,81693722952
"US";21;4379,13735292491
"CH";25;1079,63611111111
"DE";26;9406,05841269841
"DE";31;10532,6466269844
"DE";34;4473,79325396829
"US";11;1928,79047619047
"US";15;3856,06421957674
"US";16;5712,26937599454
"NL";21;76,4728174603175
"NL";26;137,601388888889
"CH";35;1180,51666666667
"CH";34;626,702777777778
"FI";19;181,477777777778
"US";24;3263,40241702744
"GR";35;33,6666666666667
"JP";34;21942,9142857138
"GB";9;939,879761904761
"US";17;7946,95777777797
"GB";17;308,736507936507
"GB";29;1795,07718253968
"US";34;6642,17857142856
"JP";10;71787,49107141
"JP";15;8895,63035714337
"JP";23;26913,4682539638
"DE";10;8659,85282356533
"BE";14;256,479047619047
"BE";15;79,8297619047619
"BE";16;116,495634920635
"DE";27;7420,17817460306
"JP";29;47130,1273198857
"JP";35;36006,1531745986
"JP";2;123075,599332591
"DE";19;5651,2094755683
"DE";20;4494,98309523812
"FR";18;550,702777777776
"US";10;12344,4853174608
"DE";28;5717,97440476196
"JP";25;41030,6308913223
"JP";26;53580,0852564002
"IT";13;996,930952380954
"IT";25;2189,74722222222
"FR";11;240,981349206348
"FR";14;1893,8107142857
"IT";23;776,797817460317
"IT";33;1239,51666666667
"IT";35;1997,99166666667
"JP";30;36478,8282051241
"DE";16;2644,84840668586
"IT";31;1376,84583333333
"IT";26;1735,28333333333
"FR";33;1306,26666666667
"CA";1;967,806746031747
"CA";14;627,99874338624
"GB";23;911,068849206348
"US";20;5861,1063852814
"FI";29;853,11111111111
"JP";3;57415,9730158618
"JP";9;104733,12162695
"JP";24;14756,9967643481
"JP";27;52578,099175817
"IT";1;1144,25277777778
"AR";15;2,475
"AR";16;1,975
"US";27;6325,6666722167
"JP";14;20554,2237637346
"JP";28;56781,7489468739
"JP";12;30197,0380952348
"JP";20;52414,5431928933
"JP";21;35457,4864468737
"US";32;9761,66233766242
"JP";17;29669,9975579895
"DK";10;252,55
"DK";11;52,1531746031747
"DK";13;297,364285714286
"US";28;4975,88535353541
"IT";34;1641,775
"CA";26;892,071825396825
"CA";29;1359,15555555555
"DE";25;9439,72916666674
"JP";6;95376,626540102
"US";35;10554,8265873017
"DE";33;5252,45376984125
"US";6;6601,8317973692
"US";12;3931,92023809525
"DK";18;130,461111111111
"US";1;13464,1253871136
"JP";31;33063,9547008508
"JP";32;44062,6507325935
"US";3;4370,53357753358
"US";4;1437,96074481074
"DK";29;639,738888888889
"DK";34;179,991666666667
"DK";35;518,566666666666
"DE";14;6631,33696955574
"JP";16;8713,63487484855
"IT";10;753,961111111112
"US";25;9527,51194083708
"DK";14;172,302597402597
"FI";1;353,416666666666
"FI";30;489,71111111111
"GB";21;440,839285714285
"GB";28;626,617658730157
"GB";32;1745,13611111111
"GB";33;1636,38611111111
"DK";16;168,40101010101
"CA";20;569,631746031745
"US";31;8667,81511544021
"DE";15;1474,97652116401
"DK";28;136,65
"AT";15;87,2533068783069
"AT";16;119,904100529101
"NL";29;368,806944444444
"CH";1;713,925793650795
"CH";13;715,056746031746
"DE";2;4747,38313492068
"IL";25;26,6666666666667
"DK";2;113,991666666667
"JP";19;25688,0090659278
"IT";27;1015,79682539683
"CA";15;254,203373015873
"CA";16;352,495171957672
"AU";10;464,045833333333
"DE";18;1061,5966931217
"CH";28;677,636111111111
"JP";18;13776,7091269855
"DE";11;764,956547619044
"FI";34;269,116666666667
"CH";23;670,383968253966
"AT";10;164,597222222222
"AT";11;19,8789682539682
"DK";25;425,461111111111
"CH";33;751,333333333334
"JP";33;17446,7956349221
"IL";12;29,9166666666667
"IL";26;47,5
"IL";29;92,625
"BE";25;113,638888888889
"SE";25;1266,21388888889
"BE";28;97,0722222222222
"SE";28;542,083333333333
"JP";11;3213,85297619048
"DE";12;2750,36984126984
"JP";8;87065,4422036131
"US";5;3582,40912698415
"NL";25;248,5375
"IL";14;70,4833333333333
"IL";16;97,4460317460318
"FI";25;685,783333333333
"FI";23;415,716666666667
"GB";19;961,086706349202
"LU";35;35,7222222222222
"CH";19;423,73873015873
"NL";13;118,847222222222
"AT";31;223,783333333333
"ES";27;65,5833333333333
"CH";26;999,291666666669
"IT";28;1518,31944444444
"ES";13;67,5833333333333
"FR";15;705,02222222222
"FR";16;1004,27380952381
"FR";8;514,790079365077
"LU";32;32,5357142857143
"IE";13;16
"CH";12;276,846428571429
"ES";20;75,5333333333334
"IT";20;584,262499999999
"FR";24;539,240548340546
"LU";25;27,2
"LU";29;15,75
"GB";11;172,094444444445
"GB";14;1057,26789321789
"GB";15;312,942063492063
"GB";16;547,408766233765
"CH";10;861,567063492065
"CH";21;250,273611111111
"AT";25;182,108333333333
"AT";18;40,0166666666667
"AT";23;201,4
"AT";24;126,308333333333
"AT";30;121,808333333333
"BE";30;55,3194444444445
"GR";24;12,3333333333333
"GR";32;22,3333333333333
"MC";23;6,75
"FI";13;332,75
"SE";13;840,317460317462
"AU";29;1056,72619047619
"AU";31;628,866666666667
"CH";31;676,036111111111
"CH";15;159,872619047619
"CH";18;195,613888888889
"CH";20;353,519444444444
"HU";31;385,783333333333
"ES";19;59,1694444444445
"ES";21;30,6329365079365
"GB";35;2765,6220899471
"ZA";35;1193,4
"CN";14;395,091666666666
"CN";19;968,135531135536
"CN";20;1576,51648351648
"DK";23;235,313888888889
"DK";26;203,333333333333
"DE";3;2949,43257020758
"DE";4;713,675000000001
"DE";5;1902,63888888889
"IE";3;8,58333333333333
"IE";4;1,58333333333333
"NO";29;492,816666666667
"JP";4;13444,4166666675
"JP";5;28160,7472222206
"CH";14;648,613531746032
