"ctry_code";"techn_field_nr";"n_tech_reg"
"AI_pat";6;297,583333333333
"AI_pat";9;4,5
"AI_pat";4;14,0833333333333
"AI_pat";13;18
"AI_pat";35;2
"AI_pat";33;1,33333333333333
"AI_pat";12;34,8333333333333
"AI_pat";11;8,25
"AI_pat";3;10,9166666666667
"AI_pat";14;3,16666666666667
"AI_pat";10;43,5
"AI_pat";32;11,4166666666667
"AI_pat";15;2,66666666666667
"AI_pat";29;1
"AI_pat";2;12,8333333333333
"AI_pat";34;0,833333333333333
"AI_pat";5;2,25
"AI_pat";1;6,66666666666667
"AI_pat";7;24,1666666666667
"AI_pat";30;2,83333333333333
"AI_pat";24;1
"AI_pat";19;0,333333333333333
"AI_pat";25;5,16666666666667
"AI_pat";27;6,33333333333333
"AI_pat";20;1,83333333333333
"AI_pat";8;3,5
"AI_pat";28;0,333333333333333
"AI_pat";26;0,833333333333333
"AI_pat";23;1,5
"AI_pat";21;0,333333333333333
"AI_pat";16;1
