"ctry_code";"techn_field_nr";"n_tech_reg"
"AI_pat";27;41,3333333333333
"AI_pat";6;3131,31666666662
"AI_pat";20;38,3333333333333
"AI_pat";10;610,116666666663
"AI_pat";3;62,7500000000002
"AI_pat";33;8,61666666666667
"AI_pat";12;511,533333333332
"AI_pat";1;158,333333333333
"AI_pat";31;16
"AI_pat";4;291,416666666666
"AI_pat";7;298,533333333332
"AI_pat";24;23,1666666666667
"AI_pat";13;187,533333333334
"AI_pat";35;34,7833333333333
"AI_pat";11;53,7500000000001
"AI_pat";2;79,1166666666668
"AI_pat";29;28,1666666666667
"AI_pat";23;6
"AI_pat";25;25,5
"AI_pat";32;61,9166666666668
"AI_pat";30;37,8333333333334
"AI_pat";34;8,03333333333333
"AI_pat";22;2
"AI_pat";26;38,0000000000001
"AI_pat";21;4,66666666666667
"AI_pat";5;19,8333333333333
"AI_pat";9;7,66666666666667
"AI_pat";8;8,83333333333333
"AI_pat";14;2,83333333333333
"AI_pat";18;2
"AI_pat";15;20,1666666666667
"AI_pat";16;4,83333333333333
"AI_pat";19;6
"AI_pat";28;7,08333333333333
"AI_pat";17;2
