"ctry_code";"techn_field_nr";"n_tech_reg"
"US";15;15058,5467949467
"US";16;18213,6230491776
"GB";9;1290,88395400896
"JP";1;232666,499541891
"JP";8;173180,729213972
"JP";19;60084,7783817453
"FR";2;3122,14503246754
"FR";3;2788,84521265772
"FR";34;4240,81170634923
"FR";5;1124,43611111111
"FR";10;5442,37496087245
"DE";6;5452,43122294376
"BE";9;817,658015873024
"NL";26;396,842261904761
"JP";25;119932,037630148
"DE";25;17912,565992064
"BE";3;230,981234335839
"BE";4;143,180639097745
"BE";10;190,542255892256
"CH";17;460,388365990732
"CH";19;768,257787397786
"CH";20;601,079234006734
"CH";23;1122,86625781625
"CH";28;1774,02813492063
"BE";28;529,779522607022
"BE";12;75,822156084656
"DE";14;12967,5533228723
"DE";16;5286,45912604034
"US";6;47374,1470767748
"US";10;33915,5310299364
"US";23;19587,8993385254
"US";2;25430,5756352408
"DE";2;8677,49075577214
"US";8;19849,0916945915
"CA";3;1467,99981962482
"CA";4;981,479816017313
"FR";31;6250,69153439155
"FR";29;6399,61556878309
"JP";32;116767,43590728
"US";11;5281,56380854318
"CA";11;338,52829184704
"CA";15;930,241339077589
"CA";16;1049,07188191438
"US";29;28618,5262300619
"CA";29;2870,9484025234
"JP";26;106050,582924469
"DE";9;7081,92298058187
"FR";9;2311,77328134828
"FR";13;5057,5394789576
"FR";25;6159,73835978835
"CA";35;4060,53095002826
"BE";2;159,262896825397
"BE";8;78,8767857142857
"DE";3;7186,47827006871
"BE";6;134,492857142857
"DE";28;12728,971900554
"BE";26;148,297222222222
"BE";27;93,8839285714287
"DE";10;19787,5483128908
"JP";9;246059,4977521
"JP";10;152373,06799253
"US";14;21922,2013450806
"DE";23;14410,59261968
"JP";13;52618,0800692221
"DE";27;16297,5874228508
"BE";13;192,441255411256
"BE";29;448,320059523809
"GB";19;1622,28229409479
"GB";23;1350,20708874459
"GB";28;988,471777296778
"CH";35;1836,4359126984
"US";35;25748,7427873439
"US";3;21316,7320529262
"US";4;13995,7129744195
"US";5;11614,7432081813
"US";12;12317,0776512464
"US";34;18913,7879336403
"GB";26;1522,0670995671
"JP";34;61948,4453377015
"US";13;45428,4541887679
"JP";14;40669,2902138504
"FR";33;5215,06785714286
"CA";25;2184,25753968254
"CA";32;2727,8113095238
"GB";20;618,719155844154
"BE";20;266,018572631072
"DE";29;17771,4958037778
"DE";35;21131,1765812891
"BE";25;421,8916005291
"FR";35;8071,73948412692
"BE";23;269,268795093795
"US";28;13271,6286223837
"NZ";1;173,353968253968
"NZ";2;96,8940476190476
"NZ";33;261,9
"CA";18;334,583723776223
"FR";19;2325,76671194545
"FR";24;1947,51190476191
"FR";27;3308,98735605354
"FR";8;1180,40167929292
"FR";21;1381,07341871091
"US";19;17624,4208160774
"US";20;10498,8588293659
"US";27;15716,0867113455
"CA";13;1711,85016067265
"CA";19;915,968867243871
"FR";4;1427,04669312169
"DE";32;31968,1451689485
"CH";10;1922,97976190476
"CH";26;1455,83130952381
"CH";31;1102,97043650794
"US";26;19235,9921765271
"FR";28;1875,76897486771
"TW";23;427,139880952381
"TW";30;379,899999999999
"JP";31;88396,5579725748
"BE";24;145,860912698413
"BE";18;117,967363654864
"BE";19;647,206370990123
"BE";21;205,228974867725
"BE";31;169,910052910053
"BE";35;363,452585377585
"NZ";27;72,0333333333333
"NZ";34;179,637121212121
"CA";14;688,555603285602
"CA";17;457,128637566138
"US";7;2904,92930611058
"DE";1;23911,7817817349
"DE";31;22936,9029863648
"DE";33;9626,27304639819
"DE";19;10943,9618182652
"DE";30;8403,85479548224
"AT";13;286,767142857143
"DE";13;12072,0279147466
"AT";28;350,573585858586
"AT";32;672,872181984681
"JP";17;69597,5467772467
"US";17;14155,211131555
"JP";30;77832,5633546732
"DE";34;8356,94119047627
"JP";12;65794,2987830438
"GB";35;5044,7218975469
"FR";20;2721,99936026937
"GB";6;1959,12723743848
"GB";10;2835,61663891663
"DE";26;17626,1496139976
"JP";27;92674,5613786375
"GB";29;2665,34332010582
"GB";31;2570,78492063492
"GB";32;3500,45925925927
"NL";6;393,319246031746
"DK";20;187,22113997114
"DK";28;159,920105820106
"DK";29;693,257722832722
"US";25;23431,7959499283
"DE";20;8164,94141534419
"JP";23;60988,2087966139
"CH";33;1157,56111111111
"JP";2;250926,620226791
"DE";7;175,069841269841
"DE";12;7189,17934759702
"DE";17;9256,19580317704
"CH";9;476,051334966202
"FR";14;5340,69865334773
"CH";14;1061,34365278512
"FR";15;1775,23764259374
"FR";16;2988,89633369833
"US";21;10253,5747509445
"US";32;29889,8978152383
"NL";10;572,710714285713
"CH";30;658,401984126984
"MG";14;1,75
"MG";16;0,416666666666667
"FR";23;3939,33232323234
"MG";23;0,375
"FR";32;9899,24220177976
"IT";8;697,147222222223
"IT";6;943,851587301589
"JP";20;90880,7798881412
"CH";25;1798,80138888888
"JP";3;127868,437170887
"JP";6;213735,027339588
"IT";25;5698,64345238094
"IT";12;1249,25396825397
"DE";24;8194,00342627421
"US";9;22522,5127420244
"DE";21;5991,14309273842
"JP";29;117175,858605977
"DE";15;3334,37486839148
"JP";24;51448,8195766894
"NL";18;470,743151478149
"NL";19;511,056231684979
"IT";5;568,499999999999
"IT";32;4779,73306878306
"IT";2;807,248412698413
"JP";28;118705,490667357
"JP";4;43580,7811782518
"IT";13;3120,41203230893
"IT";23;2044,21679894179
"JP";5;47432,1119047524
"NO";7;5,93136123136123
"NO";12;251,424963924964
"NO";25;632,323821548821
"JP";16;18004,5337269762
"IT";3;985,313095238095
"CA";28;679,434622566974
"JP";15;16732,9644778863
"JP";11;7159,70238095302
"CH";16;608,458943001442
"IT";1;2969,34675925926
"GB";33;3111,46666666667
"US";1;33306,2906561337
"NL";17;609,521636002888
"NL";29;1496,92732383357
"CA";26;1556,7538059163
"KR";3;12764,7626984133
"IT";34;3480,25132275134
"PL";10;1744,85456349206
"PL";19;1495,15198412696
"PL";23;1103,30813492063
"CN";3;1003,71111111112
"CN";4;205,9
"CN";5;361,094444444444
"JP";18;25543,9252823535
"IT";14;2066,53378079032
"GB";12;1536,8992965368
"TW";26;1386,60681818182
"IT";18;1072,45753968254
"TW";29;735,515476190478
"TW";32;2043,82182539682
"TW";14;159,544841269841
"US";22;227,337698412697
"JP";33;70072,0608968682
"TW";31;867,172222222223
"TW";33;2759,45555555556
"US";33;29820,4235950141
"US";24;9473,22730158772
"US";31;20131,4711459832
"CA";31;1310,0753968254
"CA";34;1767,88226495726
"IT";31;3013,79305555556
"SE";25;1922,24563492063
"SE";28;1120,66948051948
"DK";1;300,496428571429
"IT";35;4516,91825396825
"JP";21;75210,0787590647
"IL";15;222,723624939874
"IL";16;316,069878732378
"KR";14;2585,27149470897
"FI";29;1371,1375
"TW";35;1296,10833333333
"TW";17;177,304563492064
"TW";10;592,947985347986
"DD";30;3,94444444444444
"US";18;5923,31381308514
"KR";2;24075,0577910048
"KR";28;4365,68611111115
"DK";14;349,927876984127
"DK";16;338,907638888889
"CN";29;3350,01726190478
"TW";25;688,867460317461
"TW";24;248,652777777778
"BE";32;256,783267195767
"LU";13;16,647619047619
"AU";25;1524,29206349206
"AU";33;1746,53611111111
"KR";24;2742,53392857144
"KR";30;5736,78214285711
"IL";29;250,179761904761
"DE";18;2030,51799362672
"IL";19;116,507896825397
"FI";10;963,971825396825
"IT";33;3665,80000000001
"SG";28;31,6694444444444
"JP";35;143534,133964668
"GB";25;2694,62599206348
"US";30;8548,39360195373
"TW";34;1725,05972222222
"AT";21;188,459722222222
"NL";23;640,123484848483
"NL";25;1051,88776455026
"FI";1;856,94265873016
"DK";15;353,915214646462
"DK";19;205,541534992785
"JP";22;1153,40912698412
"CH";2;451,767658730158
"ES";15;287,675402837901
"ES";16;460,51246993747
"TW";28;395,877777777777
"IT";24;973,277579365081
"IT";26;4075,45277777779
"TW";16;75,0926587301588
"CA";20;821,357341269843
"CA";9;1044,27085618086
"AT";33;544,2375
"NL";5;203,775
"BR";18;316,055158730158
"BR";19;516,672817460317
"IT";28;3286,23214285714
"ES";20;352,476064213564
"ES";21;194,306186868687
"ES";25;857,787301587301
"CA";10;1670,12811147186
"CA";23;1358,43027421652
"IT";4;174,759920634921
"TW";1;2464,83154761905
"NL";13;810,939682539684
