"ctry_code";"techn_field_nr";"n_tech_reg"
"DE";25;1698,3994047619
"JP";32;13305,4408730168
"BE";3;28,9666666666667
"BE";9;111,523174603175
"BE";28;70,1755555555556
"US";15;2267,8430606893
"US";16;2456,26063390311
"US";2;2663,15192677692
"JP";31;10349,2027777784
"JP";30;8114,72638888872
"US";13;4964,23964945866
"US";26;1891,10529100528
"NL";6;51,8
"DK";20;18,15
"DK";28;9,86428571428571
"DK";29;47,4175595238095
"US";25;2231,98447871572
"US";28;1354,85468253969
"US";27;1522,07756613756
"IT";8;83,75
"DE";23;1413,50261544011
"IT";6;84,5833333333333
"DE";31;2313,70396825396
"DE";1;2391,25436507935
"IT";13;330,075595238096
"IT";23;181,736243386243
"US";7;315,717784992785
"NO";7;0,196969696969697
"US";12;1332,4845508658
"NO";12;23,7424242424242
"NO";25;55,6136363636364
"US";4;1479,95009018759
"US";6;5522,20568459318
"JP";6;18086,172742536
"GB";33;320,45
"US";1;3299,35578042329
"US";10;3357,65982142861
"TW";31;90,5
"TW";32;237,061111111111
"TW";33;304,95
"US";33;3189,15360195362
"JP";1;24272,54626984
"JP";3;11636,0202380959
"JP";25;13004,8815476198
"JP";26;10360,3270502651
"JP";29;12874,0069444455
"US";23;1909,36436868686
"US";24;966,220238095235
"JP";5;4153,49146825401
"JP";9;24084,0488492054
"JP";2;22877,2467143958
"TW";29;90,7944444444444
"TW";17;27,2222222222222
"JP";28;11354,3314484135
"JP";10;14585,6103174616
"JP";4;4260,20436507937
"US";20;960,954202741701
"US";9;2112,51149784181
"JP";21;7173,75876984199
"JP";27;9458,78908730187
"US";17;1232,76232816891
"TW";35;150,75
"JP";20;8285,71974206387
"JP";35;17681,7035714294
"JP";8;13785,1013143349
"FI";29;129,233333333333
"GB";9;133,05873015873
"GB";25;300,611111111112
"GB";28;115,465873015873
"JP";11;793,768551587301
"JP";13;5774,48841991344
"JP";23;6521,80318121736
"CA";9;132,913492063492
"CA";17;34,0819444444445
"IT";1;332,1
"US";21;1056,84863408521
"DE";26;1627,0867063492
"DE";4;236,85
"US";29;2941,01940789473
"DE";35;2190,67579365079
"IT";5;57
"CH";33;100,2
"IT";34;384,95
"IT";27;144,855555555555
"IT";12;112,65
"BE";34;11,5833333333333
"FR";25;495,245833333332
"FR";34;268,895436507937
"IL";23;21,4166666666667
"IL";28;9,89285714285714
"DE";17;919,339779182814
"US";14;2170,39350330224
"US";3;2290,59325396825
"SE";16;75,6111111111111
"DE";15;356,107418507417
"DE";16;530,000332102537
"JP";15;1454,86099386723
"JP";16;1757,51548867797
"GB";11;33,8976462807345
"NL";11;10,6041666666667
"GB";15;96,4810818810819
"NL";15;47,5661075036075
"GB";16;180,406373664462
"NL";16;29,6746933621934
"US";32;3288,5574074074
"NL";18;61,6432539682541
"FR";15;207,113137048136
"FR";16;335,627076654281
"IT";33;394,033333333333
"IT";35;440,65
"DE";11;200,202273216978
"NL";3;48,8388888888889
"BE";4;21,5833333333333
"BE";6;11,9833333333333
"BE";5;2,86666666666667
"IT";21;97,0456349206349
"IT";26;377,116666666667
"IT";29;481,9375
"NL";4;17,6694444444444
"DE";3;712,105952380953
"BE";2;21,8611111111111
"JP";12;6362,01726190496
"DE";18;198,446278258778
"DE";28;1342,78932539682
"AT";6;14,7416666666667
"DE";6;539,542063492062
"JP";19;6090,40297619083
"CH";9;50,6026287309182
"NL";9;42,6993386243387
"IT";28;327,613888888889
"DE";10;1864,21031746031
"IT";10;180,375
"GB";6;207,470544733045
"GB";3;208,406547619048
