"ctry_code";"techn_field_nr";"n_tech_reg"
"DE";1;33809,4259767972
"FR";9;1313,78571428571
"FR";29;4107,93257215011
"US";18;6121,00631914384
"FR";31;3949,92070707073
"FR";35;4570,95555555556
"FR";25;3909,91515151517
"FR";13;1827,79444444445
"FR";23;2597,46345238094
"FR";18;857,558333333336
"FR";33;1979,82222222222
"FR";28;1516,01376262625
"FR";34;1888,55674603174
"JP";13;37129,0555555481
"DE";13;12951,649080087
"DE";23;18269,7791197697
"DE";24;9122,16812770567
"DE";30;14445,5260822516
"FR";27;2359,65205627705
"FR";20;2109,77781024529
"FR";21;1053,95836580087
"FR";2;1642,4873015873
"FR";6;1138,10992063492
"FR";26;2343,39689754689
"CA";35;5236,30277777778
"JP";1;263362,097024432
"FR";10;3503,62599206352
"FR";11;317,598015873012
"FR";32;4100,67348484851
"US";29;34552,1730880206
"CH";29;1872,41349206348
"US";33;25311,8634920626
"US";21;11809,2214799094
"US";25;27894,9700757562
"US";30;13946,6698107451
"FR";19;1640,45476190476
"DE";32;33167,8765872994
"MC";13;13,5833333333333
"JP";19;63072,8904150836
"JP";34;51163,349999991
"FR";17;1248,57158730158
"NL";10;328,944047619048
"FR";1;4572,4385642136
"JP";31;77696,8007325859
"DE";27;21596,4563492065
"SE";29;2799,6759920635
"US";14;32936,4494902285
"US";19;25228,1068037501
"GB";20;1320,70813492063
"GB";21;941,142063492064
"DE";20;12397,9489682548
"GB";2;1866,72636904762
"GB";9;1646,1730952381
"GB";19;1963,20059523809
"DE";6;4538,8692821068
"DE";29;25961,9679761889
"US";26;25293,0822546887
"CH";16;725,200992063495
"CH";17;575,820873015872
"IT";21;703,086111111111
"IT";29;4296,95555555557
"US";8;10620,1519294597
"US";9;20067,1341269838
"DE";21;6768,47517593533
"US";23;24248,9951635394
"US";13;28037,5765872996
"DE";9;11619,980939154
"DE";17;11792,2540235706
"FR";30;2028,87222222222
"DE";35;33199,3563492045
"US";2;18419,4545562772
"DE";10;23903,7040140408
"US";17;21471,88777417
"DE";28;16216,8234848496
"GB";8;553,172222222222
"DE";26;25034,9834126978
"GB";16;1078,26809163059
"GB";17;774,417063492063
"CH";25;2625,35833333334
"DE";31;27542,5049603166
"DE";34;12786,6522546901
"US";11;4067,75079365084
"US";15;6921,16218133747
"US";16;11419,3161833542
"NL";21;155,414484126984
"NL";26;310,3125
"CH";35;3030,22361111112
"CH";34;1546,15396825397
"FI";19;369,9
"FR";3;1249,01987179487
"BE";19;399,370317460317
"DE";25;25006,4933261176
"US";24;9173,46729797999
"DE";19;15827,4669084158
"JP";33;37447,2956349165
"GR";35;46,25
"GB";29;3457,98898809525
"US";34;18853,2095598846
"JP";10;160153,045436604
"JP";15;17076,9306096714
"JP";23;70274,1164682122
"BE";14;575,280634920632
"BE";15;124,676984126984
"BE";16;222,720634920634
"JP";29;109207,411446872
"JP";35;87221,7246031507
"JP";2;218065,600523479
"IT";31;2853,86250000001
"US";10;35016,2577777748
"JP";25;95900,5126373502
"JP";26;129472,832081753
"FR";14;3353,55634920633
"FR";16;1586,01884920633
"IT";13;1638,42261904761
"IT";35;3929,95
"US";20;16456,1590007225
"IT";25;4182,33888888891
"IT";23;1635,93948412698
"IT";33;2322,76666666666
"JP";30;86093,2651098607
"AT";28;344,588888888889
"DE";16;5699,36803150562
"IT";26;3514,85000000001
"CA";1;3826,84265873019
"CA";14;2642,8761243386
"GB";23;1863,62718253968
"JP";27;121248,60274719
"NL";35;563,164814814815
"NL";29;749,21488095238
"DK";20;261,708333333333
"DK";29;1440,17222222222
"DK";26;471,733333333333
"DK";35;1249,15
"US";35;31381,6432539666
"US";3;11632,0182203911
"US";6;14961,353741815
"IT";18;886,683333333335
"DK";32;621,378571428572
"CA";29;4145,78730158731
"IT";1;2284,06111111111
"US";1;40363,7268156829
"FI";29;1711,19682539682
"JP";3;101614,26190474
"JP";9;186567,348016184
"JP";24;42646,0840659179
"DK";10;528,783333333333
"AR";15;4,475
"AR";16;6,475
"US";27;20484,5805611056
"JP";14;51436,0656828789
"JP";28;115551,675137316
"US";5;10261,0785714288
"US";12;11191,909246032
"IT";30;1740,7
"JP";32;88475,2328754429
"US";31;26433,1603535346
"DK";18;305,652777777778
"DE";33;15680,1871031751
"CH";33;1955,26111111111
"CO";24;6
"DK";21;100,338888888889
"DK";34;373,908333333333
"JP";12;62708,8313491849
"JP";20;116826,604899219
"JP";21;75464,3110500265
"DK";13;576,614285714286
"NL";32;267,488492063492
"NL";25;510,601388888889
"NL";33;177,156944444445
"AT";33;923,750000000001
"CH";31;1852,45555555555
"DE";14;19046,4202127026
"US";32;28469,8551948038
"JP";17;63297,5574785945
"DE";3;9089,78891941398
"DE";18;2970,25172558924
"IT";34;2833,04166666667
"DK";14;379,109595959596
"DK";23;521,111507936507
"DK";11;80,7698412698413
"US";28;15485,2939213574
"CA";26;3154,06269841271
"JP";6;159432,99023067
"CA";30;1812,23888888888
"TR";1;4,56666666666667
"CH";30;1127,125
"CH";10;2526,27396825398
"IT";10;1579,78611111111
"US";4;2986,91074481074
"JP";16;19635,8664765773
"FI";1;725,352380952382
"FI";30;1017,87777777778
"GB";28;1386,20099206349
"GB";32;3419,40873015874
"GB";33;2789,52500000001
"DK";16;241,371897546897
"CA";20;2300,83869047617
"DE";15;2841,5556878307
"DK";28;254,769047619048
"AT";15;140,429894179894
"AT";16;241,466438191438
"CH";1;2194,05968253967
"CH";13;1528,04146825396
"DE";2;11431,389087302
"GR";29;40,65
"GB";26;2298,81676587301
"GB";31;3372,80753968255
"JP";18;32904,2456349153
"IL";25;72,5833333333333
"DK";2;248,775
"IT";27;2133,10238095237
"CA";15;525,14464285714
"CA";16;983,155886243388
"AU";10;1320,97291666667
"CH";23;1677,74924603174
"AT";23;439,431349206349
"AT";26;762,834444444444
"IT";32;4217,87500000001
"DE";12;7983,88015873026
"CH";28;2108,87341269841
"DE";11;1669,15912698412
"FI";34;534,85
"AT";10;461,041269841269
