"ctry_code";"techn_field_nr";"n_tech_reg"
"NL";21;45,4044642857143
"NL";23;94,819880952381
"NL";29;257,018968253968
"CZ";5;4,5
"BE";8;40,0277777777778
"BE";10;34,7386904761905
"BE";24;14,675
"BE";2;29,2472222222222
"US";2;5319,21877238788
"US";8;4463,72526695807
"DE";13;1588,90265151515
"BE";5;10,4166666666667
"US";6;16076,6587075911
"BE";6;64,0738095238096
"BE";4;62,5095238095238
"CA";4;446,924585137085
"FR";4;586,046504884003
"BE";25;46,1128968253968
"BE";33;27,9706349206349
"AT";23;35,6482323232323
"AT";29;74,5946428571428
"IT";32;685,587301587302
"DE";31;2957,52206543457
"DE";34;856,781673881674
"DE";33;840,795021645025
"CA";3;341,5147005772
"CA";6;659,0902010027
"CH";25;154,929761904762
"CH";35;143,113888888889
"DE";2;961,237500000003
"DE";3;889,777317821068
"JP";34;7390,47301587318
"DK";31;47,4722222222222
"DK";33;28,8944444444444
"NL";18;73,552380952381
"DE";27;2540,24980459355
"GB";2;275,019123376623
"GB";5;113,807575757576
"GB";6;702,207284752286
"JP";17;6211,30297619082
"JP";23;5772,05472583023
"FR";3;442,152380952381
"GB";1;293,606998556999
"DE";1;2680,39346139971
"GB";10;356,589817821067
"DE";10;2445,42055860805
"GB";12;206,927492784993
"DE";12;966,782738095239
"CH";10;273,996825396825
"CH";31;92,0138888888889
"IT";25;792,850000000001
"TH";1;3,825
"TH";20;0,75
"CH";26;149,389484126984
"CZ";1;34,4416666666667
"NL";8;75,179285714286
"JP";12;6420,65202020222
"JP";27;9694,60763888935
"US";4;5535,36046176061
"US";5;2060,48079004328
"DK";1;38,425
"FR";6;704,299404761905
"FR";26;323,15873015873
"US";13;8901,91205359455
"DE";17;620,573295454545
"JP";8;18285,7057234441
"JP";22;407,573214285711
"JP";28;12569,7682900444
"DE";28;1076,22996933622
"DE";8;949,705023448776
"DE";29;1573,03918650793
"CA";1;328,702579365079
"JP";21;7103,22622308323
"DE";21;679,181845238095
"US";32;4585,37032863653
"ES";35;224,366666666667
"FR";9;237,896031746032
"DE";23;1121,06688011062
"BE";19;78,651722814223
"BE";23;28,9350228475229
"JP";19;5476,87795093832
"DE";19;792,845941558439
"IT";4;99,4422619047619
"IT";6;255,099801587301
"BE";22;0,933333333333333
"SE";22;6,625
"US";1;5250,64047619054
"BE";1;38,4801587301587
"RO";6;5,74404761904762
"BE";13;49,6213605838606
"BE";34;21,0561868686869
"DE";35;1837,60317460317
"IN";14;270,281358225107
"IN";19;24,3098214285714
"IN";23;36,3630952380953
"TW";33;842,002777777779
"TW";32;437,214285714285
"FR";16;424,739309716195
"US";16;3538,53188007619
"US";3;5242,44709235226
"FR";10;549,912896825396
"ES";14;58,4299603174604
"ES";17;10,1194444444444
"ES";23;62,2027777777778
"CH";21;52,5244047619048
"IT";3;166,383928571428
"SI";32;18,3333333333333
"JP";1;25537,1391955239
"JP";9;26531,6248376588
"DE";25;1432,17074314573
"DE";15;540,296174889922
"DE";32;5022,59859254305
"DE";26;1863,60147907646
"GB";34;298,221825396825
"NL";31;86,0531746031746
"GB";29;244,718551587302
"GB";32;388,38851010101
"FR";28;173,716468253968
"FR";32;1533,59718614718
"GB";35;608,832043650793
"CH";4;44,8331349206349
"CH";12;63,7666666666667
"CH";1;137,023015873016
"CA";11;61,0220833333335
"DK";13;75,875992063492
"DK";25;39
"DE";18;203,200252525252
"SA";13;1,5
"DE";6;1638,96088217338
"AT";35;131,996405228758
"CA";19;122,473174603175
"US";19;1794,81266067263
"JP";3;12805,5700096213
"LU";27;5,78333333333333
"BE";27;36,8285714285714
"FR";27;576,592803030303
"US";28;1552,36989057237
"FR";35;855,114285714287
"ES";25;142,979166666667
"US";33;4791,37134206893
"AT";1;109,526388888889
"US";25;3061,03974847731
"CN";4;2032,169495782
"CN";6;3512,56372655129
"JP";31;10306,9322089951
"JP";32;14796,2029372875
"SE";16;117,419907407407
"DE";11;233,419136650387
"DE";16;825,754023209909
"US";10;5333,05775081411
"CN";16;5599,69156304221
"IT";33;610,938888888889
"IT";35;732,663888888889
"US";14;2476,06605767034
"FR";14;757,176374758142
"SE";5;42,9444444444444
"SE";6;179,04917027417
"CA";15;150,251845238095
"CA";16;210,273910903911
"US";12;2717,28827801829
"PA";14;0,25
"PA";23;0,25
"PA";24;0,25
"PA";26;0,25
"IT";10;208,830097680097
"IT";23;260,683333333333
"BE";17;49,5788600288601
"BE";21;33,2119047619048
"BE";29;63,8255952380952
"IT";27;274,486111111111
"IT";31;528,235714285714
"TW";19;38,1015873015873
"DK";8;3,83333333333333
"DK";27;46,2453703703703
"TW";15;54,6930555555557
"TW";16;63,3708333333335
"TW";17;35,9583333333334
"FR";17;172,996446608947
"FR";21;153,549007936508
"FR";31;629,571392496392
"BE";31;37,6412698412698
"US";26;2568,87083633958
"FR";25;626,014999999999
"IT";13;492,982738095237
"IT";16;195,152060439561
"BE";35;64,2952380952381
"IL";13;206,297222222222
"IL";23;16,0388888888889
"IT";8;95,3291666666666
"FR";1;705,131746031747
"FR";30;203,587103174603
"DE";30;832,359650072152
"NL";32;153,38253968254
"NL";35;223,486904761905
"SE";32;305,957142857143
"BE";3;37,2595238095238
"GB";4;379,129268879268
"GB";3;329,696173641174
"SE";3;214,187662337662
"SE";4;201,581526806527
"IL";10;84,9854166666667
"CY";2;0,611111111111111
"CN";2;1691,08098845599
"CY";6;0,677777777777778
"CH";11;16,2588624338624
"CH";15;51,556855542917
"CH";16;84,1367759863116
"CH";29;106,535714285714
"KR";3;6651,73988095225
"DE";7;275,651785714285
"DE";4;991,240664890669
"JP";4;6387,19435333192
"IT";2;102,122222222222
"US";29;3575,37501322756
"CH";14;80,1757320160623
"DE";14;1081,64736782825
"DE";9;873,442757936512
"TW";13;273,091666666667
"JP";6;20684,7495370359
"JP";10;13657,9902477168
"AT";17;21,0801587301587
"US";9;3500,78369824621
"JP";14;3935,45515734272
"JP";2;24905,6851551191
"FR";8;224,034801587301
"JP";5;3624,22126623375
"AT";26;83,4244769119769
"AT";32;101,765593434343
"IT";34;563,1
"CA";8;53,8601922587217
"CA";17;56,2738095238095
"SG";8;118,273015873016
"SG";9;11,2468253968254
"SG";21;7,67380952380952
"AT";21;24,6667658730159
"JP";25;12161,3355158737
"BE";9;39,8547619047619
"CH";8;27,3460317460317
"CH";9;51,7281746031746
"IT";29;654,117063492065
"KR";1;5075,31220238093
"KR";9;5055,81587301582
"JP";29;10424,4895502651
"CA";29;371,757341269841
"FR";15;244,394159196782
"KR";4;3902,2299603175
"KR";5;710,062500000003
"DE";20;681,312521043771
"US";20;999,045403439154
"US";23;2217,4954256854
"US";31;2556,69077126577
"US";35;3831,35155423284
"JP";35;13302,9215608478
"US";27;2417,87493686869
"CN";1;2528,28217893219
"CN";33;836,125396825399
"HU";1;28,6428571428571
"DE";5;399,941666666666
"NO";25;53,3958333333333
"CA";14;83,8071068746069
"GB";14;149,356707709501
"GB";16;194,726639166933
"CH";7;42,9559523809524
"FI";17;22,2768518518519
"JP";20;6603,33402777822
"FR";13;591,92982989233
"DK";18;33,6944444444445
"US";30;1183,98248917749
"IT";1;438,39246031746
"IT";22;6,81666666666666
"BE";16;44,5932414807416
"FI";2;103,457142857143
"FI";4;345,492857142855
"NL";19;53,2907936507938
"IE";25;13,0833333333333
"US";15;2568,19354248671
"FR";19;213,040634920634
"FR";29;656,362103174602
"TW";35;308,733333333333
"CH";18;31,3880952380952
"FR";33;586,216666666666
"DK";2;28,3809523809524
"DK";9;9,52777777777777
"US";7;3385,78163873163
"CA";7;134,085487197987
"IT";20;117,895833333333
"CA";13;296,659495134494
"CA";25;256,019574421994
"CH";13;308,770634920634
"TW";2;600,480952380954
"FR";20;203,116746031746
"IT";30;261,934920634921
"BE";18;36,2261904761905
"SE";2;89,6833333333334
"AT";10;79,3551587301588
"AT";13;52,4777777777778
"US";17;1204,85695165945
"NL";9;185,338821317571
"IT";24;200,75
"TW";1;881,258333333337
"RU";9;168,650548340548
"RU";13;2104,92197691197
"NL";13;132,037791097791
"RU";30;437,060606060604
"NL";30;61,2843434343434
"CH";28;93,85
"GB";8;68,8878667628668
"SE";1;142,136111111111
"SE";17;18,7902116402117
"AU";13;245,266666666667
"AU";34;128,706349206349
"CA";9;155,472107059607
"LU";32;15,8069444444444
"CH";23;83,4064814814816
"JP";26;8260,88144841296
"IT";21;96,5763888888888
"IT";26;447,191666666666
"DE";24;709,167935305436
"IL";11;16,7800925925926
"IL";15;37,9130471380471
"IL";16;71,5544973544975
"ES";28;67,3303571428572
"IT";19;102,716666666667
"AU";19;49,85
"TW";5;101,506746031746
"TW";6;750,942460317462
"TW";31;279,291666666667
"NL";14;42,9168578643579
"GB";9;171,223547979798
"CH";6;74,2509920634921
"IT";12;201,511111111111
"KN";4;1
"KR";2;6687,79821428563
"FI";26;73,5333333333333
"GB";19;116,010782828283
"JP";15;2167,65472832722
"KR";15;791,620138888892
"KR";16;813,550241147745
"IT";28;422,374999999999
"IL";6;315,715656565655
"IL";28;15,8333333333333
"IL";29;47,1085317460317
"UZ";4;0,25
"UZ";6;0,25
"DK";10;30,3569444444444
"DK";30;29,45
"GB";33;452,718253968253
"NL";33;90,8625000000001
"FR";12;308,631746031746
"FR";24;269,441493506493
"US";21;1974,09601310995
"US";34;3137,01309764309
"AU";35;399,549999999999
"NL";3;71,6047619047619
"NL";4;100,181349206349
"SE";10;157,830158730159
"SE";15;74,0661920323686
"SE";23;102,74794973545
"CH";3;42,8303571428572
"JP";24;5743,41746031775
"CH";20;46,7797619047619
"KR";34;3136,11777777777
"BE";28;86,6486111111113
"GB";21;58,8666666666667
"GB";28;72,4190025252525
"CH";33;97,8011904761906
"BE";32;65,3009920634921
"US";24;1161,776497114
"JP";13;7723,10519480522
"SE";24;68,6898148148148
"SE";27;125,397222222222
"IT";14;159,74705988456
"NL";16;63,8024170274172
"TW";21;115,146879509379
"IN";6;236,331727994228
"GB";27;241,904166666667
"ES";26;64,8869047619048
"FR";11;87,6089936914939
"CN";14;1654,00575951826
"JP";16;1946,47431013428
"ES";32;188,075
"KR";26;1809,32202380951
"KR";27;2087,72619047619
"FR";23;355,791890331889
"SE";33;176,886111111111
"NZ";14;14,965873015873
"NZ";16;46,1325396825397
"GB";17;34,9032738095238
"LU";8;0,245833333333333
"CH";5;25,1458333333333
"NL";6;79,6440476190476
"IT";5;65,6972222222223
"IT";18;141,366666666667
"CH";27;95,6400793650793
"CH";19;41,7931878306879
"CH";24;33,8805555555556
"CH";30;38,7166666666667
"NL";25;193,94826007326
"ES";19;44,7927777777778
"TW";14;32,7041666666667
"TW";29;188,390277777778
