"ctry_code";"techn_field_nr";"n_tech_reg"
"SE";6;261,966575091575
"DE";6;1755,45214137713
"US";6;18471,1870650895
"NL";13;168,948351648352
"IT";1;424,751934176932
"CH";35;181,193452380952
"IL";4;505,471398046397
"GB";4;546,043464933757
"CN";6;76807,0509236999
"IT";34;403,944444444444
"DE";10;3113,43051601177
"DE";1;4399,43794793171
"CH";10;600,696296296296
"CH";13;266,763095238095
"FR";29;623,63134920635
"DE";35;1742,67135960444
"NL";18;94,0181677018634
"DE";18;125,483895502646
"US";2;3861,20518894227
"US";4;11656,2425524943
"DE";4;1068,67460080125
"GB";27;326,815716228216
"NL";10;169,65463980464
"BE";10;94,6503968253968
"IT";15;81,2122222222221
"IT";16;266,153174603175
"US";13;7985,79741837658
"BE";24;35,9128968253968
"AT";3;51,4310185185186
"AT";7;12,9444444444444
"FR";18;105,582936507936
"BE";18;40,9666666666666
"DE";19;505,486514411512
"DE";21;583,311706349206
"DK";30;41,1583333333333
"DK";31;48,7797619047619
"BE";7;36,975
"HU";14;17,416847041847
"CZ";14;32,0013888888889
"ES";29;224,630423280423
"DE";7;279,508531746031
"DE";12;1243,6251551689
"AT";29;162,326960784314
"AT";32;200,911111111111
"IE";32;37,4821428571429
"TW";13;252,121367521368
"GB";8;113,781078643579
"DE";11;153,872486772486
"DE";15;280,711339817588
"IT";33;412,291269841269
"CZ";10;57,9703463203464
"DE";25;1715,29255050504
"SE";26;98,011111111111
"DE";28;630,326785714287
"FI";15;16,4722222222222
"FI";16;10,0571428571429
"IT";32;523,777777777778
"DK";29;62,8833333333334
"DE";31;4090,52942403454
"ES";25;178,059126984127
"DE";14;509,386594247257
"NL";1;167,60119047619
"NL";8;39,6765873015874
"CN";19;48677,166468221
"IT";28;173,741666666667
"US";17;512,485756373256
"US";32;5878,45621105755
"US";27;3197,46838924963
"FI";27;41,4916666666667
"BE";19;84,4641684704185
"FI";4;303,240810359232
"FI";32;63,1666666666667
"DE";5;281,808134920635
"DE";9;782,601479076484
"IT";13;459,59246031746
"IT";25;636,056944444444
"FR";13;621,91572871573
"FR";32;2244,81805555554
"FR";34;489,440873015873
"SE";1;146,241946248196
"CN";1;67969,7261373698
"SE";10;142,505555555556
"CN";10;65735,6853589205
"DE";20;726,268635531137
"AT";10;189,077380952381
"SE";4;724,221386800337
"FI";31;46,3388888888889
"AT";25;78,7724109224109
"DE";27;3167,04681337181
"FR";19;226,037202380952
"FR";21;182,530753968254
"FR";23;350,757738095236
"FR";27;865,578421578425
"IN";7;293,757344276094
"SE";7;47,275
"BE";15;28,057671957672
"CH";19;42,8345238095238
"AT";19;33,1805555555556
"CN";12;28673,2531204874
"SE";25;120,714285714286
"SE";27;151,694444444444
"NL";6;154,716486291486
"PL";31;142,184523809524
"IT";35;609,502777777779
"CH";27;101,014484126984
"TR";34;172,404166666666
"GB";2;202,13548035298
"GB";9;120,914026251526
"SE";3;182,943975322923
"FR";20;216,575396825396
"AT";20;57,102380952381
"NL";33;122,868650793651
"AT";2;48,918253968254
"GB";12;194,583705044955
"CH";1;283,635479797979
"DE";17;252,690352934102
"US";19;1339,14781645913
"US";35;3825,0690111849
"ES";17;26,3339947089947
"KR";32;7106,98956876482
"GB";32;566,662253579752
"DE";23;875,605266955267
"CA";19;87,9678815465581
"PL";32;223,830952380952
"NL";14;34,1478354978355
"NL";19;58,3188492063493
"DE";8;941,020709845718
"BE";9;32,3864448051948
"ES";6;134,92242063492
"ES";7;38,2166666666667
"ES";3;42,2513888888889
"GB";3;184,775357142857
"GB";29;264,693137254902
"DE";26;1901,71613756613
"DK";33;37,718253968254
"TW";25;113,647222222222
"ES";32;257,875198412699
"GB";14;82,8782021899668
"GB";15;78,2837241462242
"DE";16;245,380196709608
"GB";16;95,2236961567844
"TW";8;1861,41634569135
"FR";16;239,159121148459
"NL";29;275,282142857142
"FI";1;115,891666666667
"NL";21;39,9728174603175
"SE";13;161,989781746032
"SE";31;140,994444444444
"EG";13;4
"DE";29;1862,83261360098
"DE";32;7110,96574328444
"AT";6;82,3940476190476
"AT";8;147,014285714286
"AT";34;59,7476851851852
"BE";1;89,2089105339106
"US";21;1048,09199756978
"CH";25;206,976388888889
"CH";31;100,183333333333
"AT";13;89,7349206349207
"DE";3;606,359999892895
"US";3;3468,30686824256
"DE";33;1003,05815897066
"CH";26;129,329761904762
"US";26;1659,13376322749
"NL";15;72,4479296066252
"NL";16;47,1294011544012
"GB";19;123,613708513709
"CH";29;108,618253968254
"CH";34;131,865476190476
"NL";30;55,3361111111111
"FI";25;143,045634920635
"FI";35;99,6345238095238
"NL";5;30,5734126984127
"ES";15;75,8183333333335
"US";15;1857,55223750579
"DK";18;7,58333333333333
"SI";5;2
"IN";14;162,824832602038
"IN";19;58,3113571613574
"CN";34;20053,1347041852
"HU";1;45,8222222222222
"DE";2;760,409397546898
"CH";2;92,0044973544973
"CH";9;69,1178210678211
"CN";28;17671,7575396846
"CH";22;12,3726851851852
"BE";35;136,792857142857
"CZ";35;52,75
"CH";23;81,434126984127
"GB";31;322,753696741854
"NO";32;87,5595238095238
"NO";35;216,582434640523
"FR";9;280,845501443001
"FR";10;855,513492063494
"FR";35;765,481865079367
"ES";23;70,4902417027418
"ES";33;115,377380952381
"SE";5;33,2940476190476
"SG";10;37,8414682539683
"US";10;4727,6800399461
"GB";5;79,1873015873016
"FI";13;106,517857142857
"US";16;2384,65183651027
"IT";31;374,555532212884
"CH";12;84,321565934066
"DE";13;1598,13848304473
"LI";31;5,35
"DE";24;742,193632756134
"IT";27;317,39981962482
"GB";6;967,667029419486
"GB";34;305,816233766233
"NO";10;62,0027777777778
"IT";23;218,217195767196
"IT";29;463,58103054353
"NL";35;255,069444444445
"US";30;1101,966005291
"DE";30;830,285846560847
"DK";35;88,6458333333333
"GB";33;314,166256740335
"FR";15;190,940593434343
"CH";28;57,8069444444445
"FI";2;129,092857142857
"FI";6;195,774404761904
"FI";9;40,3166666666667
"AT";26;85,5503968253968
"DK";26;18,1111111111111
"ES";4;75,3319444444444
"CN";29;52750,7114357525
"JP";32;12217,8576312584
"CH";21;40,9420634920635
"FR";4;641,951984126984
"GB";10;388,448072853073
"IN";17;23,6623015873016
"IN";29;26,1928571428571
"BE";28;43,3235930735931
"SA";17;7,93055555555556
"ES";30;62,1046296296297
"SA";6;43,3277777777778
"SA";10;51,6666666666667
"SA";11;14,3305555555556
"CH";6;261,683404558404
"AT";35;138,734126984127
"US";7;3815,07678319761
"CH";8;53,5365865615866
"AT";14;22,3402777777778
"FR";7;207,878571428571
"HU";4;18,7916666666667
"HU";6;26,1055555555555
"GB";1;415,333921633921
"TW";6;911,039074351578
"US";14;1333,49382805559
"AE";19;4,38928571428572
"EG";19;0,583333333333333
"AU";11;40,0090277777779
"FR";1;1209,76780303031
"DE";34;976,344270081776
"NL";4;77,1626984126984
"DK";12;21,7305555555556
"IT";9;84,5253968253968
"NL";34;86,8611111111111
"TW";4;315,970634920635
"SI";6;12,4571428571429
"JP";2;8572,70785714333
"JP";8;8278,62892080176
"JP";9;12563,8000000011
"ES";28;59,5208333333333
"AU";32;252,920238095238
"JP";19;3218,52649711401
"JP";28;5993,757936508
"ES";13;158,16656162465
"BE";32;89,118253968254
"ES";19;52,7725661375663
"GB";21;58,2019841269841
"GB";25;218,375519480519
"PT";12;13,0349206349206
"KR";23;3695,72107864357
"KR";24;2611,48214285712
"SE";32;325,766666666667
"BE";33;53,1047619047619
"BE";34;44,7093073593074
"FR";14;434,105554861804
"SE";15;20,2595238095238
"SE";23;84,5595238095237
"NL";25;177,533333333333
"AU";12;207,764484126984
"GB";20;56,615873015873
"GB";26;125,116666666667
"SM";30;1
"ES";27;111,510119047619
"ES";35;190,725396825397
"AU";7;409,795833333333
"AU";31;106,941666666667
"AU";35;480,765079365079
"IT";14;100,475714285714
"ES";34;83,4426587301588
"IE";13;79,5709145021645
"BE";25;69,2666666666667
"AU";16;360,790277777777
"KR";20;2539,32718253964
"CH";20;52,1813492063493
"ES";12;81,713034188034
"GB";23;136,413690476191
"IT";26;299,919444444444
"SE";30;73,05
"PT";6;15,4154761904762
"PT";7;9,35
"ZA";11;0,833333333333333
"US";11;637,237198046991
"NL";17;45,220634920635
"IT";3;66,8833333333333
"FR";2;358,363629148629
"AU";34;161,638095238095
"SE";35;144,429166666667
"AU";6;450,677254689754
"AU";15;197,003472222222
"AU";23;61,7666666666667
"AU";13;402,854274891775
"JP";10;9752,42946886496
"NL";32;193,983531746032
"UA";32;11,275
"CH";17;22,9652777777778
"AU";18;57,0166666666667
"CH";32;133,914682539683
"AU";21;35,2670634920635
"AU";33;362,926388888888
"GB";28;56,1416666666667
"IN";16;194,253439860793
"AU";17;22,6743055555555
"AU";19;85,6715277777779
"AU";29;196,703273809524
"BR";19;181,889249639249
"FR";24;214,985137085137
"FR";6;1055,54993867244
"TR";6;145,799603174603
"TR";10;66,9583333333333
"TR";12;74,1666666666667
"US";29;3884,2896374459
"CN";3;17049,6964311053
"CZ";1;57,7130952380953
"NO";9;7,78333333333333
"FI";7;36,2053571428571
"IL";3;132,94246031746
"IL";9;78,1190476190477
"KR";3;2900,91818663793
"KR";6;8964,32379939561
"CH";14;43,0989098864099
"CH";18;26,7984126984127
"FI";10;105,216666666667
"CH";16;82,9337433399934
"CZ";11;4,33333333333333
"SK";11;0,958333333333333
"IN";11;17,8430555555555
"CZ";16;36,685119047619
"SK";16;5,925
"AU";4;167,131944444444
"PL";6;111,858970658971
"DK";9;9,61388888888889
"FR";31;969,053968253974
"JP";1;20057,1396464651
"FI";30;53,8888888888889
"BE";16;32,93313881108
"JP";20;3885,60833333327
"US";24;1069,05380591631
"FR";25;498,684444444444
"SE";24;73,2607142857143
"US";1;5679,35834915362
"US";8;4365,27286410248
"US";12;3500,82404813603
"FR";3;305,850198412698
"NO";13;24,7666666666667
"AT";1;268,593867243867
"AT";17;29,2624278499279
"GB";18;39,6347222222223
"HR";34;12,3333333333333
"FR";17;164,716865079365
"ES";2;32,4625
"BE";21;37,156746031746
"IN";6;1382,38673641174
"IN";12;144,953869047619
"TR";31;77,8333333333334
"TR";32;237,083333333333
"IT";12;167,844444444444
"AU";1;238,331746031746
"ES";14;60,7980952380954
"ES";16;110,479797979798
"IT";4;117,167857142857
"HU";7;10,5833333333333
"GB";13;411,057220557219
"TH";13;3,05
"TH";25;3,23333333333333
"TR";2;41,4791666666667
"TR";28;51,1458333333333
"ES";1;172,933796296296
"IT";20;95,0840909090909
"ES";20;60,2363095238096
"CA";3;202,711002886002
"TR";33;126,083333333333
"TR";1;98,6375
"IR";19;4,06944444444444
"CN";25;34619,8943514773
"HU";12;15,9583333333333
"HU";32;51,775
"CH";4;134,425330687831
"IT";18;128,166666666667
"IT";19;129,272936507936
"DE";22;98,0209415584415
"TR";4;138,642857142857
"BE";4;96,9886904761905
"BR";23;117,497023809524
"BR";30;56,2013888888889
"KR";21;2102,93313492061
"KR";33;4192,11071428572
"KR";35;7073,31051587301
"KR";8;6677,54933057703
"KR";14;2325,66926517929
"KR";19;2598,06422022422
"KR";1;10760,5830567591
"KR";4;5755,17169771011
"KR";12;2531,75804473304
"KR";29;5143,46964285729
"KR";5;601,726137566139
"KR";7;4549,83100649366
"KR";13;5106,84543650793
"JP";14;1755,02621169679
"IT";10;288,09938949939
"IT";8;96,0263125763127
"KR";26;3133,08293650796
"BR";3;47,1988095238096
"BR";6;139,516071428571
"SE";12;102,639789377289
"JP";30;4443,67878787878
"CZ";30;25,3185185185185
"KR";15;1713,2413961039
"KR";18;3337,94892857138
"KR";10;5823,62150793668
"NL";2;60,0541847041847
"IT";7;131,075
"AT";16;42,3430555555556
"NO";2;19,0371794871795
"CZ";15;16,8833333333333
"DK";27;109,661111111111
"DK";1;50,3416666666667
"US";25;2501,83127122875
"CH";15;46,9947231009731
"CA";15;100,079291360813
"GR";16;42,6166666666667
"DK";14;8,98333333333333
"DK";19;15,4643939393939
"CN";4;43581,9850757788
"BE";23;47,5091269841269
"GB";35;515,669044011543
"CH";24;37,3944444444445
"IT";17;54,7731481481481
"FR";5;132,322222222222
"SA";19;30,9071428571429
"US";23;1712,89036615155
"PT";17;9,15873015873016
"PT";21;3,06547619047619
"PT";34;9,19047619047619
"AT";15;35,8984126984127
"CN";11;5009,61317878044
"CN";16;39879,1675757574
"CN";17;24722,7373015814
"TR";13;121,730952380952
"TR";27;81,7222222222223
"IE";11;2,83333333333333
"PT";3;12,4583333333333
"PT";9;2,91666666666667
"AT";24;40,8769841269841
"AU";8;21,1
"TR";16;120,6
"AU";2;136,080555555556
"LV";27;5,33333333333333
"CA";27;158,768713924964
"FR";8;392,262445887445
"AU";10;128,572916666667
"CN";14;20695,8928890548
"CN";20;38198,7339937641
"CN";18;52323,9882936289
"CN";23;35942,0190491698
"CN";24;29550,4491452935
