"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AE";"1";1,04453484428519;NA;"2011"
"AR";"1";0,292786282110242;NA;"2011"
"AT";"1";1,30370639957386;0;"2011"
"AU";"1";0,497301540739265;0;"2011"
"AZ";"1";0;NA;"2011"
"BA";"1";3,22064910321267;NA;"2011"
"BE";"1";0,5343012337127;0;"2011"
"BG";"1";1,20538913804451;NA;"2011"
"BR";"1";0,544465034640537;0;"2011"
"BY";"1";0,489212522006987;NA;"2011"
"BZ";"1";0;NA;"2011"
"CA";"1";0,587725697712784;0;"2011"
"CH";"1";0,90969682759635;0;"2011"
"CL";"1";0,444227462512092;NA;"2011"
"CN";"1";0,952871135086791;1,2497320471597;"2011"
"CO";"1";0,357849900356963;NA;"2011"
"CZ";"1";0,827736919049984;NA;"2011"
"DD";"1";12,8825964128507;NA;"2011"
"DE";"1";1,21382031069459;0;"2011"
"DK";"1";0,92318280482969;0;"2011"
"DO";"1";0;NA;"2011"
"DZ";"1";0;NA;"2011"
"EE";"1";0,554090168294652;NA;"2011"
"EG";"1";0,280056443757623;0;"2011"
"ES";"1";0,638429556743042;0;"2011"
"FI";"1";0,471027291146277;NA;"2011"
"FR";"1";0,856692661454569;0;"2011"
"GB";"1";0,741396345729837;0;"2011"
"GE";"1";0;NA;"2011"
"GR";"1";0,669805706040763;0;"2011"
"HK";"1";2,0509606229414;NA;"2011"
"HR";"1";1,04453484428519;NA;"2011"
"HU";"1";1,0609197045877;0;"2011"
"ID";"1";1,43139960142785;NA;"2011"
"IE";"1";0,680589999169469;0;"2011"
"IL";"1";0,364262981008521;0;"2011"
"IN";"1";0,433647259371918;0;"2011"
"IR";"1";0,402581137901583;NA;"2011"
"IS";"1";1,03060771302805;NA;"2011"
"IT";"1";0,678310300635494;0;"2011"
"JM";"1";6,44129820642533;NA;"2011"
"JO";"1";1,43139960142785;NA;"2011"
"JP";"1";1,33441038677918;1,85964912280702;"2011"
"KP";"1";0;NA;"2011"
"KR";"1";1,02224512343923;1,55311355311355;"2011"
"KW";"1";0,576832675202269;NA;"2011"
"KY";"1";0,0517373349913681;NA;"2011"
"KZ";"1";1,75671769266145;NA;"2011"
"LB";"1";0;NA;"2011"
"LI";"1";0,660645969889778;NA;"2011"
"LK";"1";0,990968954834667;NA;"2011"
"LT";"1";0,292786282110242;NA;"2011"
"LU";"1";0,304313301090961;NA;"2011"
"LV";"1";0,920185458060762;NA;"2011"
"MA";"1";0;NA;"2011"
"MD";"1";0;NA;"2011"
"MT";"1";2,57651928257013;NA;"2011"
"MU";"1";0;NA;"2011"
"MX";"1";0,670727640884505;0;"2011"
"MY";"1";0,879787072097119;NA;"2011"
"NG";"1";3,68074183224305;NA;"2011"
"NL";"1";0,631079715416331;0;"2011"
"NO";"1";0,771833118416979;0;"2011"
"NZ";"1";0,468117602211143;NA;"2011"
"PA";"1";1,43139960142785;NA;"2011"
"PE";"1";0;NA;"2011"
"PH";"1";2,1994676802428;0;"2011"
"PK";"1";1,43139960142785;NA;"2011"
