"ctry_code";"techn_field_nr";"n_tech_reg"
"AI_pat";2;115,4
"AI_pat";5;52,4333333333334
"AI_pat";6;3189,32023809526
"AI_pat";12;588,37619047619
"AI_pat";10;424,111904761903
"AI_pat";13;127,6
"AI_pat";9;114,351190476191
"AI_pat";26;72,4666666666667
"AI_pat";3;171,541666666667
"AI_pat";30;115,285714285714
"AI_pat";11;31,4523809523809
"AI_pat";7;96,4285714285714
"AI_pat";32;110,383333333333
"AI_pat";25;78,7761904761906
"AI_pat";23;22,5833333333333
"AI_pat";20;57,0833333333334
"AI_pat";19;9,62499999999999
"AI_pat";35;37,0333333333334
"AI_pat";33;26,5
"AI_pat";27;79,4690476190476
"AI_pat";28;34,7428571428571
"AI_pat";29;47,3666666666667
"AI_pat";18;2,16666666666667
"AI_pat";34;61,2333333333333
"AI_pat";31;33,2
"AI_pat";1;82,4583333333333
"AI_pat";24;30,2357142857143
"AI_pat";4;59,9166666666668
"AI_pat";15;6,66666666666667
"AI_pat";8;42,5416666666667
"AI_pat";17;2,625
"AI_pat";21;7,41666666666667
"AI_pat";14;0,833333333333333
"AI_pat";16;2,25
"AI_pat";22;0,125
