"ctry_code";"techn_field_nr";"n_tech_reg"
"CA";35;352,908333333333
"CH";10;205,488888888889
"DE";31;2029,97646520146
"JP";23;5697,40241702763
"FR";23;434,397222222221
"FR";25;702,705555555556
"DE";1;2055,79258958633
"JP";17;7218,03627946163
"JP";29;10408,4008297266
"DE";35;1771,28373015872
"FR";14;535,902705627704
"CH";14;111,96893939394
"FR";16;279,441197691197
"CH";16;60,9699494949496
"IT";1;242,419444444444
"IT";8;42,2083333333333
"DE";25;1773,22936507936
"DE";29;1806,47813852813
"JP";1;22466,5374699368
"JP";8;21481,2830484327
"JP";20;10131,076984128
"JP";9;26823,4506613737
"DE";23;1407,27475348724
"JP";25;10161,3464646467
"JP";2;27853,8658730129
"JP";31;7167,02007575777
"IT";31;264,575
"IT";35;410,677777777778
"US";11;417,103553391052
"US";14;2369,91723219589
"US";16;1237,32377344876
"US";15;1000,23618326118
"US";18;516,190476190475
"US";13;3609,23313492065
"JP";14;4023,44039767413
"US";21;956,712281746031
"US";34;1718,16071428571
"KR";2;1109,57703703704
"US";2;1866,43417328041
"JP";21;7850,22506613813
"JP";26;10181,5678571434
"JP";30;7584,82301587293
"DE";33;778,80753968254
"JP";27;9470,28015873034
"JP";6;27562,9896825376
"JP";10;16313,005790045
"JP";24;4119,10515873013
"JP";19;5758,86501322778
"US";25;2351,39355158729
"US";20;1215,24999999999
"DE";20;804,905158730163
"DE";26;1748,90277777777
"JP";32;10174,0210678214
"JP";3;14912,9658730173
"US";26;1942,46547619047
"US";31;1977,37301587301
"US";3;1393,59583333333
"US";6;2472,70178571427
"FI";1;76,7916666666667
"FI";29;174,4
"DK";15;25,3152777777778
"DK";19;35,9632936507937
"IT";5;38,8333333333333
"DE";21;531,247023809523
"SE";13;144,659523809524
"SE";16;54,6458333333333
"GB";17;44,9888888888889
"GB";29;249,4625
"US";17;1646,91476190476
"US";32;2603,89841269842
"US";4;552,966666666665
"US";10;3171,4727994228
"US";35;2526,65376984127
"DE";32;2553,80146520146
"CH";12;52,1027777777777
"DE";11;164,005176767677
"DE";15;258,814886964886
"DE";16;452,872146889057
"DE";17;921,456198893711
"DE";24;839,144444444444
"DE";30;728,084523809524
"US";5;955,952579365081
"NO";1;29,8333333333333
"NO";2;20,7666666666667
"NO";6;6,93333333333333
"CH";35;177,666666666667
"JP";34;4967,99190115448
"FR";17;156,918055555555
"JP";35;10299,5095238099
"BE";4;9,41666666666667
"BE";3;15,8166666666667
"GB";11;20,186507936508
"GB";14;184,242730880231
"GB";15;65,3361111111112
"NL";4;8,66666666666667
"BE";5;3,66666666666667
"JP";5;5646,58888888893
"JP";28;12630,4071428582
"IT";29;458,091666666666
"FR";35;973,259523809525
"DE";2;813,886607142858
"US";29;2810,52027417027
"FR";15;161,660317460317
"CA";29;242,772222222222
"SI";26;3
"IT";30;129,583333333333
"IT";33;322,366666666667
"IT";32;474,966666666666
"AT";1;87,8047619047619
"CS";1;1,91666666666667
"AT";21;15,9583333333333
"CS";21;0,25
"AT";10;35,5277777777778
"AT";23;41,9464285714286
"AT";24;36,25
"AT";13;18,2916666666667
"AT";29;76,8972222222222
"AT";19;17,3700396825397
"AT";31;56,0009157509158
"AT";35;77,3880952380952
"AT";28;21,5666666666667
"AT";25;33,2138888888889
"AT";18;5,1
"AT";26;52,05
"AT";14;35,6505952380953
"AT";16;22,775
"AT";32;58,1675824175824
"AT";30;24,7222222222222
"AT";34;26,4714285714286
"AT";2;22,8666666666667
"AT";3;10,5833333333333
"ST";1;1
"ST";12;0,5
"ST";24;0,5
"AT";20;45,5722222222222
"AT";27;39,0485347985348
"HU";1;65,1333333333334
"HU";9;14
"GB";13;187,886111111111
"GB";25;257,431944444445
"AT";15;24,6111111111111
"AT";33;51,75
"AT";12;8,06282051282051
"AT";6;6,16666666666667
"AT";17;22,9944444444444
"US";12;983,131746031746
"US";23;2059,63124999998
"AT";5;9,75
"ST";19;1
"ST";21;2
"LI";31;3,41666666666667
"ST";28;2,33333333333333
"HU";14;111,506944444445
"UA";26;1
"BY";26;0,5
"RU";26;1,66666666666667
"DE";19;995,375228475226
"IT";10;175,983333333333
"AT";9;5,17777777777778
"AT";4;2
"SG";25;0,833333333333333
"DE";28;1247,68571428571
"IT";19;112,189898989899
"DE";27;1461,56098901098
"GB";3;118,9
"AT";11;4,66666666666667
"HU";19;89,7819444444446
"AU";10;99,8333333333333
"AU";13;141,45
"AU";17;23,5
"AU";19;76,3666666666667
"AU";27;71,1388888888889
"AU";31;151,755555555556
"AU";15;52,4111111111111
"AU";16;66,3333333333334
"AU";34;110,283333333333
"AU";2;71,3666666666666
"AU";28;43,6666666666667
"AU";18;35,9166666666667
"AU";29;223,588888888889
"AU";14;44,0138888888889
"NL";26;18,2833333333333
"AU";32;172,416666666667
"AU";25;196,783333333333
"AU";11;13,7638888888889
"AU";9;38,2
"AU";20;58,25
"AU";8;8,66666666666667
"AU";23;89,8055555555556
"AU";35;364,533333333333
"AU";1;107,176190476191
"JP";13;4362,61114718613
"JP";18;2373,58333333331
"TW";20;12,1
"CH";26;157,508333333333
"CH";29;131,188888888889
"AU";21;43,3333333333334
"AU";6;24,9916666666667
"AU";33;188,433333333333
"AU";26;115,25
"AU";12;45,1666666666667
"AU";24;54
"IL";20;6,68333333333333
"IL";21;2,93333333333333
"DE";6;393,011507936507
"DK";29;112,458333333333
"AU";4;8,125
"NL";2;50,9444444444445
"AU";30;56,0833333333333
"AU";5;6,25
"AU";3;54,85
"IT";15;52,9819444444446
"FR";13;545,240476190475
"US";33;2634,99246031746
"US";19;1880,3383116883
"ZA";25;129,916666666666
"JP";12;7153,72817460334
"CH";18;52,1333333333334
"JP";15;1904,84437229436
"JP";16;1781,65209235209
"GB";16;136,476659451659
"CA";13;151,263888888889
"US";27;1589,57242063492
"GB";19;139,425
"US";7;101,038095238095
"NZ";3;20,5
"TW";32;142,65
"US";28;1237,91398809523
"RU";3;2,25
"TW";19;13,25
"TW";33;209,25
"GB";26;165,3375
"GB";28;79,6384920634921
"GB";34;198,789880952381
"JP";4;4149,59285714285
"SE";14;34,0611111111111
"SE";17;11,9761904761905
"US";24;971,23988095238
"NZ";34;15,7833333333333
"US";30;895,958333333336
"CA";34;148,683333333333
"CH";23;103,757142857143
"CH";24;45,0694444444445
"ES";16;40,7714285714286
"JP";33;4459,26230158736
"FR";4;93,7333333333334
"FR";5;109,283333333333
"SE";23;85,7666666666667
"SE";28;74,6694444444444
"HU";16;81,541666666667
"NZ";19;13,2833333333333
"NZ";26;6,5
"NZ";31;29,0833333333333
"BE";25;38,3527777777778
"IT";25;579,899999999999
"AU";7;1,08333333333333
"US";9;2109,65476190476
"TW";34;118,166666666667
"TW";13;47,8333333333333
"IL";29;21
"JP";11;691,418055555558
"DE";13;1013,20416666667
"BE";12;4,79166666666667
"BE";33;14,9166666666667
"BE";23;20,3055555555556
"BE";29;34,0694444444444
"BE";2;19,5111111111111
"NL";29;81,4555555555555
"NL";35;39,9583333333333
"BE";6;6,73333333333333
"BE";9;36,4444444444444
"BE";1;25,0916666666667
"BR";33;198
"BR";34;105,416666666667
"BE";17;28,9833333333333
"BE";28;27,1222222222222
"BE";13;12,3944444444444
"BE";21;18,3694444444444
"BE";10;12,75
"BE";14;34,8736111111111
"BE";16;16,9565476190476
"BE";15;16,4551587301587
"BE";19;32,7944444444444
"BE";24;8,80277777777778
"BE";30;10,575
"BE";34;6,47619047619048
"BE";32;16,575
"BE";20;27,2083333333333
"BR";13;152,5
"BR";18;15,3333333333333
"CN";33;183,666666666667
"BR";29;169,75
"BR";35;213,25
"BR";32;171,416666666667
"BR";10;72,9444444444445
"BR";23;71,1
"BR";21;26,1666666666667
"BR";20;69,75
"BR";24;33,5
"BR";1;103
"BR";26;73,5
"BR";27;76
"BR";12;69,6666666666667
"BR";8;3,33333333333333
"BR";31;98,0833333333333
"BR";2;64
