"ctry_code";"techn_field_nr";"n_tech_reg"
"JP";2;25624,6092083799
"JP";9;23915,794708992
"JP";13;7366,55414862925
"BE";1;36,4166666666667
"CZ";1;20,3375
"BE";5;11,3888888888889
"CZ";5;3,66666666666667
"BE";6;37,3901515151516
"CZ";6;9,94166666666667
"DE";26;2055,62698412698
"DE";35;2354,47351190476
"DE";20;860,566011211013
"DE";13;1512,95596282372
"DE";2;1046,65738705739
"DE";6;1393,85376012876
"DE";8;952,650774225775
"DE";10;2575,44783549784
"GB";6;569,816041366041
"GB";9;214,961544011544
"BE";9;68,9623737373738
"AT";6;39,325
"JP";1;26217,5533333295
"JP";21;7196,17097069681
"DK";30;25,4166666666667
"BE";8;30,1992784992785
"BE";10;38,559595959596
"BE";21;28,4351911976912
"BE";18;22,471626984127
"DE";5;403,8363997114
"BE";29;64,0891865079366
"BE";31;34,8125
"BE";32;69,1701680672269
"HK";12;5,16666666666667
"DE";1;3111,45284854035
"DE";14;1390,07813492063
"BE";23;31,3261408730159
"BE";25;36,7166666666667
"FR";8;198,63869047619
"IL";2;48,4083333333334
"IL";9;52,7833333333334
"IL";13;200,652173520924
"AT";21;19,8900793650794
"AT";30;42,1872222222222
"AT";35;148,416666666667
"NL";28;51,122113997114
"TW";35;158,766666666667
"AT";10;62,2103174603175
"AT";13;64,1843253968254
"BE";3;44,4484848484849
"FR";3;546,475793650794
"FR";5;150,041666666667
"BE";24;23,022095959596
"DE";17;805,400279201794
"DE";19;1047,66387210013
"DE";21;781,329276315792
"DE";25;1815,69651875902
"DE";30;967,925598845606
"DE";33;1221,88888888889
"BE";13;29,0410714285714
"US";1;4468,0831967189
"BE";28;63,8503472222222
"BE";34;31,0821428571429
"US";11;710,821592712836
"FR";11;80,4246825396827
"US";16;2730,61338063623
"FR";16;404,289193510738
"CH";11;13,6098214285714
"GB";11;47,0380896880898
"BE";11;12,6353632478632
"CH";15;48,7620821308322
"GB";15;124,703241203241
"BE";15;45,5012362637363
"CH";16;72,2012950937952
"GB";16;179,860812928901
"BE";16;38,1385378510379
"FR";4;468,357142857143
"FR";9;275,832222222222
"FR";21;152,828253968254
"CN";7;22,2916666666667
"IT";8;96,2722222222223
"IT";10;210,2625
"BE";14;44,8058191808192
"DK";15;56,0089183964185
"DK";16;40,7055250305251
"US";14;1986,32738908148
"DK";10;23,875
"DK";13;51,3444444444445
"DE";9;938,669058061823
"BE";4;49,2607142857143
"DE";23;1442,48595057719
"DE";24;837,828611111112
"US";26;2135,85178571428
"US";3;4323,31865847114
"US";4;4580,05549200803
"SA";13;1,5
"IE";8;3,51111111111111
"IE";14;5,2625
"DE";29;1926,20923454468
"US";9;3206,64614731274
"US";13;6346,37176026455
"US";21;1272,95994513526
"US";25;2359,20337301587
"DE";12;1110,60162337662
"AU";13;240,072543859649
"AU";34;106,873412698413
"DE";3;1329,75331057831
"IT";6;210,808333333333
"IT";5;65,0055555555556
"AU";15;155,228968253968
"AU";16;256,711746031745
"IT";1;392,181349206349
"IE";5;12,2777777777778
"US";5;1874,72929292928
"CA";18;46,5478632478633
"CA";29;326,092857142857
"IT";2;87,6166666666667
"IT";32;553,105555555556
"IL";4;151,537698412698
"BE";20;30,6171356421357
"US";6;12055,6146083556
"US";7;2242,14200138067
"FR";2;421,982539682539
"JP";8;16718,1187605009
"JP";19;6619,03398809569
"JP";23;7217,45962301655
"JP";26;10327,9119047626
"JP";4;7246,72086219365
"TW";25;129,016666666667
"JP";28;12789,5813492078
"DE";32;4920,68251050423
"US";17;1127,62983989328
"US";29;2854,2722782651
"US";35;2922,72266414141
"US";2;4187,72800162802
"JP";18;2993,39920634921
"DE";27;2635,78788780663
"JP";27;8940,55808080831
"JP";6;23165,1041816483
"JP";32;13474,8764189524
"DE";4;873,891863691863
"DE";7;238,940079365079
"JP";3;14034,6967321586
"IT";14;173,55873015873
"IT";16;145,707341269841
"US";15;2386,6807645595
"FR";15;259,627791005291
"CH";28;146,04123015873
"TW";21;47,8537878787879
"TW";29;127,291666666667
"US";10;4360,39058261189
"US";20;872,639146039145
"JP";25;14311,127777779
"JP";31;11537,0679232813
"DE";34;1025,83040293041
"BE";19;83,5873622904872
"NL";29;268,305623433584
"FR";32;1357,81587301587
"IT";23;190,235555555555
"IT";30;196,899444444445
"JP";20;7865,65605158793
"JP";34;8397,93333333349
"SG";1;14,9436507936508
"MY";1;7,66666666666667
"JP";29;13387,3158399486
"US";8;3876,68183899434
"US";28;1492,90711550022
"JP";10;13929,4317279957
"TW";17;24,7
"LU";20;11,25
"TW";13;135,783333333333
"US";23;1901,71812740497
"US";24;962,546248196251
"DE";31;2860,20515873014
"DE";16;747,457384559885
"JP";5;3943,85268759024
"TW";4;36,9083333333333
"NL";20;33,3000000000001
"JP";7;10512,168354979
"JP";30;7951,18750000003
"CH";35;161,665873015873
"FR";6;707,590674603176
"FR";34;531,758333333333
"KR";3;4217,52623626373
"KR";4;2858,09583333336
"US";18;819,478922466423
"JP";24;6845,82849927886
"JP";35;16861,516269843
"KR";5;658,633333333334
"KR";6;5896,20480769229
"US";34;2151,01016788765
"DE";11;264,783748196248
"DE";15;675,521872849374
"PL";8;10,7083333333333
"PL";10;159,138888888889
"CH";1;181,742271062271
"FR";1;902,609722222223
"CH";26;120,70753968254
"FR";26;330,198809523809
"CH";34;77,4833333333334
"FR";18;152,722619047619
"FR";29;618,976984126984
"IT";25;601,308333333333
"IT";28;340,8
"IT";3;168,411111111111
"GB";19;128,460716089466
"IT";22;3,5
"IT";17;90,0853174603174
"FR";17;204,229206349206
"IT";33;460,056349206349
"IT";31;377,25
"GB";2;292,597258297258
"GB";3;387,179996392496
"GB";4;386,080723905723
"IT";21;97,125
"IT";27;192,1
"US";31;2175,70521164022
"NL";9;96,0373015873017
"CH";21;40,6595655806182
"CH";27;84,6294733044733
"GB";26;167,710912698412
"CH";10;249,715376984127
"ES";31;82,8666666666667
"US";32;3769,10344215973
"DE";28;1338,0582936508
"CH";13;207,547462406015
"IE";6;50,6301587301588
"CH";33;106,561111111111
"SE";27;144,725595238095
"US";27;2193,42902722277
"CH";18;49,5333333333334
"SE";5;70,6666666666666
"TW";1;536,816666666667
"TW";27;95,5555555555556
"TW";30;90,5555555555555
"CH";29;95,9216687552214
"AT";4;21,7583333333333
"NL";4;84,0238095238096
"IE";21;4,81666666666667
"IE";23;6,44444444444444
"FR";28;203,943611111111
"JP";11;1006,45515873016
"JP";14;4332,76891774895
"JP";15;1839,25369769117
"FR";14;593,6689554155
"SE";3;412,682936507935
"DK";3;37,3952380952381
"DK";9;8,37063492063492
"SE";17;15,8944444444444
"FI";17;19,0126984126984
"SE";29;225,222619047619
"FI";29;106,869047619048
"SE";31;173,966666666667
"FI";31;68,3333333333334
"JP";12;7421,48642857172
"NO";1;46,5357142857143
"SE";6;304,714285714286
"SE";12;137,055952380952
"HU";14;30,0444444444446
"HU";16;35,7944444444445
"CA";13;307,283272283272
"IT";15;58,4134920634922
"NL";15;77,1893759018759
"NL";16;69,4513888888889
"CH";25;145,465909090909
"CA";27;161,189682539682
"GB";13;304,690072427572
"GB";17;27,5972222222222
"CA";11;60,7223214285715
"ES";32;157,061904761905
"IT";29;548,978611111111
"TW";8;772,820454545456
"CN";2;429,308333333332
"FR";10;507,934206349207
"FR";23;393,345978835978
"FR";13;542,327182539683
"KR";15;612,676785714284
"CH";3;66,7353174603175
"CA";19;128,443174603174
"IT";26;401,176388888889
"NL";27;38,2652777777778
"NL";6;98,8958513708514
"IT";13;388,756730769231
"NL";3;85,7823412698414
"BE";2;23,6972222222222
"CH";17;34,5591687552214
"NO";7;9,91666666666667
"CH";7;33,4416666666667
"IT";35;486,455555555555
"CH";9;69,5492481203007
"US";19;1515,17812472249
"JP";16;1742,04375901874
"JP";33;14698,2892857155
"BE";26;21,0992063492064
"CA";14;83,4892521367523
"CA";16;186,031666666667
"BE";35;61,9645833333333
"NL";31;107,052380952381
"SE";32;308,577380952381
"SE";28;150,118452380952
"GB";14;119,120306213394
"GB";23;132,841745430496
"FR";33;602,836111111111
"FI";24;47,9553571428572
"NL";18;71,9027777777778
"FI";4;400,858796296296
