"ctry_code";"techn_field_nr";"RCA_Gen";"RCA_AI";"Period"
"AT";"1";0,981853296775639;NA;"1989"
"AU";"1";0,615514323301704;0;"1989"
"BE";"1";0,405501502816291;NA;"1989"
"BG";"1";1,01118867941154;NA;"1989"
"BR";"1";0,770356105108777;NA;"1989"
"CA";"1";0,731897103984808;0;"1989"
"CH";"1";0,874785149588834;0;"1989"
"CN";"1";0,875102490158975;0;"1989"
"CO";"1";5,06032083722829;NA;"1989"
"CS";"1";0,379524062792122;NA;"1989"
"CZ";"1";0;NA;"1989"
"DD";"1";1,18601269622538;NA;"1989"
"DE";"1";0,916804133043109;0;"1989"
"DK";"1";0,44382124284536;NA;"1989"
"ES";"1";0,679354604653712;0;"1989"
"FI";"1";0,517613387834188;NA;"1989"
"FR";"1";0,944135346315626;0;"1989"
"GB";"1";0,701803016765708;0;"1989"
"GR";"1";0,586137548713702;NA;"1989"
"HK";"1";1,38008750106226;NA;"1989"
"HU";"1";0,724402775453843;NA;"1989"
"IE";"1";0,425634462944436;0;"1989"
"IL";"1";0,360378932028128;NA;"1989"
"IN";"1";0,942161837562025;NA;"1989"
"IT";"1";0,626393429993277;NA;"1989"
"JP";"1";1,07648931089532;1,22493887530562;"1989"
"KR";"1";1,38141995339252;0;"1989"
"LI";"1";0,632540104653537;NA;"1989"
"LU";"1";0,410296284099591;NA;"1989"
"MT";"1";15,1809625116849;NA;"1989"
"MX";"1";0,328237027279673;NA;"1989"
"MY";"1";3,37354722481886;NA;"1989"
"NL";"1";0,836608726246698;NA;"1989"
"NO";"1";0,834824503603652;NA;"1989"
"NZ";"1";0,576876575444025;NA;"1989"
"PH";"1";3,03619250233698;NA;"1989"
"PL";"1";0,891477798558516;NA;"1989"
"PT";"1";1,32008369666825;0;"1989"
"RO";"1";0,95018325416841;NA;"1989"
"SE";"1";0,628725025614613;NA;"1989"
"SG";"1";1,04696293184034;NA;"1989"
"ST";"1";0,820592568199183;NA;"1989"
"SU";"1";1,20315320605428;NA;"1989"
"TN";"1";0;NA;"1989"
"TW";"1";1,61010208457264;NA;"1989"
"US";"1";0,844589163444672;0;"1989"
"VE";"1";1,38008750106226;NA;"1989"
"YU";"1";2,09392586368067;NA;"1989"
"ZA";"1";0,719098224237705;NA;"1989"
"BZ";"1";0;NA;"1989"
"DZ";"1";0;NA;"1989"
"IS";"1";0;NA;"1989"
"PK";"1";0;NA;"1989"
"RU";"1";0;NA;"1989"
"TR";"1";0;NA;"1989"
"AE";"1";0;NA;"1989"
"SC";"1";0;NA;"1989"
"SM";"1";0;NA;"1989"
"SA";"1";0;NA;"1989"
"VA";"1";0;NA;"1989"
"SK";"1";0;NA;"1989"
"AR";"1";0;NA;"1989"
"KE";"1";0;NA;"1989"
"MD";"1";0;NA;"1989"
"AZ";"1";0;NA;"1989"
"EG";"1";0;NA;"1989"
"HR";"1";0;NA;"1989"
"KW";"1";0;NA;"1989"
"MC";"1";0;NA;"1989"
"SV";"1";0;NA;"1989"
"CL";"1";0;NA;"1989"
"GT";"1";0;NA;"1989"
"UA";"1";0;NA;"1989"
"ZW";"1";0;NA;"1989"
"BH";"1";0;NA;"1989"
"JO";"1";0;NA;"1989"
"MO";"1";0;NA;"1989"
"VG";"1";0;NA;"1989"
"AL";"1";0;NA;"1989"
"BU";"1";0;NA;"1989"
"CG";"1";0;NA;"1989"
"CI";"1";0;NA;"1989"
"GE";"1";0;NA;"1989"
"IR";"1";0;NA;"1989"
"MA";"1";0;NA;"1989"
"MG";"1";0;NA;"1989"
"NG";"1";0;NA;"1989"
"VN";"1";0;NA;"1989"
"WV";"1";0;NA;"1989"
"BB";"1";0;NA;"1989"
"BS";"1";0;NA;"1989"
"JM";"1";0;NA;"1989"
"MU";"1";0;NA;"1989"
"TH";"1";0;NA;"1989"
"BA";"1";0;NA;"1989"
"DO";"1";0;NA;"1989"
"ID";"1";0;NA;"1989"
"PE";"1";0;NA;"1989"
"PA";"1";0;NA;"1989"
"UY";"1";0;NA;"1989"
"AD";"1";0;NA;"1989"
"CU";"1";0;NA;"1989"
"LK";"1";0;NA;"1989"
"LT";"1";0;NA;"1989"
"LR";"1";0;NA;"1989"
"MN";"1";0;NA;"1989"
"SY";"1";0;NA;"1989"
"GN";"1";0;NA;"1989"
"AN";"1";0;NA;"1989"
"NP";"1";0;NA;"1989"
"OM";"1";0;NA;"1989"
"SI";"1";0;NA;"1989"
"KP";"1";0;NA;"1989"
"CY";"1";0;NA;"1989"
"EP";"1";0;NA;"1989"
"GY";"1";0;NA;"1989"
"NC";"1";0;NA;"1989"
"BO";"1";0;NA;"1989"
"BM";"1";0;NA;"1989"
"AG";"1";0;NA;"1989"
"EC";"1";0;NA;"1989"
"CR";"1";0;NA;"1989"
"PR";"1";0;NA;"1989"
"AT";"2";0,266049095321374;NA;"1989"
"AU";"2";0,23281184320854;0;"1989"
"BE";"2";0,223188097494141;NA;"1989"
"BG";"2";0,269846508879162;NA;"1989"
"BR";"2";0,29044931495746;NA;"1989"
"CA";"2";0,328044465122804;0;"1989"
"CH";"2";0,2260139746323;0;"1989"
"CN";"2";0,172725672350117;0;"1989"
"CO";"2";0;NA;"1989"
"CS";"2";0;NA;"1989"
"CZ";"2";0;NA;"1989"
"DD";"2";0;NA;"1989"
"DE";"2";0,424023126080539;0;"1989"
"DK";"2";0,345192385671224;NA;"1989"
"ES";"2";0,319587087394795;0;"1989"
"FI";"2";0,166513679463168;NA;"1989"
"FR";"2";0,446032697456684;0;"1989"
"GB";"2";0,578987977112702;0;"1989"
"GR";"2";0,057352925954093;NA;"1989"
"HK";"2";1,35040071110092;NA;"1989"
"HU";"2";0,208023346056521;NA;"1989"
"IE";"2";0,971783689296921;0;"1989"
"IL";"2";0,0881567229798818;NA;"1989"
"IN";"2";0,0892156625952557;NA;"1989"
"IT";"2";0,15322980112507;NA;"1989"
"JP";"2";1,29937870411005;1,22493887530562;"1989"
"KR";"2";1,77478442479954;0;"1989"
"LI";"2";0,309466829627293;NA;"1989"
"LU";"2";0,200735240839325;NA;"1989"
"MT";"2";0;NA;"1989"
"MX";"2";0,16058819267146;NA;"1989"
"MY";"2";0;NA;"1989"
"NL";"2";0,716286025865239;NA;"1989"
"NO";"2";0,301612341565687;NA;"1989"
"NZ";"2";0,178252893865321;NA;"1989"
"PH";"2";0;NA;"1989"
"PL";"2";0,126420492103064;NA;"1989"
"PT";"2";0;0;"1989"
"RO";"2";0,0376197014308142;NA;"1989"
"SE";"2";0,203075941275329;NA;"1989"
"SG";"2";1,02444191876621;NA;"1989"
"ST";"2";0;NA;"1989"
"SU";"2";0,138502637035991;NA;"1989"
"TN";"2";0;NA;"1989"
"TW";"2";0,450133570366972;NA;"1989"
"US";"2";0,465368567917277;0;"1989"
"VE";"2";0;NA;"1989"
"YU";"2";0;NA;"1989"
"ZA";"2";0,146589550876086;NA;"1989"
"BZ";"2";14,8544078221101;NA;"1989"
"DZ";"2";1,48544078221101;NA;"1989"
"IS";"2";0;NA;"1989"
"PK";"2";0;NA;"1989"
"RU";"2";1,65048975801223;NA;"1989"
