"ctry_code";"techn_field_nr";"n_tech_reg"
"FR";6;8574,6429293262
"FR";7;1495,08426326426
"FR";25;4304,95731782109
"FR";16;2688,7926932756
"FR";18;1005,92065476191
"CH";2;791,954524179523
"SE";6;2081,40818385318
"DE";6;14191,3306154473
"US";6;178540,875570762
"SE";23;670,136507936511
"SE";3;1595,17271870915
"SE";4;5348,47804023934
"SE";12;761,056456043959
"SE";24;649,848015873015
"SE";30;561,602020202019
"SE";35;1401,43252164502
"SE";14;140,048332442411
"SE";32;2594,16204906202
"SE";29;820,023908730159
"SE";13;1488,33204365079
"SE";25;862,980853174605
"SE";26;828,808267195769
"SE";10;1188,97259768009
"SE";33;968,205555555559
"SE";28;348,549341630591
"SE";31;1224,5746031746
"SE";27;1058,79801587302
"NO";7;66,8201954160766
"DK";29;548,080753968253
"DK";34;157,902301587302
"DK";13;801,07843684094
"NL";25;1631,00499338624
"NL";28;264,296753246753
"CH";16;840,395460918083
"CH";18;376,389998196248
"IT";5;279,932829670329
"US";31;23720,5454408339
"DK";10;464,365119325118
"DK";25;418,151587301587
"DK";33;320,862698412698
"ES";14;708,254711863622
"DE";14;5510,1208148332
"ES";16;1261,31656780819
"DE";16;3052,62205573533
"JP";34;37278,3352182485
"CH";14;596,682538913042
"DE";5;2507,7218915344
"NL";16;497,906978299478
"CA";16;1093,25125749787
"NL";18;809,323791538577
"CA";18;621,727166559072
"TW";33;2866,83198051948
"CA";6;8961,82617595055
"GB";27;2715,39966920336
"GB";31;2486,00484553424
"JP";1;197958,794611519
"JP";32;108106,537234432
"DE";19;5497,74329784431
"DE";28;5856,6003929404
"NL";10;1525,93502966818
"DE";10;25659,6288194326
"KR";8;66004,9749203174
"US";5;12586,4539787077
"NL";4;923,368055555558
"GB";4;5141,7991919504
"IT";4;748,779772079772
"DK";4;375,180952380952
"CN";16;251217,426189275
"DK";16;349,390149850149
"DK";2;696,236634199134
"DK";6;418,587925685423
"JP";8;104438,496794586
"JP";29;56728,2902414399
"TW";31;2264,00753968254
"TW";32;2017,77023809523
"IT";27;1691,12468179967
"DE";4;8483,72486299917
"GB";10;3615,74310613896
"GB";11;356,604733178656
"CH";25;1683,02142043141
"FR";33;3477,58774350651
"CH";33;1290,73278318903
"JP";20;37677,8764798867
"JP";23;27657,342713202
"JP";24;27190,4253940425
"IT";17;340,598123173121
"IT";19;473,732523448772
"AU";4;1263,88248556756
"BE";13;548,354256854256
"US";13;82516,2264624675
"BE";21;229,277801827801
"US";21;14389,5375838496
"GB";33;3412,58432677215
"CN";2;126286,325459628
"FI";2;907,082412494913
"CN";4;274908,602824123
"FI";4;3483,46031280125
"EE";16;8,23528439153439
"US";15;20993,988414242
"FI";5;203,865992063492
"BE";3;282,741865079365
"US";8;35762,1683241263
"US";23;17696,2356438371
"KR";23;26748,8547139816
"GB";24;1032,64885161135
"UA";24;46,4440476190477
"DE";20;6106,86879625026
"SE";20;302,777976190475
"NL";1;1712,30222041847
"DE";1;37021,2046117715
"JP";2;104392,11228531
"NL";2;652,64212121212
"DE";2;6696,83488067513
"JP";10;92973,626149726
"US";14;15716,1892120415
"US";16;26597,2912234551
"CH";27;1010,53178696304
"DE";13;15100,0603323931
"DE";9;6632,73502344886
"DE";25;13931,8078870215
"DE";27;27180,0736010567
"DK";35;830,970833333336
"GB";35;4796,98614765739
"FR";4;5582,73908984532
"JP";30;43393,5315975546
"DE";11;1466,43461285152
"BE";11;94,5820767195767
"BE";15;276,977177452177
"BE";16;294,850474661503
"CH";35;1563,75889499389
"NL";35;2452,45317175513
"DE";3;5062,56287372016
"CH";13;2520,89776562031
"CH";30;573,27988816739
"TR";35;737,298109243698
"CH";28;610,351706349205
"NL";31;954,74818722944
"US";17;6421,13811322989
"US";28;8022,607001101
"AT";13;737,759722222222
"SE";1;1362,32266414141
"BE";10;430,469312675627
"CH";3;340,077698782698
"CA";1;2637,33278332776
"CA";10;2196,91766081855
"IT";1;1946,04294524918
"NL";3;476,120436507934
"NO";29;408,810619803476
"MY";18;44,4257034632035
"DE";18;1348,28239503552
"MY";25;17,9047619047619
"FR";35;7111,69165815664
"NL";29;2324,1682106782
"ZA";17;14,0198412698413
"NL";17;373,132024410772
"ZA";19;76,1642857142857
"NL";19;528,418059163057
"ZA";29;157,509920634921
"FR";14;4795,70110442096
"AN";4;0,5
"AN";10;1
"CH";6;1931,49963835871
"CH";8;515,92747108775
"CH";9;551,610384800383
"DE";15;3213,6215669747
"US";32;40254,3247057784
"DE";34;9045,96312904699
"US";2;40429,2695872149
"US";3;33612,4178206056
"US";11;6332,34524234338
"SG";16;68,1940027363941
"NL";12;442,448966165413
"CH";1;2355,58764846263
