"ctry_code";"techn_field_nr";"n_tech_reg"
"DE";1;2180,87518315017
"DE";30;782,947222222223
"CA";35;289,916666666667
"FR";9;165,884523809524
"US";18;541,177380952378
"FR";20;262,113888888889
"FR";13;276,499999999999
"DE";35;2216,89087301587
"CH";29;142,115277777778
"CH";34;121,380555555556
"FI";19;35,5222222222223
"JP";23;5110,3940476192
"JP";29;9500,09047619091
"JP";35;7672,35952380938
"JP";2;26638,8075396811
"DE";19;1216,53369358854
"DE";20;968,956746031746
"FR";19;213,358134920635
"FR";23;363,302777777778
"FR";25;566,566666666667
"US";10;2926,22162698414
"JP";1;21911,8077380945
"JP";25;8354,2892857144
"JP";26;9899,40952380977
"DE";23;1558,89555555555
"DE";24;837,752380952381
"DE";26;1896,62222222222
"IT";13;262,2
"IT";25;535,125
"DE";13;1171,64007936508
"IT";26;392,816666666666
"IT";29;449,291666666666
"IT";23;180,45
"FR";21;114,258134920635
"FR";34;274,176190476191
"US";16;1395,16254578753
"US";19;1869,7930952381
"US";23;1971,11551587302
"GB";23;175,522222222222
"AT";15;25,1314814814815
"AT";16;25,1814814814815
"NL";29;73,4722222222222
"FI";29;168,744444444444
"DE";29;2038,63968253967
"JP";28;12188,9609126992
"CA";26;159,09126984127
"CA";29;251,05
"CH";1;140,802777777778
"CH";13;162,638888888889
"DE";2;986,996428571431
"JP";9;24044,2357142846
"US";20;1420,30099206348
"US";2;1853,60555555554
"US";8;1166,50496031746
"JP";32;8967,82619047624
"US";11;420,319642857142
"US";24;787,801587301585
"US";30;808,881318681318
"JP";13;4378,64980158731
"JP";20;10500,0146825405
"DE";31;2252,07242063491
"US";17;1744,47980158729
"US";26;1855,17222222222
"US";28;1133,5496031746
"US";34;1607,58174603174
"JP";15;1914,48452380951
"JP";18;2779,8392857143
"US";21;971,189102564102
"US";29;2696,43333333335
"JP";10;14932,4904761917
"JP";19;5464,53551587325
"DE";10;1873,86678876678
"DE";15;363,748280423278
"DE";27;1526,64801587301
"DE";25;1939,29841269841
"JP";14;4188,19975579968
"FR";33;335,2
"IT";33;301,7
"DK";10;56,7833333333334
"DK";25;102,894444444444
"JP";21;7605,63769841293
"US";33;2338,64444444445
"DE";28;1270,41686507936
"JP";27;9298,77939560451
"DE";18;204,43253968254
"JP";6;23135,6435425681
"US";31;1966,91269841269
"US";15;899,628174603177
"DE";32;2578,03055555556
"IL";12;10,5
"IL";26;18,5833333333333
"IL";29;13,25
"BE";25;23
"SE";25;229,5
"BE";28;15,3333333333333
"SE";28;110,922222222222
"US";5;790,348412698412
"JP";8;19748,0109126983
"NL";25;49,0416666666667
"US";3;1038,96626984127
"BE";14;63,1329365079365
"US";14;2332,31437118437
"IL";14;14,75
"BE";16;28,8329365079365
"IL";16;22,6488095238095
"FI";25;153,866666666667
"US";1;2954,28255494507
"US";6;1724,2739121989
"JP";17;6584,55654761928
"JP";31;6773,10238095243
"FI";23;80,8166666666667
"FR";14;453,02857142857
"FR";29;489,094246031746
"DE";21;614,058714896213
"IT";35;472,416666666667
"CH";12;55,8916666666667
"CH";26;230,133333333333
"IT";1;281,833333333333
"IT";27;240,683333333333
"FR";24;126,277777777778
"CH";10;202,886111111111
"DE";34;894,275000000001
"AT";23;33,95
"AT";24;28,8666666666666
"AT";30;29,3666666666667
"GB";11;44,8041666666667
"GB";15;79,1261904761905
"GB";16;152,45376984127
"DE";33;1001,15555555556
"CH";31;143,802777777778
"CH";35;269,830555555556
"AU";29;239,933333333333
"AU";31;135,116666666667
"NL";26;25,0888888888889
"CH";20;70,8666666666667
"HU";31;75,7833333333334
"US";27;1428,3840964591
"DE";14;1435,31405073139
"DE";16;573,867526455029
"NO";29;118,116666666667
"JP";12;6595,01071428571
"JP";4;3698,30952380949
"JP";5;6227,79722222221
"IT";14;226,667857142857
"IT";16;137,191666666667
"JP";30;7121,94487179458
"AT";14;34,3925925925926
