"ctry_code";"techn_field_nr";"n_tech_reg"
"JP";2;127032,067138414
"JP";9;128267,075838735
"DE";3;5685,66580396461
"DE";10;12434,4060562595
"DE";23;6569,69792656459
"DE";34;4534,39739427244
"US";8;21204,0136451072
"JP";13;36730,408351361
"BE";1;214,799047619047
"CZ";1;143,283928571429
"BE";5;53,5420634920635
"CZ";5;15,7
"BE";2;135,87996031746
"BE";8;199,815945165945
"AT";2;141,908002645503
"DE";9;4634,33806659964
"US";33;20284,1137887095
"CZ";34;75,8277777777778
"BE";34;126,090232683983
"BE";18;98,2367063492064
"NL";21;204,154186507936
"NL";23;432,960455304928
"NL";29;1246,27542502088
"BE";6;249,620249195249
"CZ";6;55,4836080586081
"BE";9;332,458405483405
"BE";29;303,868095238094
"BE";10;181,318736171236
"NL";24;231,515277777778
"DE";26;9686,36338383852
"DE";35;10679,8715854981
"DE";20;3862,0860791524
"DE";13;7931,15747316517
"DE";2;4963,74144429654
"DE";6;7532,71391058014
"DE";8;4756,58684819816
"GB";6;3154,29018620272
"GB";9;1080,05938431939
"AT";6;247,760383597884
"JP";28;63325,0742820846
"JP";1;131068,312186813
"JP";21;35963,2691273767
"DK";30;132,325
"BE";21;146,134992784993
"GB";19;675,171982311165
"BE";19;439,773899384396
"GB";23;710,916000512646
"BE";23;161,259744769119
"DE";7;1165,99648656899
"DE";12;5056,76522412783
"IT";13;1896,36583971583
"BE";25;208,360231193927
"BE";26;107,23373015873
"BE";35;291,034821428571
"JP";32;68165,2628122011
"JP";33;70364,6606837469
"BE";24;97,1623075998077
"US";2;24128,549481675
"US";11;4611,69808927127
"US";14;11244,0992466895
"US";15;13699,5851850162
"US";16;16573,2387053046
"US";29;16312,1162857865
"CA";3;1727,59739589113
"US";9;17751,2938333318
"JP";10;70027,1062613941
"JP";31;54878,5082010337
"DE";5;1977,13617845118
"BE";31;167,154034391534
"BE";32;315,020723339841
"JP";17;33815,7885726125
"JP";29;61529,8758266862
"BE";16;228,053711843711
"US";6;68681,2892398597
"BE";4;251,836904761905
"US";3;24382,2499772132
"US";10;24198,1861820142
"US";13;37445,3450348997
"US";23;10540,302112909
"HK";12;37,8194444444444
"DE";1;14608,1180265579
"DE";14;6528,12227199585
"US";4;26878,4201924045
"NL";16;362,688779276279
"NL";18;357,279000531632
"GB";3;1892,84533489657
"GB";4;1881,43711399711
"CH";4;267,19742063492
"JP";27;46202,173523912
"DE";11;1334,72947141308
"FR";8;1055,60374283125
"JP";6;108611,077695448
"ES";8;40,9829365079365
"LU";34;9,60416666666667
"DE";28;6140,80207972587
"NL";13;674,584021256521
"NL";19;306,949881806789
"IT";4;351,151785714285
"IT";5;301,93253968254
"IT";1;1830,01396825395
"IT";27;984,570021645027
"IT";31;1860,19859307359
"CA";4;2109,45601851849
"FR";4;2458,43367299367
"BE";33;115,432850241546
"GB";25;1367,04600759144
"GB";33;2075,23840658134
"IL";2;322,832539682539
"IL";9;276,980059523809
"IL";13;1007,55713564214
"NL";10;477,122594627594
"FR";3;2474,10511904762
"AT";21;122,86498015873
"AT";30;147,768066378066
"AT";35;681,164262371615
"NL";28;243,980212842713
"TW";35;1188,125
"AT";10;341,01448921449
"AT";13;295,495912698412
"DE";25;8366,13565656562
"TW";6;2659,37817460317
"DE";29;8917,45624073317
"JP";19;31369,3848163139
"TW";13;992,103174603176
"NL";32;775,121681096681
"JP";23;32899,9800895687
"JP";34;39136,4581043877
"JP";3;66444,6140962488
"JP";4;33955,1504403808
"CH";13;1147,44785923142
"AT";23;196,532117604618
"AT";29;370,549722222221
"IT";32;2571,41255411255
"DE";31;14559,1074081485
"DE";33;5208,71910173158
"CA";6;2625,83356920858
"CH";25;765,494339826839
"CH";35;734,373315865421
"DK";31;204,588888888889
"DK";33;159,102777777778
"DE";27;12687,2113556824
"GB";2;1535,2030050505
"GB";5;574,437056277055
"GB";1;1523,64886289636
"GB";10;1690,67811998186
"GB";12;1131,23490620491
"CH";10;1196,8930384376
"CH";31;461,332623224728
"IT";25;3161,33780663782
"BE";3;200,017135642135
"FR";5;673,755555555555
"BE";17;278,757078823953
"TH";1;11,7083333333333
"TH";20;1,08333333333333
"CH";26;712,502976190476
"NL";8;312,924841269841
"US";28;8186,75149395013
"US";1;24210,9728176967
"US";5;9665,07280728563
"DE";17;3618,80558061336
"DE";19;4902,7091976517
"DE";21;3463,72620693153
"DE";30;4557,34561216566
"BE";13;186,537167462167
"BE";28;422,812124231444
"JP";8;87672,5625347612
"DK";27;221,564814814815
"SG";2;302,833465608464
"ES";33;578,665476190476
"IT";17;442,082431457429
"IT";26;1878,43839807853
"PT";6;14,3416666666667
"ES";14;297,991594860164
"ES";19;260,38556036556
"JP";12;34623,4612445726
"DK";1;202,85753968254
"SE";35;1271,97916666666
"FR";11;455,584506142005
"FR";16;2130,92162596672
"CH";11;76,7666622674712
"GB";11;252,54091057091
"BE";11;63,4593599918601
"CH";15;255,405297512167
"GB";15;610,832355736367
"BE";15;221,394404484404
"CH";16;399,044008429792
"GB";16;1079,06268139383
"FR";9;1390,09857142857
"FR";21;776,331044973544
"BE";20;158,90404040404
"CZ";8;6,2
"CZ";12;49,343253968254
"IT";3;732,947817460318
"FR";6;3456,74725663228
"FR";26;1615,06071428571
"CN";7;129,446825396825
"IT";8;482,065616605614
"IT";10;868,278853091354
"BE";14;211,018082288082
"IT";16;881,148651348659
"FR";29;3215,7963768639
"DE";4;4682,35028351279
"IL";16;338,18817034817
"IL";20;45,3954545454546
"LI";10;5,275
"DE";16;3941,74472900281
"CH";7;151,340674603175
"CH";12;354,25257936508
"JP";22;1362,36845238093
"CA";1;1403,36783326967
"US";32;20987,8800827243
"ES";35;985,644444444446
"DK";15;300,369859677358
"DK";16;305,552746044803
"DK";10;126,331746031746
"DK";13;296,112103174603
"FI";1;468,081746031746
"FI";3;1503,48497474748
"FI";5;224,805555555555
"FI";22;7,61666666666667
"FI";32;485,790476190476
"CH";14;425,243950834279
"DE";18;1205,0483419407
"CH";18;242,6667003367
"SE";8;213,786111111111
"SE";21;265,321626984127
"SE";22;38,3907407407408
"BE";22;5,72936507936507
"DE";24;3902,78400867649
"US";26;11907,7493313687
"SA";13;6,11111111111111
"FR";13;2886,27474331226
"SE";5;309,027777777777
